participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P14,NGEED,1,PRA,Fp1,frontopolar,kiri,0.271,2.271,2.0,2.0,incomplete,video,0.0,True,False,-3.6473519867287862,-0.9909111877780035,0.3912269488987725,0.8076420607201342
P14,NGEED,1,PRA,F3,frontal,kiri,0.271,2.271,2.0,2.0,incomplete,video,0.0,True,False,-1.9544899503689805,-3.4169085764669695,-1.054252421594562,3.829484442213488
P14,NGEED,1,PRA,C3,sentral,kiri,0.271,2.271,2.0,2.0,incomplete,video,0.0,True,False,-0.6908705833224609,-3.7644216707382725,-1.2746841841077838,7.130636821495628
P14,NGEED,1,PRA,P3,parietal,kiri,0.271,2.271,2.0,2.0,incomplete,video,0.21,False,False,,,,
P14,NGEED,1,PRA,O1,oksipital,kiri,0.271,2.271,2.0,2.0,incomplete,video,0.0,True,False,-1.2369691652493984,-3.590506769421676,-0.6245833011646731,7.562510684638216
P14,NGEED,1,PRA,F7,frontotemporal,kiri,0.271,2.271,2.0,2.0,incomplete,video,0.0,True,False,3.9355728242039305,3.6889585930701223,1.2527811694820628,3.9899783721904143
P14,NGEED,1,PRA,T3,temporal,kiri,0.271,2.271,2.0,2.0,incomplete,video,0.0,True,False,-0.4185666180297005,-4.940294993572046,-5.802432306393625,5.652022110178272
P14,NGEED,1,PRA,T5,temporo-posterior,kiri,0.271,2.271,2.0,2.0,incomplete,video,0.01,True,False,-3.0290220538454804,-3.0076969191374445,-6.005237081833844,2.5833660189119882
P14,NGEED,1,PRA,Fp2,frontopolar,kanan,0.271,2.271,2.0,2.0,incomplete,video,0.61,False,False,,,,
P14,NGEED,1,PRA,F4,frontal,kanan,0.271,2.271,2.0,2.0,incomplete,video,0.0,True,False,-12.133019586281655,-9.920900230216795,-6.0645333616073955,-4.46052192400834
P14,NGEED,1,PRA,C4,sentral,kanan,0.271,2.271,2.0,2.0,incomplete,video,1.0,False,False,,,,
P14,NGEED,1,PRA,P4,parietal,kanan,0.271,2.271,2.0,2.0,incomplete,video,1.0,False,False,,,,
P14,NGEED,1,PRA,O2,oksipital,kanan,0.271,2.271,2.0,2.0,incomplete,video,0.0,True,False,-5.557046803530977,-4.266359669143483,-3.8293499142360545,-2.412762074178108
P14,NGEED,1,PRA,F8,frontotemporal,kanan,0.271,2.271,2.0,2.0,incomplete,video,0.0,True,False,-1.2169952717647767,-0.178790462767342,0.6680461768681845,2.5342837002682046
P14,NGEED,1,PRA,T4,temporal,kanan,0.271,2.271,2.0,2.0,incomplete,video,0.21,False,False,,,,
P14,NGEED,1,PRA,T6,temporo-posterior,kanan,0.271,2.271,2.0,2.0,incomplete,video,0.0,True,False,-4.120108711975092,-0.1499906159596982,-0.6016200943594932,0.7846890970884601
P14,NGEED,2,PRA,Fp1,frontopolar,kiri,15.442,17.442,2.0,2.0,ok,video,0.0,True,False,-2.004528339283482,2.026408979358358,-1.4192048412552118,-1.9056504193196133
P14,NGEED,2,PRA,F3,frontal,kiri,15.442,17.442,2.0,2.0,ok,video,0.0,True,False,-5.2552392734212425,-3.314653631902612,-4.938997051196672,-5.803535408502707
P14,NGEED,2,PRA,C3,sentral,kiri,15.442,17.442,2.0,2.0,ok,video,0.0,True,False,-8.285045112529978,-6.352923382734286,-5.700435692920188,-8.276817087133086
P14,NGEED,2,PRA,P3,parietal,kiri,15.442,17.442,2.0,2.0,ok,video,0.0,True,False,-6.767141680631973,-4.59779806003834,-4.346694962098084,-5.923224308204581
P14,NGEED,2,PRA,O1,oksipital,kiri,15.442,17.442,2.0,2.0,ok,video,0.0,True,False,-5.756090971596727,-3.9088902856615704,-3.6784741798658303,-6.527399115182465
P14,NGEED,2,PRA,F7,frontotemporal,kiri,15.442,17.442,2.0,2.0,ok,video,0.0,True,False,-6.361193510544254,-1.1571806456618141,-1.8436715676646926,-4.490045873422627
