participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P28,NGEED,1,PRA,Fp1,frontopolar,kiri,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,11.36137917788691,5.685462433883529,1.4364974663243615,12.592030682841916
P28,NGEED,1,PRA,F3,frontal,kiri,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,8.31274094434768,5.229974482288885,11.10415801920713,10.364067390550293
P28,NGEED,1,PRA,C3,sentral,kiri,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,3.3165702991872017,3.2393310244620857,5.598447051618496,4.8397246717864135
P28,NGEED,1,PRA,P3,parietal,kiri,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,-2.617779203203966,4.636171661038212,1.9157722782878785,1.6598942217261872
P28,NGEED,1,PRA,O1,oksipital,kiri,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,4.519652272748502,2.3042416912394756,2.8010922689708515,4.2366671358700465
P28,NGEED,1,PRA,F7,frontotemporal,kiri,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,0.4230763087886622,1.0339244053283032,-2.9269288832704703,-5.541730130070814
P28,NGEED,1,PRA,T3,temporal,kiri,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,5.883296890327472,2.9327067347287326,2.000175823484014,8.124976426491628
P28,NGEED,1,PRA,T5,temporo-posterior,kiri,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,-0.07555688991451603,1.2077772292590012,0.4301450731821568,2.802037483285428
P28,NGEED,1,PRA,Fp2,frontopolar,kanan,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,8.08388332142475,7.426049355353911,6.810880860522289,9.185609265551228
P28,NGEED,1,PRA,F4,frontal,kanan,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,1.5784983176590757,3.5140166654155855,1.0659884656953338,5.692339304948536
P28,NGEED,1,PRA,C4,sentral,kanan,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,8.87513439785068,8.892551038746344,8.757781584320483,8.856561427739916
P28,NGEED,1,PRA,P4,parietal,kanan,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,7.407945765933569,7.555954731992113,6.09707050720025,7.2149212303338395
P28,NGEED,1,PRA,O2,oksipital,kanan,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,9.006551061812722,8.467520292110468,6.9475706374280755,7.592570652967705
P28,NGEED,1,PRA,F8,frontotemporal,kanan,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,11.06923033295374,6.390120292851684,7.217771105045426,10.037379450498424
P28,NGEED,1,PRA,T4,temporal,kanan,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,9.887646585112304,5.97975717326424,8.136718106811113,8.449774882370072
P28,NGEED,1,PRA,T6,temporo-posterior,kanan,1.803,3.803,2.0,2.0,incomplete,video,0.0,True,False,5.606001202100913,4.49105076449219,4.2902074423536405,4.500268520466086
P28,NGEED,2,PRA,Fp1,frontopolar,kiri,14.731,16.731,2.0,2.0,ok,video,0.0,True,False,18.94801199945467,18.330840962424418,16.92219343930303,19.42502785480317
P28,NGEED,2,PRA,F3,frontal,kiri,14.731,16.731,2.0,2.0,ok,video,0.0,True,False,18.57809336980455,24.365861476536207,26.02772386365295,20.591110075175816
P28,NGEED,2,PRA,C3,sentral,kiri,14.731,16.731,2.0,2.0,ok,video,0.0,True,False,19.243928516461263,19.775654637553703,17.980563553987675,20.991441528800152
P28,NGEED,2,PRA,P3,parietal,kiri,14.731,16.731,2.0,2.0,ok,video,0.0,True,False,18.0218872874012,23.155704680847954,20.38557968110157,19.183869146122067
P28,NGEED,2,PRA,O1,oksipital,kiri,14.731,16.731,2.0,2.0,ok,video,0.0,True,False,20.54803535115613,20.2094033208387,16.390547276723368,19.67933150444031
P28,NGEED,2,PRA,F7,frontotemporal,kiri,14.731,16.731,2.0,2.0,ok,video,0.0,True,False,24.202422199302838,25.122722997533756,19.79830551058981,15.543014463502939
