participant_id,pool,phase,n_seg,is_simulated,level,unit,offset_change,exponent_change,theta_periodic_db,mu_periodic_db,beta_periodic_db,hemisphere,area,n_valid,few_segments,r2,global_offset_db,theta_relative_db,mu_relative_db,beta_relative_db,artifact_prone,noise_floor_db
P32,SEMUA,PRA,12,False,belahan,kiri,9.93188474218131,0.36245871279988007,1.0541255071915412,-0.022355482617110845,0.34308170857807485,,,,,,,,,,,1.8077726995832668
P32,SEMUA,PRA,12,False,belahan,kanan,12.476212519232703,0.3230310209537409,-0.46910869313266157,-0.1738864815892236,-0.36428515206114925,,,,,,,,,,,1.8077726995832668
P32,SEMUA,PRA,12,False,kanal,Fp1,9.005169195593389,-0.06261004687482186,1.4056428942985435,-0.08294018324777497,0.4346296655578008,kiri,frontopolar,9.0,False,0.9621529200006828,9.93188474218131,0.3515173871070023,-0.06058470063066412,0.09154795697972595,,1.8077726995832668
P32,SEMUA,PRA,12,False,kanal,F3,9.993519614233534,0.39715118317937703,0.10898224939823453,-1.26168817771724,0.0553574754251035,kiri,frontal,9.0,False,0.9913134909831358,9.93188474218131,-0.9451432577933067,-1.2393326951001291,-0.28772423315297135,,1.8077726995832668
P32,SEMUA,PRA,12,False,kanal,C3,9.870249870129086,0.43739581705486996,1.4921636812187895,0.2070911392320216,0.1385565695378263,kiri,sentral,9.0,False,0.9750140018308788,9.93188474218131,0.4380381740272483,0.22944662184913245,-0.20452513904024855,,1.8077726995832668
P32,SEMUA,PRA,12,False,kanal,P3,7.894524936648757,0.3277662424203831,2.087776638459278,-0.25348752939480423,0.2966331617831195,kiri,parietal,9.0,False,0.9874131569486254,9.93188474218131,1.033651131267737,-0.2311320467776934,-0.04644854679495536,,1.8077726995832668
P32,SEMUA,PRA,12,False,kanal,O1,11.022348052429102,0.5450526297647309,0.6734372347185286,-0.4952266743753815,0.22484674374645683,kiri,oksipital,11.0,False,0.9829802442155866,9.93188474218131,-0.3806882724730126,-0.47287119175827064,-0.11823496483161802,,1.8077726995832668
P32,SEMUA,PRA,12,False,kanal,F7,11.015168319249902,0.2931236732803033,1.0622256488254522,0.30841521365410784,0.4180246709023292,kiri,frontotemporal,9.0,False,0.978308756697475,9.93188474218131,0.00810014163391104,0.3307706962712187,0.07494296232425435,,1.8077726995832668
P32,SEMUA,PRA,12,False,kanal,T3,9.068356450268823,0.4213749099671956,1.0460253655576301,0.8211273657271101,0.5533203706872636,kiri,temporal,9.0,False,0.9854593055374031,9.93188474218131,-0.00810014163391104,0.8434828483442209,0.21023866210918873,,1.8077726995832668
P32,SEMUA,PRA,12,False,kanal,T5,10.407371151626435,0.3013485556756368,0.6868210277607867,0.03822921801355328,0.38953025537303015,kiri,temporo-posterior,11.0,False,0.9850637139448091,9.93188474218131,-0.3673044794307545,0.06058470063066412,0.0464485467949553,,1.8077726995832668
