participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P05,NGEED,1,PRA,Fp1,frontopolar,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,1.8877226410815418,5.559323664379644,5.760616816121718,3.5950689817348973
P05,NGEED,1,PRA,F3,frontal,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,3.784451233331673,7.337405716293894,8.95294768014908,5.806893318075403
P05,NGEED,1,PRA,C3,sentral,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,0.8998634821626972,7.336377169336789,8.224004495817272,4.948669256697798
P05,NGEED,1,PRA,P3,parietal,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,1.9445528392404547,6.859740877565251,8.817531662184912,5.338181131374917
P05,NGEED,1,PRA,O1,oksipital,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,0.7754783397042928,6.728033149887885,8.185748569688862,5.397629984534994
P05,NGEED,1,PRA,F7,frontotemporal,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,5.831922439632923,1.657697560885051,1.523498461607332,4.618287515665923
P05,NGEED,1,PRA,T3,temporal,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,1.6734965862952293,6.436851526303567,8.23775685460362,4.855802487814756
P05,NGEED,1,PRA,T5,temporo-posterior,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,3.113586900168354,7.784680635942976,7.104312885135773,5.090885749896454
P05,NGEED,1,PRA,Fp2,frontopolar,kanan,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,5.644380053207001,1.977021764573422,6.502734242844742,4.74058495921512
P05,NGEED,1,PRA,F4,frontal,kanan,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,4.292644119300178,2.9182304385904843,3.9288607487515073,3.894999362016435
P05,NGEED,1,PRA,C4,sentral,kanan,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,5.838996029509612,0.34065066625711893,4.978538948619683,4.92324393587954
