participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P12,NGEED,1,PRA,Fp1,frontopolar,kiri,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-4.185961402019323,2.646911563099593,0.49056796688900306,-2.996734928689335
P12,NGEED,1,PRA,F3,frontal,kiri,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-3.024747972450001,2.4732258701848124,0.00744285119221999,-2.0115022358359482
P12,NGEED,1,PRA,C3,sentral,kiri,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-2.1694737056245685,0.3185460436138854,0.21614918551834705,-2.488464330413308
P12,NGEED,1,PRA,P3,parietal,kiri,4.03,6.03,2.0,2.0,ok,video,0.2,False,False,,,,
P12,NGEED,1,PRA,O1,oksipital,kiri,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-2.3213608378041357,0.9765237966125753,2.2139005411780133,-1.3972692987609676
P12,NGEED,1,PRA,F7,frontotemporal,kiri,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-4.0906897958102775,-0.7916874926496718,1.1148463248533602,-2.502730337011073
P12,NGEED,1,PRA,T3,temporal,kiri,4.03,6.03,2.0,2.0,ok,video,0.3,False,False,,,,
P12,NGEED,1,PRA,T5,temporo-posterior,kiri,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-2.9573295171434495,1.9925012945921026,-0.40086782747552263,-2.5938389479713067
P12,NGEED,1,PRA,Fp2,frontopolar,kanan,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-5.889077488210297,3.6067251950792496,2.7950307264113974,-1.9748600539474879
P12,NGEED,1,PRA,F4,frontal,kanan,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-5.6621400051432005,2.5339770001233433,1.0765903942500046,-1.8919698028406984
P12,NGEED,1,PRA,C4,sentral,kanan,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-5.901480977287747,2.3563200045710033,1.1116869672351655,-2.534738707318972
P12,NGEED,1,PRA,P4,parietal,kanan,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-4.570162960897903,0.8558714479064449,0.277546756791061,-3.6481248323563165
P12,NGEED,1,PRA,O2,oksipital,kanan,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-7.648271280918308,0.33147832527752286,-2.7606585963226387,-5.47784097846457
P12,NGEED,1,PRA,F8,frontotemporal,kanan,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-2.6923527820014286,2.30805625359843,2.5451826291650548,-1.572165397521374
P12,NGEED,1,PRA,T4,temporal,kanan,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-1.8299563965074128,2.1918484590594645,1.3210365383206337,-2.409440369194485
P12,NGEED,1,PRA,T6,temporo-posterior,kanan,4.03,6.03,2.0,2.0,ok,video,0.0,True,False,-6.666676261719104,-4.007656400637991,-1.5008123886632312,-6.554272295135334
P12,NGEED,1,TURUN,Fp1,frontopolar,kiri,6.967,7.899,1.332,0.932,ok,video,0.0,True,False,6.584952215259534,8.985766796568981,10.075213824094298,10.9087571324253
P12,NGEED,1,TURUN,F3,frontal,kiri,6.967,7.899,1.332,0.932,ok,video,0.0,True,False,4.808596814778085,6.823852946156919,9.19322034369615,10.093570345019977
P12,NGEED,1,TURUN,C3,sentral,kiri,6.967,7.899,1.332,0.932,ok,video,0.0,True,False,7.582094988825396,4.671303389288234,7.562372027316691,11.305262829273062
P12,NGEED,1,TURUN,P3,parietal,kiri,6.967,7.899,1.332,0.932,ok,video,0.0,True,False,6.647929397344939,7.063459349691868,9.752931584933151,11.133252762121522
P12,NGEED,1,TURUN,O1,oksipital,kiri,6.967,7.899,1.332,0.932,ok,video,0.0,True,False,7.789607822834888,5.596687454658436,8.681125225365285,11.21226951478858
