participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P31,NGEED,2,PRA,Fp1,frontopolar,kiri,16.064,18.064,2.0,2.0,incomplete,video,0.0,True,False,-2.1971355535868824,1.6068773723348997,-0.007577911992392217,0.17429996756820287
P31,NGEED,2,PRA,F3,frontal,kiri,16.064,18.064,2.0,2.0,incomplete,video,0.0,True,False,2.341207540068133,3.8464776940682626,1.855259691527344,3.2401263006514043
P31,NGEED,2,PRA,C3,sentral,kiri,16.064,18.064,2.0,2.0,incomplete,video,0.0,True,False,1.2235893169442065,3.6450635058630603,2.8239092450484833,3.587268319649997
P31,NGEED,2,PRA,P3,parietal,kiri,16.064,18.064,2.0,2.0,incomplete,video,0.0,True,False,-1.1572607667072248,4.764114793983694,3.3948522465563507,2.5397042549796502
P31,NGEED,2,PRA,O1,oksipital,kiri,16.064,18.064,2.0,2.0,incomplete,video,0.0,True,False,0.4673492939451833,3.9714941934788683,2.919034023432072,2.561745625228454
P31,NGEED,2,PRA,F7,frontotemporal,kiri,16.064,18.064,2.0,2.0,incomplete,video,0.0,True,False,0.014367699376741427,1.2781972404377377,0.6027423330436861,1.4052197065068839
P31,NGEED,2,PRA,T3,temporal,kiri,16.064,18.064,2.0,2.0,incomplete,video,0.0,True,False,1.556680211246693,5.5927718782602085,3.30179991318818,4.869644568460945
P31,NGEED,2,PRA,T5,temporo-posterior,kiri,16.064,18.064,2.0,2.0,incomplete,video,0.0,True,False,-0.0644898855569025,2.8725948574901707,2.1958114817640997,2.1633102872166354
P31,NGEED,2,PRA,Fp2,frontopolar,kanan,16.064,18.064,2.0,2.0,incomplete,video,0.0,True,False,-0.808079864851031,0.7162727004322917,-0.281579755859644,0.6569570915667988
P31,NGEED,2,PRA,F4,frontal,kanan,16.064,18.064,2.0,2.0,incomplete,video,0.0,True,False,-0.49021948467253296,3.258393322314234,1.2298176230325275,0.8853932805651006
P31,NGEED,2,PRA,C4,sentral,kanan,16.064,18.064,2.0,2.0,incomplete,video,0.0,True,False,0.8994403943399796,4.104543591791362,1.4261666209967139,1.5364786142304574
