participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P36,NGEED,1,PRA,Fp1,frontopolar,kiri,0.069,2.069,2.0,2.0,short_hold,video,0.0,True,False,9.5948570882164,10.331832339406692,8.843086957367735,10.657532061347062
P36,NGEED,1,PRA,F3,frontal,kiri,0.069,2.069,2.0,2.0,short_hold,video,0.0,True,False,11.333098906392898,13.885500580292362,9.513095264683741,11.154832443683574
P36,NGEED,1,PRA,C3,sentral,kiri,0.069,2.069,2.0,2.0,short_hold,video,0.0,True,False,8.775950696481765,5.953436746709677,6.172083282973649,7.69335283694048
P36,NGEED,1,PRA,P3,parietal,kiri,0.069,2.069,2.0,2.0,short_hold,video,0.495,False,False,,,,
P36,NGEED,1,PRA,O1,oksipital,kiri,0.069,2.069,2.0,2.0,short_hold,video,0.4,False,False,,,,
P36,NGEED,1,PRA,F7,frontotemporal,kiri,0.069,2.069,2.0,2.0,short_hold,video,0.0,True,False,8.677424969222166,13.274061176807272,10.604776487353487,11.753355218087744
P36,NGEED,1,PRA,T3,temporal,kiri,0.069,2.069,2.0,2.0,short_hold,video,0.2,False,False,,,,
P36,NGEED,1,PRA,T5,temporo-posterior,kiri,0.069,2.069,2.0,2.0,short_hold,video,0.495,False,False,,,,
P36,NGEED,1,PRA,Fp2,frontopolar,kanan,0.069,2.069,2.0,2.0,short_hold,video,0.0,True,False,3.2413901152340827,5.980243997498675,2.909058453632227,3.478508096801427
P36,NGEED,1,PRA,F4,frontal,kanan,0.069,2.069,2.0,2.0,short_hold,video,0.0,True,False,0.30194706697835016,2.1024696174332576,1.4607123187469497,2.3330052242689874
P36,NGEED,1,PRA,C4,sentral,kanan,0.069,2.069,2.0,2.0,short_hold,video,0.0,True,False,5.59085795876242,7.355230346854011,5.524385159234136,7.05162833440329
P36,NGEED,1,PRA,P4,parietal,kanan,0.069,2.069,2.0,2.0,short_hold,video,0.0,True,False,2.3598244556044854,4.073311803372675,3.7298694258670686,5.105384583844192
P36,NGEED,1,PRA,O2,oksipital,kanan,0.069,2.069,2.0,2.0,short_hold,video,0.0,True,False,-1.9402373090357088,0.33172997339462995,-0.7093665178328123,-0.5783050137598238
P36,NGEED,1,PRA,F8,frontotemporal,kanan,0.069,2.069,2.0,2.0,short_hold,video,0.295,False,False,,,,
P36,NGEED,1,PRA,T4,temporal,kanan,0.069,2.069,2.0,2.0,short_hold,video,0.0,True,False,3.052746114561849,3.8716914057289777,3.3858725216225167,4.391878879944667
P36,NGEED,1,PRA,T6,temporo-posterior,kanan,0.069,2.069,2.0,2.0,short_hold,video,0.0,True,False,-3.106022812390698,-2.1786632494102527,-1.7285827754779035,-0.3280287060282632
P36,NGEED,1,TURUN,Fp1,frontopolar,kiri,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,21.146399169632858,24.325535530023,20.754580270222025,19.6541982144951
P36,NGEED,1,TURUN,F3,frontal,kiri,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,22.186459389821373,26.103301147080007,23.306604015106714,20.44478243098814
P36,NGEED,1,TURUN,C3,sentral,kiri,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,13.40917547225935,14.330724432467484,14.018777583448266,12.764537195389753
P36,NGEED,1,TURUN,P3,parietal,kiri,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,15.347251686381377,17.37983299342767,15.783311233480404,15.300050001444639
P36,NGEED,1,TURUN,O1,oksipital,kiri,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,15.787180093829125,18.25865763284421,13.33495389502606,15.111266675984098
P36,NGEED,1,TURUN,F7,frontotemporal,kiri,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,23.998898411096086,25.424683775913884,20.342458000834263,22.35157141762146
P36,NGEED,1,TURUN,T3,temporal,kiri,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,19.05603978121369,21.580325832775845,18.685555381379665,20.647825813437734
P36,NGEED,1,TURUN,T5,temporo-posterior,kiri,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,22.602234974257765,22.615549301239504,19.006237015849877,18.23400437218203
P36,NGEED,1,TURUN,Fp2,frontopolar,kanan,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,16.584013661752245,13.489459665205949,13.340977020777999,14.545071406576668
P36,NGEED,1,TURUN,F4,frontal,kanan,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,13.582869574118426,13.396122746163783,14.647409355308035,14.013144412763545
P36,NGEED,1,TURUN,C4,sentral,kanan,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,20.57125916043111,20.501363124690833,22.688502333993608,21.209491108114555
P36,NGEED,1,TURUN,P4,parietal,kanan,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,20.308384979010853,19.622006188120935,21.621175611910175,20.199226006646064
P36,NGEED,1,TURUN,O2,oksipital,kanan,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,15.499287727757256,17.91776283037412,16.070177381094666,14.529055893740214
P36,NGEED,1,TURUN,F8,frontotemporal,kanan,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,18.020133485505298,17.885332907935478,14.832211287502318,16.633013617724316
P36,NGEED,1,TURUN,T4,temporal,kanan,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,18.93642178320234,20.482887367531756,20.560692271668696,19.563365904191407
P36,NGEED,1,TURUN,T6,temporo-posterior,kanan,6.457,8.027,2.07,1.57,short_hold,video,0.0,True,False,12.576141018924197,15.284736529719076,15.251902057763068,12.818647934932251
P36,NGEED,1,NAIK,Fp1,frontopolar,kiri,8.915,13.359,4.944,4.444,short_hold,video,0.0,True,False,5.5931985984613455,7.1992330277016485,7.584676336587439,6.295050783609522
P36,NGEED,1,NAIK,F3,frontal,kiri,8.915,13.359,4.944,4.444,short_hold,video,0.0,True,False,7.442839172440188,11.200683479941294,9.9183401237865,7.803963712100163
P36,NGEED,1,NAIK,C3,sentral,kiri,8.915,13.359,4.944,4.444,short_hold,video,0.0,True,False,-1.1514241206773548,0.34954444745061863,1.0185246181185796,1.0871612643716198
