participant_id,pool,phase,n_seg,is_simulated,level,unit,offset_change,exponent_change,theta_periodic_db,mu_periodic_db,beta_periodic_db,hemisphere,area,n_valid,few_segments,r2,global_offset_db,theta_relative_db,mu_relative_db,beta_relative_db,artifact_prone,noise_floor_db
P09,SEMUA,PRA,12,False,belahan,kiri,-0.6415344519947368,-0.03476868865613314,-0.3901715528616759,-0.18227706490422535,0.8742157741459737,,,,,,,,,,,0.9041702086002761
P09,SEMUA,PRA,12,False,belahan,kanan,-3.3900258938372723,-0.13777239670514896,0.7943790310530238,0.7683672999916911,0.12360548165654378,,,,,,,,,,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,Fp1,-1.8264436954884289,-0.10984166094120096,-0.4129231134527944,-0.3824666470916016,1.147826542004417,kiri,frontopolar,9.0,False,0.9203886033560588,-0.6415344519947368,-0.022751560591118547,-0.20018958218737626,0.2736107678584432,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,F3,1.2368115577294176,0.08875125858169941,-0.997161353617172,-1.024771113492871,1.0013225461268394,kiri,frontal,7.0,False,0.9561445958871996,-0.6415344519947368,-0.6069898007554961,-0.8424940485886456,0.12710677198086562,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,C3,1.2092275664720589,0.05925113654830794,-0.5192428198549709,-0.5465193146780574,0.5879521604545511,kiri,sentral,7.0,False,0.9798295983229962,-0.6415344519947368,-0.12907126699329502,-0.364242249773832,-0.2862636136914226,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,P3,-0.48233786127700284,0.027845965970683118,-0.3674199922705573,-0.2886658744617603,0.9643319465718923,kiri,parietal,7.0,False,0.9675236917504757,-0.6415344519947368,0.022751560591118547,-0.10638880955753494,0.09011617242591852,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,O1,-2.959568537366742,-0.1332166738823044,-0.22051679352649178,0.3978984548415787,0.3750453844006467,kiri,oksipital,8.0,False,0.9645497531619998,-0.6415344519947368,0.1696547593351841,0.5801755197458041,-0.499170389745327,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,F7,3.0706767155844688,0.11853015769123187,-0.0022270324271411734,-0.07588825534669041,0.8391445675288335,kiri,frontotemporal,12.0,False,0.9914172006287412,-0.6415344519947368,0.3879445204345347,0.10638880955753494,-0.03507120661714025,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,T3,-1.6782472522210625,-0.13076259097193677,-0.5721676510444973,-0.03658237334068648,-0.14126348186638782,kiri,temporal,7.0,False,0.9445316342135832,-0.6415344519947368,-0.18199609818282142,0.14569469156353887,-1.0154792560123616,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,T5,-0.8007310427124708,-0.0973833432829494,-0.056001374117474745,0.07945378313131046,0.9092869807631139,kiri,temporo-posterior,8.0,False,0.9913127023884281,-0.6415344519947368,0.33417017874420113,0.2617308480355358,0.03507120661714014,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,Fp2,-4.787271348063982,-0.30274437954012323,0.2292804091433992,0.7960498648588534,-0.0573506132841215,kanan,frontopolar,12.0,False,0.9877703994984324,-3.3900258938372723,-0.5650986219096246,0.027682564867162363,-0.18095609494066528,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,F4,-4.20658842967422,-0.18510902191316148,1.0672824629497928,0.21995606024524283,0.3504215679971149,kanan,frontal,9.0,False,0.983921469655723,-3.3900258938372723,0.272903431896769,-0.5484112397464482,0.2268160863405711,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,C4,-4.986500613362352,-0.2945937955720941,-0.16857951852843112,0.749621620056824,0.22743818484025058,kanan,sentral,8.0,False,0.9597992721693136,-3.3900258938372723,-0.9629585495814549,-0.018745679934867088,0.1038327031837068,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,P4,-3.5010749411731865,-0.18186904757881428,0.5214755991562547,0.7871129799265582,-0.1334537763490553,kanan,parietal,9.0,False,0.9894451196438989,-3.3900258938372723,-0.272903431896769,0.018745679934867088,-0.2570592580055991,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,O2,-1.9961008911754163,-0.09097756793205014,0.3046535582745219,0.8338734014221081,-0.21709637961396333,kanan,oksipital,9.0,False,0.9813667079014141,-3.3900258938372723,-0.48972547277850187,0.06550610143041702,-0.3407018612705071,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,F8,1.5195166938814708,0.03894646007603697,1.1726040310358277,0.6555128506601662,0.32658055845642636,kanan,frontotemporal,10.0,False,0.9970415172774095,-3.3900258938372723,0.3782249999828039,-0.11285444933152489,0.20297507679988258,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,T4,-3.278976846501358,-0.09367574583148364,1.4524537430600692,1.0940852392105516,0.019772778472836983,kanan,temporal,11.0,False,0.9896875996104908,-3.3900258938372723,0.6580747120070455,0.3257179392188605,-0.1038327031837068,,0.9041702086002761
P09,SEMUA,PRA,12,False,kanal,T6,2.064756748955098,0.011738603489844568,1.9583909784553422,0.09642630819343312,0.610298774952792,kanan,temporo-posterior,9.0,False,0.9932742275357429,-3.3900258938372723,1.1640119474023183,-0.671940991798258,0.48669329329624816,,0.9041702086002761
P09,SEMUA,PRA,12,False,area,frontopolar,-3.701364386272374,-0.24024884444850536,-0.013751188578254858,0.1321073664379151,0.03881205930495635,,frontopolar,12.0,False,0.97625953451755,,,,,True,0.9041702086002761
P09,SEMUA,PRA,12,False,area,frontal,-2.6204726821186455,-0.14860127613150653,0.34738029491598266,-0.17445133646640487,0.2952466618076782,,frontal,9.0,False,0.9839188859286299,,,,,False,0.9041702086002761
P09,SEMUA,PRA,12,False,area,frontotemporal,0.8963336755020919,0.024278445030007756,1.0043208756839732,0.5087881651197126,0.3303111384120061,,frontotemporal,12.0,False,0.9972838500685082,,,,,True,0.9041702086002761
P09,SEMUA,PRA,12,False,area,sentral,-3.1503056158676657,-0.1930456575550783,-0.37348566497745317,0.6533234267763186,0.29279604183099206,,sentral,9.0,False,0.9779256417213509,,,,,False,0.9041702086002761
P09,SEMUA,PRA,12,False,area,temporal,-2.3413869622588663,-0.0540244628759734,0.5504440915878012,0.4923109075335419,-0.2217363155724237,,temporal,12.0,False,0.9845133458768855,,,,,True,0.9041702086002761
P09,SEMUA,PRA,12,False,area,parietal,-2.0948342978104577,-0.04784268076113385,-0.11235511633995166,0.022558625298930934,0.5362313377825683,,parietal,9.0,False,0.9849450829052867,,,,,False,0.9041702086002761
P09,SEMUA,PRA,12,False,area,temporo-posterior,2.2447933737783288,0.010831685789443046,1.6652272419688623,-0.01709011533842375,0.5632658837175674,,temporo-posterior,9.0,False,0.9940037845827412,,,,,False,0.9041702086002761
P09,SEMUA,PRA,12,False,area,oksipital,-2.4662723059839706,-0.05927747684305262,-0.14841858952872267,0.5404812960206122,0.18699507024046236,,oksipital,10.0,False,0.9807208401096953,,,,,False,0.9041702086002761
P09,SEMUA,TURUN,12,False,belahan,kiri,15.106217592360526,0.4814233775965341,0.6696855589842926,2.188291965896582,0.14624514341618194,,,,,,,,,,,0.9041702086002761
P09,SEMUA,TURUN,12,False,belahan,kanan,7.0566028635657965,0.08402129325514274,2.209722164931626,1.8724124182284871,-0.18131602231405913,,,,,,,,,,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,Fp1,14.465514949525108,0.7558152628557802,1.2679046848777715,2.8048839749527965,-0.22695484164706398,kiri,frontopolar,12.0,False,0.9946671961890713,15.106217592360526,0.5982191258934789,0.6165920090562147,-0.3731999850632459,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,F3,16.86304030608953,0.5077887493071995,0.08486397291098458,1.453178352294156,-0.1295744107473079,kiri,frontal,11.0,False,0.9955516358276281,15.106217592360526,-0.584821586073308,-0.7351136136024259,-0.27581955416348986,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,C3,16.898328883818365,0.329427213367369,0.3173856131851027,1.989283424392914,-0.006925153720024835,kiri,sentral,11.0,False,0.9925162025123074,15.106217592360526,-0.3522999457991899,-0.19900854150366776,-0.15317029713620678,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,P3,16.346216221952773,0.5917333146938353,1.1996809788944058,2.387300507400249,0.2768966551085134,kiri,parietal,10.0,False,0.9934885422903063,15.106217592360526,0.5299954199101132,0.1990085415036673,0.13065151169233147,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,O1,14.004530986477214,0.45505800588586864,1.0219855047834825,2.4363739172469256,0.19651194989547183,kiri,oksipital,9.0,False,0.9963701331347107,15.106217592360526,0.3522999457991899,0.24808195135034383,0.05026680647928988,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,F7,11.993389788884485,-0.015049068975016233,0.2964237422060878,3.9971899512468196,0.2792980800423672,kiri,frontotemporal,12.0,False,0.995859780081795,15.106217592360526,-0.3732618167782048,1.8088979853502378,0.13305293662618528,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,T3,15.746920235195944,0.5859381889044621,2.0313245870363907,1.6765242029574599,0.09597833693689206,kiri,temporal,8.0,False,0.9946633001461128,15.106217592360526,1.3616390280520982,-0.511767762939122,-0.05026680647928988,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,T5,11.263141840753946,-0.15794542214166873,-0.04890298697990403,1.6651806161724187,0.46406132851583254,kiri,temporo-posterior,11.0,False,0.992717538328725,15.106217592360526,-0.7185885459641966,-0.5231113497241631,0.3178161850996506,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,Fp2,6.8786904603965695,-0.0062283487069763055,1.9592810198524813,2.2463164501629778,-0.5240631426353769,kanan,frontopolar,12.0,False,0.99251726204556,7.0566028635657965,-0.2504411450791446,0.3739040319344906,-0.34274712032131777,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,F4,7.234515266735023,0.11312903148736586,1.6290416917809136,1.891551315286752,-0.14548456725123649,kanan,frontal,12.0,False,0.9957614186741859,7.0566028635657965,-0.5806804731507123,0.01913889705826488,0.03583145506282265,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,C4,8.739230229244278,0.3293047199693504,4.147820803902163,1.8532735211702223,0.2661932282017826,kanan,sentral,11.0,False,0.9839069497645226,7.0566028635657965,1.938098638970537,-0.01913889705826488,0.44750925051584173,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,P4,9.139777437811802,0.11211208116645244,3.120751292272041,1.4450505412153065,-0.39894377356335586,kanan,parietal,12.0,False,0.9864630890840734,7.0566028635657965,0.9110291273404152,-0.4273618770131806,-0.21762775124929673,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,O2,9.183341160829507,0.16734255831832345,2.1310650619779303,2.0047820756838965,-0.3663811393180796,kanan,oksipital,12.0,False,0.9926459457075227,7.0566028635657965,-0.07865710295369555,0.1323696574554094,-0.18506511700402045,,0.9041702086002761
P09,SEMUA,TURUN,12,False,kanal,F8,1.4045623180641726,-0.16303123800321995,2.545552877614635,2.1295620379306963,-0.21714747737688178,kanan,frontotemporal,12.0,False,0.9903238199704517,7.0566028635657965,0.3358307126830091,0.2571496197022092,-0.03583145506282265,,0.9041702086002761
