participant_id,task,phase,channel,hemisphere,n_windows,offset_change_db,exponent_change,global_offset_db,is_simulated,theta_periodic_db,theta_relative_db,mu_periodic_db,mu_relative_db,beta_periodic_db,beta_relative_db,noise_floor_db
P33,NGEED,PRA,Fp1,kiri,2,-9.997240375086793,0.4620300840394427,-14.260320671785824,False,3.2043634877490423,2.676242694920885,-1.1042826512487716,0.6542705885605458,1.5838788080609931,-0.2553874731469543,4.548725414972051
P33,NGEED,PRA,F3,kiri,2,-38.65520479976943,0.2157168012521451,-14.260320671785824,False,-0.8582280819570665,-1.3863488747852237,-0.55063744576697,1.2079157940423473,1.1735304059504554,-0.665735875257492,4.548725414972051
P33,NGEED,PRA,C3,kiri,2,-17.79913894141556,1.2488288824830203,-14.260320671785824,False,0.9399721653951199,0.4118513725669626,-0.39968506591059577,1.3588681738987216,-0.28756934282721663,-2.1268356240351642,4.548725414972051
P33,NGEED,PRA,P3,kiri,2,-59.26405732713205,0.26428782858246325,-14.260320671785824,False,0.07873301520476161,-0.44938777762339566,-2.412823828369863,-0.6542705885605455,-2.748016033594329,-4.587282314802277,4.548725414972051
P33,NGEED,PRA,O1,kiri,2,-40.865473284218155,1.4707379275401433,-14.260320671785824,False,0.11626942026119469,-0.4118513725669626,-4.504258403834813,-2.7457051640254955,4.647798238898546,2.8085319576905987,4.548725414972051
P33,NGEED,PRA,F7,kiri,2,-10.721502402156089,0.9348605991203485,-14.260320671785824,False,-1.7259491073925193,-2.2540699002206765,2.9614705454950645,4.720023785304382,2.0946537543549018,0.2553874731469543,4.548725414972051
P33,NGEED,PRA,T3,kiri,2,-8.558670194687199,0.9877846421354015,-14.260320671785824,False,2.74305614997983,2.214935357151673,-2.8422807368561305,-1.0837274970468131,2.2009646425385756,0.36169836133062816,4.548725414972051
P33,NGEED,PRA,T5,kiri,2,-5.0388231835564845,1.1272011401833442,-14.260320671785824,False,1.3792433076202415,0.8511225147920842,-3.651561299577022,-1.8930080597677046,4.74925894744164,2.9099926662336926,4.548725414972051
P33,NGEED,PRA,Fp2,kanan,2,-9.366502083891692,0.17690616168583362,-8.261012773959052,False,4.702048466444064,3.01636535964887,0.5105618400986975,0.04077954019784269,3.21802817018056,1.9130375128210055,4.548725414972051
P33,NGEED,PRA,F4,kanan,2,-1.9541021113499824,0.31667249634080674,-8.261012773959052,False,1.846077038727738,0.16039393193254425,-1.1681678655528884,-1.6379501654537432,1.1888941535005257,-0.11609650385902892,4.548725414972051
P33,NGEED,PRA,C4,kanan,2,-42.65845420976545,-1.4314407784631302,-8.261012773959052,False,-0.5549433125860914,-2.240626419381285,-1.593475323461455,-2.06325762336231,0.24686208030729878,-1.058128577052256,4.548725414972051
P33,NGEED,PRA,P4,kanan,2,-0.7305879982071772,0.7253780627760351,-8.261012773959052,False,1.7217992801251514,0.036116173329957535,0.42900275970301216,-0.04077954019784269,1.6427126745562146,0.33772201719665995,4.548725414972051
P33,NGEED,PRA,O2,kanan,2,-7.155523464026414,-0.17441678798972005,-8.261012773959052,False,1.4890679994157474,-0.19661510737944643,3.0366488270887526,2.566866527187898,0.30074645095437835,-1.0042442064051764,4.548725414972051
P33,NGEED,PRA,F8,kanan,2,-21.055022836186765,-0.9762031988295253,-8.261012773959052,False,3.6441533763169076,1.9584702695217138,3.6447797966498143,3.1749974967489596,2.359669754981874,1.0546790976223195,4.548725414972051
P33,NGEED,PRA,T4,kanan,2,-6.111372693096229,0.7563271306828292,-8.261012773959052,False,-0.5295284048159088,-2.215211511611103,-1.5697312278678073,-2.039513527768662,1.4210871612185836,0.11609650385902892,4.548725414972051
P33,NGEED,PRA,T6,kanan,2,-31.898582120167838,-0.6395264401791045,-8.261012773959052,False,1.6495669334652363,-0.036116173329957535,3.0848571744478566,2.615074874547002,0.4583163813871656,-0.8466742759723891,4.548725414972051
P33,NGEED,TURUN,Fp1,kiri,2,11.630593127122069,-0.17237728241681727,10.078864736937799,False,4.172097190367849,-0.5517554072666622,-3.4832152761053123,-2.7461612859816826,1.2432612573887911,0.9022977653056392,4.548725414972051
P33,NGEED,TURUN,F3,kiri,2,-2.085835415106505,-2.024736747489979,10.078864736937799,False,6.261962736011429,1.5381101383769176,3.225615210192523,3.9626692003161526,-1.1535445220656035,-1.4945080141487554,4.548725414972051
P33,NGEED,TURUN,C3,kiri,2,2.8686137316603144,0.2379771570916971,10.078864736937799,False,6.017797532170115,1.2939449345356033,0.9066674859354612,1.643721476059091,-0.7098356335987072,-1.050799125681859,4.548725414972051
P33,NGEED,TURUN,P3,kiri,2,-6.60479580072705,-0.022540747227619562,10.078864736937799,False,5.275608004901173,0.5517554072666613,-2.5390351625277447,-1.801981172404115,-1.2361963941280183,-1.5771598862111702,4.548725414972051
P33,NGEED,TURUN,O1,kiri,2,11.70699365435139,0.3120718562256586,10.078864736937799,False,4.070698690071838,-0.6531539075626736,-0.711715018634143,0.025338971489486828,-0.5613342732224874,-0.9022977653056392,4.548725414972051
P33,NGEED,TURUN,F7,kiri,2,8.527136346753528,-0.6338640924853389,10.078864736937799,False,2.2242817909943744,-2.499570806640137,1.5559637181140982,2.293017708237728,1.5796688751620023,1.2387053830788504,4.548725414972051
P33,NGEED,TURUN,T3,kiri,2,23.369245521926842,1.3830293963012348,10.078864736937799,False,6.465640910353462,1.74178831271895,-0.9434093911585304,-0.20635540103490058,1.603361361728958,1.262397869645806,4.548725414972051
P33,NGEED,TURUN,T5,kiri,2,14.035766871862876,0.3136362657522589,10.078864736937799,False,3.627752344045443,-1.0961002535890687,-0.7623929616131166,-0.025338971489486828,1.3817426094612428,1.040779117378091,4.548725414972051
P33,NGEED,TURUN,Fp2,kanan,2,5.319355674967481,-0.08214596415194308,8.19853781375247,False,5.248990865788107,2.0267277652041065,-3.323461643447164,-4.2202958997871525,2.3648396812376586,0.8707075947023233,4.548725414972051
P33,NGEED,TURUN,F4,kanan,2,11.919018224568463,1.0963230517353593,8.19853781375247,False,2.900019471666133,-0.3222436289178674,-0.12339517428795507,-1.0202294306279436,1.9348761728347597,0.4407440862994243,4.548725414972051
P33,NGEED,TURUN,C4,kanan,2,14.797424866355389,0.4388253306696859,8.19853781375247,False,2.037243410735161,-1.1850196898488394,-1.8001478724438318,-2.6969821287838203,2.240281247370782,0.7461491608354467,4.548725414972051
P33,NGEED,TURUN,P4,kanan,2,9.843306567575247,0.5019582282532644,8.19853781375247,False,3.5445067295018684,0.32224362891786784,3.055577775065428,2.1587435187254393,1.4590022203095885,-0.035129866225746875,4.548725414972051
P33,NGEED,TURUN,O2,kanan,2,17.997739337108378,0.581984769123828,8.19853781375247,False,2.266702080476687,-0.9555610201073135,2.4715310436326305,1.574696787292642,1.5292619527610825,0.0351298662257471,4.548725414972051
P33,NGEED,TURUN,F8,kanan,2,-2.740426677441139,-0.4693447775747259,8.19853781375247,False,5.312625036053231,2.0903619354692307,1.3922294497822316,0.49539519344224303,1.1361881040103379,-0.3579439825249975,4.548725414972051
P33,NGEED,TURUN,T4,kanan,2,6.5537690599296905,-0.1091457863860037,8.19853781375247,False,1.9529007130601062,-1.2693623875238944,2.003713397275556,1.1068791409355674,-0.8265107024234033,-2.3206427889587387,4.548725414972051
P33,NGEED,TURUN,T6,kanan,2,-3.8840001820874193,-1.0920337677676741,8.19853781375247,False,9.20106118322584,5.97879808264184,0.4014390628977455,-0.4953951934422431,-0.05283168257005873,-1.5469637691053941,4.548725414972051
P33,NGEED,TAHAN,Fp1,kiri,2,2.935714580705824,0.08470323264011359,2.4856512384117746,False,2.4612211540012896,1.7329200018951163,-1.4832782919338214,-0.030163888762954727,-0.9716268899664475,-0.7653152893542902,4.548725414972051
P33,NGEED,TAHAN,F3,kiri,2,1.0171938640839073,-0.11450972840203955,2.4856512384117746,False,0.024665971198862824,-0.7036351809073105,-0.30776733452879235,1.1453470686420744,0.012316356183174892,0.21862795679533226,4.548725414972051
P33,NGEED,TAHAN,C3,kiri,2,0.8465521061290637,-0.26691413140710796,2.4856512384117746,False,-0.30004200976994744,-1.0283431618761207,-1.422950514407912,0.030163888762954727,0.4365992147113301,0.6429108153234875,4.548725414972051
P33,NGEED,TAHAN,P3,kiri,2,2.0355878961177254,-0.05957352447975395,2.4856512384117746,False,0.1663414076053482,-0.5619597445008251,-4.140207148163968,-2.6870927449931017,-0.6288311228892287,-0.42251952227707135,4.548725414972051
P33,NGEED,TAHAN,O1,kiri,2,1.8581139800544832,0.035506160520238694,2.4856512384117746,False,-1.8763422392664264,-2.6046433913725995,-1.492260330729657,-0.039145927558790206,-1.321663871073469,-1.1153522704613117,4.548725414972051
P33,NGEED,TAHAN,F7,kiri,2,6.491802354357565,0.198611502760353,2.4856512384117746,False,1.6238440033954737,0.8955428512893004,2.5289559987675005,3.9820704019383673,0.45102835068706715,0.6573399512992245,4.548725414972051
P33,NGEED,TAHAN,T3,kiri,2,9.972912527241178,0.6304597512254888,2.4856512384117746,False,1.6807967649789313,0.952495612872758,-1.02494757087387,0.4281668322969967,-0.4249395574074896,-0.21862795679533226,4.548725414972051
P33,NGEED,TAHAN,T5,kiri,2,9.763793417603814,0.6710840651405847,2.4856512384117746,False,1.2902608966069984,0.5619597445008251,-1.7343644572729637,-0.281250054102097,1.1997126768864281,1.4060242774985854,4.548725414972051
P33,NGEED,TAHAN,Fp2,kanan,2,1.9376926800372907,0.16287150438684672,2.1325766316181216,False,2.431608165946335,2.246991165892156,-1.5816407537630823,-1.6230006847517,0.7943850219404456,0.11160269973364256,4.548725414972051
P33,NGEED,TAHAN,F4,kanan,2,-0.46792908073001627,0.00833680636924683,2.1325766316181216,False,-1.3084267199382094,-1.4930437199923885,0.06010853847834424,0.018748607489726538,0.8879388176653196,0.20515649545851655,4.548725414972051
P33,NGEED,TAHAN,C4,kanan,2,0.24627521761422244,-0.06348778557985302,2.1325766316181216,False,-0.5779029104132749,-0.762519910467454,-0.7668157325670732,-0.8081756635556909,0.5927757420547225,-0.09000658015208052,4.548725414972051
P33,NGEED,TAHAN,P4,kanan,2,2.3274605831989525,-0.03530567497588799,2.1325766316181216,False,-0.11148662887466854,-0.2961036289288477,0.022611323498891167,-0.018748607489726538,0.9212824563397117,0.23850013413290871,4.548725414972051
P33,NGEED,TAHAN,O2,kanan,2,7.0737649730429375,0.1757481508337757,2.1325766316181216,False,2.767604299989803,2.582987299935624,1.1409113096476222,1.0995513786590045,-0.14788697514870192,-0.830669297355505,4.548725414972051
P33,NGEED,TAHAN,F8,kanan,2,2.532861580502992,0.04023371948947396,2.1325766316181216,False,-0.965317831953143,-1.1499348320073222,-0.4926793088346565,-0.5340392398232742,0.7727889023588834,0.0900065801520804,4.548725414972051
P33,NGEED,TAHAN,T4,kanan,2,-2.5112598849575463,-0.6825174628645398,2.1325766316181216,False,0.4807206289830268,0.2961036289288477,2.965521952084101,2.9241620210954835,-1.4805522926678076,-2.1633346148746107,4.548725414972051
