participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P11,AGEM KANAN,1,NAIK,beta,-93.53306349416653,284.9810541782491,-93.53306349416653,284.9810541782491,
P11,AGEM KANAN,1,NAIK,mu,-96.96782286992207,1293.5560265605318,-96.96782286992207,1293.5560265605318,
P11,AGEM KANAN,1,POST,beta,-99.9996874276969,52.215684145250535,-99.9996874276969,52.215684145250535,
P11,AGEM KANAN,1,POST,mu,-99.99944437293244,1026.0651668071089,-99.99944437293244,1026.0651668071089,
P11,AGEM KANAN,1,POST,theta,-99.99954144839553,4583.656694364873,-99.99954144839553,4583.656694364873,
P11,AGEM KANAN,1,PRA,beta,453.32421369853733,50.878324009552735,453.32421369853733,50.878324009552735,
P11,AGEM KANAN,1,PRA,mu,330.8491002242196,219.11564091773693,330.8491002242196,219.11564091773693,
P11,AGEM KANAN,1,PRA,theta,83.634758477531,450.04937994274974,83.634758477531,450.04937994274974,
P11,AGEM KANAN,1,TAHAN,beta,-70.81699588008443,-59.641813145610826,-70.81699588008443,-59.641813145610826,0.08566062206096438
P11,AGEM KANAN,1,TAHAN,mu,-76.96832863370543,-12.492236453025148,-76.96832863370543,-12.492236453025148,0.7207208239537919
P11,AGEM KANAN,1,TAHAN,theta,-90.5053479121939,51.72723334509072,-90.5053479121939,51.72723334509072,
P11,AGEM KANAN,1,TURUN,beta,1507.831014028621,166.9501415274761,1507.831014028621,166.9501415274761,
P11,AGEM KANAN,1,TURUN,mu,999.2385151501805,510.0650798343352,999.2385151501805,510.0650798343352,
P11,AGEM KANAN,1,TURUN,theta,175.41136367881947,704.4798392868643,175.41136367881947,704.4798392868643,
P11,AGEM KANAN,2,NAIK,beta,5086568552.582529,-9.064270220921824,5086568552.582529,-9.064270220921824,
P11,AGEM KANAN,2,NAIK,mu,1544367831.2928202,1.603114804070586,1544367831.2928202,1.603114804070586,
P11,AGEM KANAN,2,POST,beta,4966.975994398083,-34.33861558268646,4966.975994398083,-34.33861558268646,
P11,AGEM KANAN,2,POST,mu,1464.1251770774206,-77.65616024659204,1464.1251770774206,-77.65616024659204,
P11,AGEM KANAN,2,POST,theta,1049.3196012421558,-82.20729426326493,1049.3196012421558,-82.20729426326493,
P11,AGEM KANAN,2,PRA,beta,1090047.502449108,205.00783985236797,1090047.502449108,205.00783985236797,
P11,AGEM KANAN,2,PRA,mu,276856.1945140359,8.984860146232048,276856.1945140359,8.984860146232048,
P11,AGEM KANAN,2,PRA,theta,30473.349372655266,69.97630465052248,30473.349372655266,69.97630465052248,
P11,AGEM KANAN,2,TAHAN,beta,14620.38494032787,-44.988913134579825,14620.38494032787,-44.988913134579825,
P11,AGEM KANAN,2,TAHAN,mu,3972.0262473519615,-15.943080425311368,3972.0262473519615,-15.943080425311368,
P11,AGEM KANAN,2,TAHAN,theta,8598.799215430277,-68.04438375060025,8598.799215430277,-68.04438375060025,
P11,AGEM KANAN,2,TURUN,beta,1457465589.1574175,86.31879940828817,1457465589.1574175,86.31879940828817,
P11,AGEM KANAN,2,TURUN,mu,214865887.1493304,-56.34524864530309,214865887.1493304,-56.34524864530309,
P11,AGEM KANAN,2,TURUN,theta,67914857.45916905,-78.11316570159023,67914857.45916905,-78.11316570159023,
P11,AGEM KANAN,4,NAIK,beta,22510050336.26483,177.72522213988438,22510050336.26483,177.72522213988438,
P11,AGEM KANAN,4,NAIK,mu,19250443771.048016,-21.420511112236692,19250443771.048016,-21.420511112236692,
P11,AGEM KANAN,4,POST,beta,8447067195.968121,42.88607812271881,8447067195.968121,42.88607812271881,
P11,AGEM KANAN,4,POST,mu,7091045795.493981,-39.115756136289,7091045795.493981,-39.115756136289,
P11,AGEM KANAN,4,POST,theta,5806489626.023861,-15.431013728397387,5806489626.023861,-15.431013728397387,
P11,AGEM KANAN,4,PRA,beta,13309314.990003156,-43.55452335125619,13309314.990003156,-43.55452335125619,
P11,AGEM KANAN,4,PRA,mu,13017080.08984191,-77.94307659143765,13017080.08984191,-77.94307659143765,
P11,AGEM KANAN,4,PRA,theta,18204592.283272773,-71.63376462794979,18204592.283272773,-71.63376462794979,
P11,AGEM KANAN,4,TAHAN,beta,1730794329.7269983,5.210461477099996,1730794329.7269983,5.210461477099996,
P11,AGEM KANAN,4,TAHAN,mu,1554786729.8039372,-88.5535733100362,1554786729.8039372,-88.5535733100362,
P11,AGEM KANAN,4,TAHAN,theta,2746991719.6300917,-91.5376050763732,2746991719.6300917,-91.5376050763732,
P11,AGEM KANAN,4,TURUN,beta,6734529877.21233,81.21430499315974,6734529877.21233,81.21430499315974,
P11,AGEM KANAN,4,TURUN,mu,3529856737.8583393,-36.971002632090126,3529856737.8583393,-36.971002632090126,
P11,AGEM KANAN,4,TURUN,theta,3918748212.08684,-67.27500126880668,3918748212.08684,-67.27500126880668,
P11,AGEM KIRI,1,NAIK,beta,960.0145308766714,146.4332554980856,146.4332554980856,960.0145308766714,
P11,AGEM KIRI,1,NAIK,mu,332.27371900474384,171.1601488516756,171.1601488516756,332.27371900474384,
P11,AGEM KIRI,1,POST,beta,4173.994333823262,392.1260532987315,392.1260532987315,4173.994333823262,
P11,AGEM KIRI,1,POST,mu,2891.4062494828154,203.34104869430396,203.34104869430396,2891.4062494828154,
P11,AGEM KIRI,1,POST,theta,3846.3314941779663,82.45488664573256,82.45488664573256,3846.3314941779663,
P11,AGEM KIRI,1,PRA,beta,138.45035489681737,-16.925005718379506,-16.925005718379506,138.45035489681737,
P11,AGEM KIRI,1,PRA,mu,63.136128283120634,-26.88185451130509,-26.88185451130509,63.136128283120634,
P11,AGEM KIRI,1,PRA,theta,52.647457347394656,-53.615784571170046,-53.615784571170046,52.647457347394656,
P11,AGEM KIRI,1,TAHAN,beta,9.112082652906219,-10.18736717497784,-10.18736717497784,9.112082652906219,
P11,AGEM KIRI,1,TAHAN,mu,-69.488527057773,-36.33123115163349,-36.33123115163349,-69.488527057773,-0.3133374756019061
P11,AGEM KIRI,1,TAHAN,theta,-73.78669534387224,-63.893545453201234,-63.893545453201234,-73.78669534387224,-0.07185598916298011
P11,AGEM KIRI,1,TURUN,beta,1479.519304572307,370.47534892933044,370.47534892933044,1479.519304572307,
P11,AGEM KIRI,1,TURUN,mu,2006.977880981336,1136.3305510414434,1136.3305510414434,2006.977880981336,
P11,AGEM KIRI,1,TURUN,theta,498.6090609783462,210.44862102143642,210.44862102143642,498.6090609783462,
P11,AGEM KIRI,2,NAIK,beta,1915.9854773760064,425.1161473102662,425.1161473102662,1915.9854773760064,
P11,AGEM KIRI,2,NAIK,mu,3266.4742753193855,415.06709068463647,415.06709068463647,3266.4742753193855,
P11,AGEM KIRI,2,POST,beta,9.434121525215996,81.1296178766847,81.1296178766847,9.434121525215996,
P11,AGEM KIRI,2,POST,mu,99.48144134928566,20.83825566070164,20.83825566070164,99.48144134928566,
P11,AGEM KIRI,2,POST,theta,105.999211840434,-18.451522978144336,-18.451522978144336,105.999211840434,
P11,AGEM KIRI,2,PRA,beta,-99.99906479544913,122.1918960284761,122.1918960284761,-99.99906479544913,
P11,AGEM KIRI,2,PRA,mu,-99.99899847763899,7.862888481386949,7.862888481386949,-99.99899847763899,
P11,AGEM KIRI,2,PRA,theta,-99.99906912647711,-62.83454233279829,-62.83454233279829,-99.99906912647711,-0.22823621278567321
P11,AGEM KIRI,2,TAHAN,beta,-81.4369149149759,22.839395721384964,22.839395721384964,-81.4369149149759,
P11,AGEM KIRI,2,TAHAN,mu,-74.69115507109566,-31.95275340425565,-31.95275340425565,-74.69115507109566,-0.4007580205738444
P11,AGEM KIRI,2,TAHAN,theta,-82.32192454489787,-13.997267249247912,-13.997267249247912,-82.32192454489787,-0.7093566300023988
P11,AGEM KIRI,2,TURUN,beta,-99.39602108145536,506.3661352026016,506.3661352026016,-99.39602108145536,
P11,AGEM KIRI,2,TURUN,mu,-99.73946138940278,427.5181950745856,427.5181950745856,-99.73946138940278,
P11,AGEM KIRI,2,TURUN,theta,-99.83722556628578,462.3159122551231,462.3159122551231,-99.83722556628578,
P11,AGEM KIRI,3,NAIK,beta,82.76941197411597,351.47988305872065,351.47988305872065,82.76941197411597,
P11,AGEM KIRI,3,NAIK,mu,-77.26249354234315,488.0931074772985,488.0931074772985,-77.26249354234315,
P11,AGEM KIRI,3,POST,beta,148.69726305356772,554.6370597522794,554.6370597522794,148.69726305356772,
P11,AGEM KIRI,3,POST,mu,-32.466637343579826,2354.763190439277,2354.763190439277,-32.466637343579826,
P11,AGEM KIRI,3,POST,theta,-61.26894601919791,4768.294931445719,4768.294931445719,-61.26894601919791,
P11,AGEM KIRI,3,PRA,beta,6441.729888001241,172.32144226280369,172.32144226280369,6441.729888001241,
P11,AGEM KIRI,3,PRA,mu,1865.337875845284,1297.7319716538382,1297.7319716538382,1865.337875845284,
P11,AGEM KIRI,3,PRA,theta,589.0236426081144,3446.8613063622156,3446.8613063622156,589.0236426081144,
P11,AGEM KIRI,3,TAHAN,beta,-99.99698712510222,-38.12502784452603,-38.12502784452603,-99.99698712510222,-0.44795146736153
P11,AGEM KIRI,3,TAHAN,mu,-99.9996563531449,299.90295396856203,299.90295396856203,-99.9996563531449,
P11,AGEM KIRI,3,TAHAN,theta,-99.99960102219673,1251.781363933351,1251.781363933351,-99.99960102219673,
P11,AGEM KIRI,3,TURUN,beta,-82.71890121263505,524.6076029012494,524.6076029012494,-82.71890121263505,
P11,AGEM KIRI,3,TURUN,mu,-98.06153584208865,1083.4867946461613,1083.4867946461613,-98.06153584208865,
P11,AGEM KIRI,3,TURUN,theta,-99.51714437178842,1437.91292494344,1437.91292494344,-99.51714437178842,
P11,AGEM KIRI,4,NAIK,beta,1427.3094848006515,117.75551924479126,117.75551924479126,1427.3094848006515,
P11,AGEM KIRI,4,NAIK,mu,1496.5937401398842,15.776194245023277,15.776194245023277,1496.5937401398842,
P11,AGEM KIRI,4,POST,beta,651.707818357166,61.09707824054765,61.09707824054765,651.707818357166,
P11,AGEM KIRI,4,POST,mu,1297.7730578011096,145.3291598530611,145.3291598530611,1297.7730578011096,
P11,AGEM KIRI,4,POST,theta,1888.2957259711422,-30.742732348319592,-30.742732348319592,1888.2957259711422,
P11,AGEM KIRI,4,PRA,beta,159.36294829950165,-2.182866982092472,-2.182866982092472,159.36294829950165,
P11,AGEM KIRI,4,PRA,mu,359.0239870387941,-44.34689046389299,-44.34689046389299,359.0239870387941,
P11,AGEM KIRI,4,PRA,theta,377.0276785467572,-53.297203971321785,-53.297203971321785,377.0276785467572,
P11,AGEM KIRI,4,TAHAN,beta,116.53197650323885,-64.94413274823967,-64.94413274823967,116.53197650323885,
P11,AGEM KIRI,4,TAHAN,mu,341.31012418499034,-77.84879352525336,-77.84879352525336,341.31012418499034,
P11,AGEM KIRI,4,TAHAN,theta,366.62101742528415,-91.41344815149921,-91.41344815149921,366.62101742528415,
P11,AGEM KIRI,4,TURUN,beta,1758.7236829130477,13.568184433335501,13.568184433335501,1758.7236829130477,
P11,AGEM KIRI,4,TURUN,mu,2132.0301960448305,-17.204616051165697,-17.204616051165697,2132.0301960448305,
P11,AGEM KIRI,4,TURUN,theta,1356.2483596680208,-36.42627173043243,-36.42627173043243,1356.2483596680208,
