participant_id,task,rep,phase,band,channel,erd_ref_trial_pct,erd_ref_restEDF_pct,is_simulated
P07,NGEED,2,PRA,theta,C3,209.78575291139347,285.7282752514461,False
P07,NGEED,2,PRA,theta,C4,1890.198115369713,1956.369069147261,False
P07,NGEED,2,PRA,theta,P3,130.3697610147291,372.85822920902325,False
P07,NGEED,2,PRA,theta,P4,1302.833870222448,5027.809173246293,False
P07,NGEED,2,PRA,theta,O1,244.59161226941646,636.8569392053968,False
P07,NGEED,2,PRA,theta,O2,2285.0144261574383,3618.231086447737,False
P07,NGEED,2,PRA,mu,C3,54.19817246508343,-32.29109828915365,False
P07,NGEED,2,PRA,mu,C4,7238.660861764838,4189.651507458041,False
P07,NGEED,2,PRA,mu,P3,322.91020765015304,51.09918186847382,False
P07,NGEED,2,PRA,mu,P4,1435.7551252270173,2272.8395033827633,False
P07,NGEED,2,PRA,mu,O1,87.47200507269159,198.0005705462788,False
P07,NGEED,2,PRA,mu,O2,3480.1066764067377,2613.416288644069,False
P07,NGEED,2,PRA,beta,C3,16.501071564880966,-6.128176694895604,False
P07,NGEED,2,PRA,beta,C4,476.1675504262451,597.5524524259591,False
P07,NGEED,2,PRA,beta,P3,69.0064758147653,71.90063950920747,False
P07,NGEED,2,PRA,beta,P4,75.81737404426914,302.68500256751804,False
P07,NGEED,2,PRA,beta,O1,84.54376289422261,155.04982500943757,False
P07,NGEED,2,PRA,beta,O2,720.8466986346222,698.2787319600186,False
P07,NGEED,2,TURUN,theta,C3,465.9248680226652,604.6586914109064,False
P07,NGEED,2,TURUN,theta,C4,133.33146958542216,141.0893735697278,False
P07,NGEED,2,TURUN,theta,P3,135.445720991863,383.2771723713158,False
P07,NGEED,2,TURUN,theta,P4,498.4055371139985,2087.364781866837,False
P07,NGEED,2,TURUN,theta,O1,358.0253779864901,879.4178560494058,False
P07,NGEED,2,TURUN,theta,O2,495.58753562148655,828.5193688394177,False
P07,NGEED,2,TURUN,mu,C3,248.86242630137053,53.18658681506505,False
P07,NGEED,2,TURUN,mu,C4,1579.469674934334,881.696764371204,False
P07,NGEED,2,TURUN,mu,P3,550.088118087309,132.26628491943578,False
P07,NGEED,2,TURUN,mu,P4,612.5780137430653,1000.9784258422252,False
P07,NGEED,2,TURUN,mu,O1,757.7283580530541,1263.4224479245509,False
P07,NGEED,2,TURUN,mu,O2,1231.6623659133393,909.2867842335316,False
P07,NGEED,2,TURUN,beta,C3,-14.077617087290161,-30.767239833982718,False
P07,NGEED,2,TURUN,beta,C4,1902.8174832471038,2324.763848930855,False
P07,NGEED,2,TURUN,beta,P3,6.148097368218197,7.965838186468965,False
P07,NGEED,2,TURUN,beta,P4,372.69218153689286,982.6350545305158,False
P07,NGEED,2,TURUN,beta,O1,447.0056977704604,655.9925369869484,False
P07,NGEED,2,TURUN,beta,O2,1885.607992715912,1831.0166359096079,False
P07,NGEED,2,TAHAN,theta,C3,42.916310828388696,77.95157318581273,False
P07,NGEED,2,TAHAN,theta,C4,90.63548344739436,96.97381311725974,False
P07,NGEED,2,TAHAN,theta,P3,-38.80989178298917,25.599150205978095,False
P07,NGEED,2,TAHAN,theta,P4,2.3610215413853997,274.16246954427015,False
P07,NGEED,2,TAHAN,theta,O1,48.25467842657585,217.02016148575484,False
P07,NGEED,2,TAHAN,theta,O2,640.5790994846069,1054.5608275894617,False
P07,NGEED,2,TAHAN,mu,C3,1.5362085818072746,-55.4151319885822,False
P07,NGEED,2,TAHAN,mu,C4,312.45995006275916,141.09431950603732,False
P07,NGEED,2,TAHAN,mu,P3,-20.913641076826185,-71.7436847962454,False
P07,NGEED,2,TAHAN,mu,P4,18.948541113778017,83.78307360869088,False
P07,NGEED,2,TAHAN,mu,O1,-10.655319128041175,42.01995580510953,False
P07,NGEED,2,TAHAN,mu,O2,237.08156359505685,155.47914850918426,False
P07,NGEED,2,TAHAN,beta,C3,-72.47977742790229,-77.8253243862535,False
P07,NGEED,2,TAHAN,beta,C4,27.55432086895251,54.427005258872654,False
P07,NGEED,2,TAHAN,beta,P3,-70.32196598225802,-69.81374232891879,False
P07,NGEED,2,TAHAN,beta,P4,-41.64646779031344,33.65057006120902,False
P07,NGEED,2,TAHAN,beta,O1,4.59316427098857,44.55361604276757,False
P07,NGEED,2,TAHAN,beta,O2,93.18264791054665,87.87137655207158,False
P07,NGEED,2,NAIK,theta,C3,382.6516814811383,500.97147430204717,False
P07,NGEED,2,NAIK,theta,C4,714.8341355131913,741.9260875661131,False
P07,NGEED,2,NAIK,theta,P3,17.31603971932372,140.8035436384727,False
P07,NGEED,2,NAIK,theta,P4,549.2335874062699,2273.157660182217,False
P07,NGEED,2,NAIK,theta,O1,1985.7293110653954,4360.016034751962,False
P07,NGEED,2,NAIK,theta,O2,10658.391004494173,16672.302688968863,False
P07,NGEED,2,NAIK,mu,C3,353.7055715776985,99.22354111281022,False
P07,NGEED,2,NAIK,mu,C4,7431.5683316268805,4302.411292176397,False
P07,NGEED,2,NAIK,mu,P3,339.3919960887989,56.987866283650646,False
P07,NGEED,2,NAIK,mu,P4,542.7817818105774,893.1388011545383,False
P07,NGEED,2,NAIK,mu,O1,818.3320445173949,1359.7564746320518,False
P07,NGEED,2,NAIK,mu,O2,1726.0365388993591,1283.9803492341084,False
P07,NGEED,2,NAIK,beta,C3,-47.22184626167639,-57.47351113990064,False
P07,NGEED,2,NAIK,beta,C4,699.6927145706908,868.1690921734148,False
P07,NGEED,2,NAIK,beta,P3,-25.713949376514744,-24.44183249648688,False
P07,NGEED,2,NAIK,beta,P4,-11.4107113972575,102.90132361701465,False
P07,NGEED,2,NAIK,beta,O1,193.04045469798882,304.9983349166221,False
P07,NGEED,2,NAIK,beta,O2,1230.3823144452233,1193.8054191652361,False
P07,NGEED,2,POST,theta,C3,77.28506695212596,120.74566845183546,False
P07,NGEED,2,POST,theta,C4,497.8364359641806,517.7135561690558,False
P07,NGEED,2,POST,theta,P3,-21.012137648566043,62.130917512724615,False
P07,NGEED,2,POST,theta,P4,104.10889488933299,646.0836851541944,False
P07,NGEED,2,POST,theta,O1,-44.324636965859234,19.053326122202098,False
P07,NGEED,2,POST,theta,O2,246.31803011904788,439.90887906729387,False
P07,NGEED,2,POST,mu,C3,24.664621245295137,-45.259373364953916,False
P07,NGEED,2,POST,mu,C4,356.9040354882622,167.07312430902354,False
P07,NGEED,2,POST,mu,P3,67.51360855777746,-40.15001589686319,False
P07,NGEED,2,POST,mu,P4,-15.202975461153745,31.016804886357676,False
P07,NGEED,2,POST,mu,O1,-7.225429517152849,47.47201815734796,False
P07,NGEED,2,POST,mu,O2,73.15896709299989,31.23976582354444,False
P07,NGEED,2,POST,beta,C3,-30.991864252402955,-44.39605199763806,False
P07,NGEED,2,POST,beta,C4,81.97964844674948,120.31846460588471,False
P07,NGEED,2,POST,beta,P3,-25.790237191517296,-24.51942670772924,False
P07,NGEED,2,POST,beta,P4,-47.31532703082516,20.666844134068384,False
P07,NGEED,2,POST,beta,O1,-48.274273783737556,-28.512146858598452,False
P07,NGEED,2,POST,beta,O2,61.78854542835255,57.34040851358755,False
P07,AGEM KANAN,1,PRA,theta,C3,250.31079242410908,280.7120420157758,False
P07,AGEM KANAN,1,PRA,theta,C4,107781.62187179428,11123.28538165322,False
P07,AGEM KANAN,1,PRA,theta,P3,496.87333140729277,917.6954960809976,False
P07,AGEM KANAN,1,PRA,theta,P4,67502.68060237372,29119.362190388005,False
P07,AGEM KANAN,1,PRA,theta,O1,510.959059919872,909.7845948696125,False
P07,AGEM KANAN,1,PRA,theta,O2,154817.53055357994,13839.307917792046,False
P07,AGEM KANAN,1,PRA,mu,C3,409.62840893850887,192.90468326210362,False
P07,AGEM KANAN,1,PRA,mu,C4,49891.652338685395,10991.615499915919,False
P07,AGEM KANAN,1,PRA,mu,P3,811.7001367860775,413.62754844641876,False
P07,AGEM KANAN,1,PRA,mu,P4,31438.77888280341,5466.243828958722,False
P07,AGEM KANAN,1,PRA,mu,O1,1583.8636698008227,2091.391211224122,False
P07,AGEM KANAN,1,PRA,mu,O2,286279.7768332487,7354.545645585237,False
P07,AGEM KANAN,1,PRA,beta,C3,138.2028832410152,52.102335988539885,False
P07,AGEM KANAN,1,PRA,beta,C4,94109.61220294968,25046.667879785837,False
P07,AGEM KANAN,1,PRA,beta,P3,303.9002200514108,149.16481299844193,False
P07,AGEM KANAN,1,PRA,beta,P4,29146.009617984106,7227.000881455051,False
P07,AGEM KANAN,1,PRA,beta,O1,333.6637071237871,627.3866859666124,False
P07,AGEM KANAN,1,PRA,beta,O2,436479.9716678873,9006.976063174401,False
P07,AGEM KANAN,1,TURUN,theta,C3,244.82273986844888,274.7477162218226,False
P07,AGEM KANAN,1,TURUN,theta,C4,8866.29172573776,832.7932701336307,False
P07,AGEM KANAN,1,TURUN,theta,P3,76.18217112406288,200.39841388118623,False
P07,AGEM KANAN,1,TURUN,theta,P4,9147.589101239362,3897.0109606498327,False
P07,AGEM KANAN,1,TURUN,theta,O1,441.26489914884314,794.5950600615342,False
P07,AGEM KANAN,1,TURUN,theta,O2,118065.08250728426,10532.363324631337,False
P07,AGEM KANAN,1,TURUN,mu,C3,76.82024353243615,1.6259622066032264,False
P07,AGEM KANAN,1,TURUN,mu,C4,14976.599948683745,3245.035457998818,False
P07,AGEM KANAN,1,TURUN,mu,P3,542.362460638741,261.8898830430933,False
P07,AGEM KANAN,1,TURUN,mu,P4,10433.125081564946,1758.9794710434812,False
P07,AGEM KANAN,1,TURUN,mu,O1,466.5475031917074,637.3086322256319,False
P07,AGEM KANAN,1,TURUN,mu,O2,260641.19291709445,6687.166139236837,False
