participant_id,task,rep,phase,band,channel,erd_ref_trial_pct,erd_ref_restEDF_pct,is_simulated
P03,AGEM KANAN,1,PRA,theta,C3,-10.649923300254095,-44.57756001424051,False
P03,AGEM KANAN,1,PRA,theta,C4,-44.95245467080336,-36.58974828237198,False
P03,AGEM KANAN,1,PRA,theta,P3,-45.74077667372322,-9.311795006260603,False
P03,AGEM KANAN,1,PRA,theta,P4,-37.485692183623755,-47.41735800960558,False
P03,AGEM KANAN,1,PRA,theta,O1,-19.01960837054225,139.58252567641063,False
P03,AGEM KANAN,1,PRA,theta,O2,-73.2398508112888,-43.75271668833992,False
P03,AGEM KANAN,1,PRA,mu,C3,-37.62323445565059,-35.02495763493246,False
P03,AGEM KANAN,1,PRA,mu,C4,6.657845941080964,103.65927926529777,False
P03,AGEM KANAN,1,PRA,mu,P3,-19.998873617380298,3.9898086728237914,False
P03,AGEM KANAN,1,PRA,mu,P4,-59.00677447251652,1.1348509882587399,False
P03,AGEM KANAN,1,PRA,mu,O1,-24.582078875780454,347.7276341662349,False
P03,AGEM KANAN,1,PRA,mu,O2,-48.67478032456126,204.23288312004567,False
P03,AGEM KANAN,1,PRA,beta,C3,21.0607484762378,10.013785729379299,False
P03,AGEM KANAN,1,PRA,beta,C4,30.037753198408403,43.718251742428116,False
P03,AGEM KANAN,1,PRA,beta,P3,-19.021028285877616,30.12471664552927,False
P03,AGEM KANAN,1,PRA,beta,P4,-60.23513821495462,35.00010447627177,False
P03,AGEM KANAN,1,PRA,beta,O1,-7.130406891250685,85.0913434363252,False
P03,AGEM KANAN,1,PRA,beta,O2,-43.9839226546772,95.67609212496666,False
P03,AGEM KANAN,1,TURUN,theta,C3,1121.1305198891248,657.447955873179,False
P03,AGEM KANAN,1,TURUN,theta,C4,3248.026652756107,3756.651764197578,False
P03,AGEM KANAN,1,TURUN,theta,P3,922.4161669909178,1608.85392854642,False
P03,AGEM KANAN,1,TURUN,theta,P4,4075.9207374213765,3412.491024631816,False
P03,AGEM KANAN,1,TURUN,theta,O1,752.6742155425186,2422.658115480352,False
P03,AGEM KANAN,1,TURUN,theta,O2,1018.1993568939971,2250.3484820878875,False
