participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P24,AGEM KANAN,1,NAIK,beta,78624.6180498679,1196422.694362732,78624.6180498679,1196422.694362732,
P24,AGEM KANAN,1,NAIK,mu,103814.00363349523,4188706.7667094218,103814.00363349523,4188706.7667094218,
P24,AGEM KANAN,1,NAIK,theta,145466.39829327835,5975187.628988675,145466.39829327835,5975187.628988675,
P24,AGEM KANAN,1,POST,beta,79119.14244709455,553636.1745885282,79119.14244709455,553636.1745885282,
P24,AGEM KANAN,1,POST,mu,48803.356051894334,599999.3700892021,48803.356051894334,599999.3700892021,
P24,AGEM KANAN,1,POST,theta,138102.66921241864,1293134.7104386745,138102.66921241864,1293134.7104386745,
P24,AGEM KANAN,1,PRA,beta,42640.51004970983,352626.4045057705,42640.51004970983,352626.4045057705,
P24,AGEM KANAN,1,PRA,mu,129074.00828645332,779671.9584763788,129074.00828645332,779671.9584763788,
P24,AGEM KANAN,1,PRA,theta,122934.37539090242,1668578.4366933142,122934.37539090242,1668578.4366933142,
P24,AGEM KANAN,1,TAHAN,beta,8955.264728653,141614.10035208694,8955.264728653,141614.10035208694,
P24,AGEM KANAN,1,TAHAN,mu,19372.676537083495,215772.49944022723,19372.676537083495,215772.49944022723,
P24,AGEM KANAN,1,TAHAN,theta,18575.56050116523,441549.9483865855,18575.56050116523,441549.9483865855,
P24,AGEM KANAN,1,TURUN,beta,-18.486111502904798,-18.472457193070138,-18.486111502904798,-18.472457193070138,0.00036944909709523034
P24,AGEM KANAN,1,TURUN,mu,113.08128311146918,113.0174636884089,113.08128311146918,113.0174636884089,
P24,AGEM KANAN,1,TURUN,theta,338.89545266946476,342.9416868398716,338.89545266946476,342.9416868398716,
