participant_id,task,rep,phase,band,channel,erd_ref_trial_pct,erd_ref_restEDF_pct,is_simulated
P09,NGEED,1,PRA,theta,C3,1451.7666708335823,2896.3808637302454,False
P09,NGEED,1,PRA,theta,C4,47.80374340121514,251.93517101243913,False
P09,NGEED,1,PRA,theta,P3,348.1183777033176,212.87810656785985,False
P09,NGEED,1,PRA,theta,P4,119.18964519115325,231.26929303169183,False
P09,NGEED,1,PRA,theta,O1,360.6193283578671,500.7243743992894,False
P09,NGEED,1,PRA,theta,O2,3062.500218979414,4162.780996546655,False
P09,NGEED,1,PRA,mu,C3,318.95501528821075,1053.749062790212,False
P09,NGEED,1,PRA,mu,C4,175.21138006707045,686.0535823262869,False
P09,NGEED,1,PRA,mu,P3,609.7083233875214,189.92932372981022,False
P09,NGEED,1,PRA,mu,P4,1209.346811668757,551.2062957211836,False
P09,NGEED,1,PRA,mu,O1,635.956972503943,515.6745377021231,False
P09,NGEED,1,PRA,mu,O2,536.1350841292942,1024.4154823074418,False
P09,NGEED,1,PRA,beta,C3,218.37050719998845,910.0857210661419,False
P09,NGEED,1,PRA,beta,C4,212.0876552709676,318.55211781255736,False
P09,NGEED,1,PRA,beta,P3,278.98106997862067,66.073075863364,False
P09,NGEED,1,PRA,beta,P4,390.7820673405646,187.1756348068688,False
P09,NGEED,1,PRA,beta,O1,225.0408156247703,258.4486544901167,False
P09,NGEED,1,PRA,beta,O2,1100.382774289086,1102.5941467662103,False
P09,NGEED,1,TURUN,theta,C3,131.27266697660107,346.5755107759132,False
P09,NGEED,1,TURUN,theta,C4,64.96451668316803,292.79665084177975,False
P09,NGEED,1,TURUN,theta,P3,104.07400969541527,42.48531845637782,False
P09,NGEED,1,TURUN,theta,P4,119.68093734823913,232.01180076013821,False
P09,NGEED,1,TURUN,theta,O1,103.96242425800963,166.0009951170835,False
P09,NGEED,1,TURUN,theta,O2,162.80283159679541,254.23583835545105,False
P09,NGEED,1,TURUN,mu,C3,215.9425774101095,770.0658526111102,False
P09,NGEED,1,TURUN,mu,C4,114.02335676932194,511.28949772724883,False
P09,NGEED,1,TURUN,mu,P3,831.1778866369428,280.4038448586548,False
P09,NGEED,1,TURUN,mu,P4,809.156454755895,352.1708090296007,False
P09,NGEED,1,TURUN,mu,O1,940.9062792318025,770.7839129193704,False
P09,NGEED,1,TURUN,mu,O2,134.78215366139116,314.99470023366405,False
P09,NGEED,1,TURUN,beta,C3,91.03010570426578,506.076183886048,False
P09,NGEED,1,TURUN,beta,C4,120.90819929027185,196.26802948941614,False
P09,NGEED,1,TURUN,beta,P3,181.2944542353513,23.26588037974142,False
P09,NGEED,1,TURUN,beta,P4,378.944302124344,180.24889895630275,False
P09,NGEED,1,TURUN,beta,O1,362.8126593031183,410.38074922783113,False
P09,NGEED,1,TURUN,beta,O2,295.66704109479826,296.3959479264549,False
P09,NGEED,1,TAHAN,theta,C3,13.517174486903837,119.19576939654735,False
P09,NGEED,1,TAHAN,theta,C4,-67.29063202316617,-22.115795258395497,False
P09,NGEED,1,TAHAN,theta,P3,-56.21613713315221,-69.42992567674658,False
P09,NGEED,1,TAHAN,theta,P4,-78.1977275702478,-67.04943170107444,False
