participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P34,AGEM KANAN,1,NAIK,beta,800.8890314349553,-71.18576042460606,800.8890314349553,-71.18576042460606,
P34,AGEM KANAN,1,NAIK,mu,1686.704043088204,66.98551055198028,1686.704043088204,66.98551055198028,
P34,AGEM KANAN,1,NAIK,theta,1193.7282400979857,305.32905451286456,1193.7282400979857,305.32905451286456,
P34,AGEM KANAN,1,POST,beta,642.8079958937172,-50.221411597219294,642.8079958937172,-50.221411597219294,
P34,AGEM KANAN,1,POST,mu,968.4210999997749,28.7713032476918,968.4210999997749,28.7713032476918,
P34,AGEM KANAN,1,POST,theta,908.8149750465719,234.76748389522027,908.8149750465719,234.76748389522027,
P34,AGEM KANAN,1,PRA,beta,2152.933231209729,29.325241261529566,2152.933231209729,29.325241261529566,
P34,AGEM KANAN,1,PRA,mu,3010.285531510168,125.52386370194593,3010.285531510168,125.52386370194593,
P34,AGEM KANAN,1,PRA,theta,871.2986148586926,130.0397456255456,871.2986148586926,130.0397456255456,
P34,AGEM KANAN,1,TAHAN,beta,131.28021711037513,-13.183050671828694,131.28021711037513,-13.183050671828694,
P34,AGEM KANAN,1,TAHAN,mu,470.7631110968222,-36.138833513997014,470.7631110968222,-36.138833513997014,
P34,AGEM KANAN,1,TAHAN,theta,410.9983315913809,-8.205062365101265,410.9983315913809,-8.205062365101265,
P34,AGEM KANAN,1,TURUN,beta,338.662911188074,2.2844178225366396,338.662911188074,2.2844178225366396,
P34,AGEM KANAN,1,TURUN,mu,795.9942350281822,175.6565070062042,795.9942350281822,175.6565070062042,
P34,AGEM KANAN,1,TURUN,theta,1024.1036283873837,266.95970812569095,1024.1036283873837,266.95970812569095,
P34,AGEM KANAN,2,NAIK,beta,-23.947965070657254,20.688828412082376,-23.947965070657254,20.688828412082376,
P34,AGEM KANAN,2,NAIK,mu,5.2146206792275525,-50.3878703243493,5.2146206792275525,-50.3878703243493,
P34,AGEM KANAN,2,NAIK,theta,231.69492168392281,-57.13619682518494,231.69492168392281,-57.13619682518494,
P34,AGEM KANAN,2,POST,beta,34.68494628860454,138.36315878372994,34.68494628860454,138.36315878372994,
P34,AGEM KANAN,2,POST,mu,-15.07865852996921,241.0495891885706,-15.07865852996921,241.0495891885706,
P34,AGEM KANAN,2,POST,theta,179.3589386941877,248.07039375069934,179.3589386941877,248.07039375069934,
P34,AGEM KANAN,2,PRA,beta,-81.18710336058776,-22.73817097225481,-81.18710336058776,-22.73817097225481,0.5624130680775299
P34,AGEM KANAN,2,PRA,mu,-83.33220000430877,17.01156964143533,-83.33220000430877,17.01156964143533,
P34,AGEM KANAN,2,PRA,theta,-60.98057985303668,-58.60616833797607,-60.98057985303668,-58.60616833797607,0.0198551390599569
P34,AGEM KANAN,2,TAHAN,beta,-54.269446850174525,126.56008771026133,-54.269446850174525,126.56008771026133,
P34,AGEM KANAN,2,TAHAN,mu,-72.11632349273009,210.36534911556032,-72.11632349273009,210.36534911556032,
