participant_id,is_simulated,coverage_EO,sec_available_EO,ptp_median_EO,coverage_EC,sec_available_EC,ptp_median_EC,alpha_occ_EC,alpha_occ_EC_n_win,mu_sm_EC,mu_sm_EC_n_win,mu_sm_EO,mu_sm_EO_n_win,theta_front_EC,theta_front_EC_n_win,beta_sm_EO,beta_sm_EO_n_win,beta_sm_EC,beta_sm_EC_n_win,alpha_par_EC,alpha_par_EC_n_win,alpha_reactivity_EC_EO,theta_alpha_ratio_EC,iaf_occ_EC,iaf_par_EC,interpolated_channels
P24,False,1.0,28.0,Fp1:132;Fp2:219;F3:56;F4:117;C3:91;C4:78;P3:61;P4:93;O1:103;O2:115;F7:106;F8:168;T3:153;T4:88;T5:109;T6:139,0.987,27.0,Fp1:103;Fp2:192;F3:54;F4:93;C3:73;C4:51;P3:46;P4:65;O1:78;O2:80;F7:74;F8:137;T3:121;T4:106;T5:76;T6:95,0.2311369728722132,26,0.21627569711353967,26,0.3393783732082458,22,0.1719412643685564,26,0.3470829523575719,22,0.3335667524662572,26,0.22900853706140972,26,0.8099299588997138,0.6153424304071383,,,
