participant_id,is_simulated,baseline_sec,blink_per_min,rest_theta_occ,rest_alpha_occ,rest_beta_occ,rest_n_win_occ,rest_theta_par,rest_alpha_par,rest_beta_par,rest_n_win_par,rest_theta_sm,rest_alpha_sm,rest_beta_sm,rest_n_win_sm,rest_theta_front,rest_alpha_front,rest_beta_front,rest_n_win_front,rest_theta_alpha_ratio,iaf_occ_rest,iaf_par_rest,rest_exponent_occ,rest_exponent_par,rest_exponent_sm,rest_exponent_front
P36,False,60.0,21.0,0.15272537004554565,0.23701526042844856,0.31381301190622235,36,0.1751402399596001,0.22087873044193013,0.29553957756320987,37,0.17114866891297803,0.19014703913779618,0.23698697306743408,38,0.18416362524705282,0.14855822472770466,0.17252835925194127,49,0.30259421521143826,9.513646952149957,9.510134055046375,0.7992452853418811,0.9452458132547765,1.1754782459334066,1.438640168862295
