participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P17,AGEM KANAN,1,NAIK,beta,1662.3135465474495,10265.383989453381,1662.3135465474495,10265.383989453381,
P17,AGEM KANAN,1,NAIK,mu,3489.796541278999,16284.80208599912,3489.796541278999,16284.80208599912,
P17,AGEM KANAN,1,NAIK,theta,2669.731829854996,13920.444346891421,2669.731829854996,13920.444346891421,
P17,AGEM KANAN,1,POST,beta,393.0982373857013,1228.3324556768912,393.0982373857013,1228.3324556768912,
P17,AGEM KANAN,1,POST,mu,1855.5063172519303,9285.748225637402,1855.5063172519303,9285.748225637402,
P17,AGEM KANAN,1,POST,theta,1577.1519207753597,6428.272129111744,1577.1519207753597,6428.272129111744,
P17,AGEM KANAN,1,PRA,beta,-95.60538618329115,-97.60540603370383,-95.60538618329115,-97.60540603370383,-0.010351491381322337
P17,AGEM KANAN,1,PRA,mu,-91.69919181795616,-99.40849437683623,-91.69919181795616,-99.40849437683623,-0.04034009679245514
P17,AGEM KANAN,1,PRA,theta,-95.0352356327131,-99.66748643047441,-95.0352356327131,-99.66748643047441,-0.023791402342377095
P17,AGEM KANAN,1,TAHAN,beta,1171.4695248820965,462.5494352033413,1171.4695248820965,462.5494352033413,
P17,AGEM KANAN,1,TAHAN,mu,276.4295457486113,295.94067003136325,276.4295457486113,295.94067003136325,
P17,AGEM KANAN,1,TAHAN,theta,43.43410918725563,700.0690570293567,43.43410918725563,700.0690570293567,
P17,AGEM KANAN,1,TURUN,beta,265.70777810706625,3373.5348529887883,265.70777810706625,3373.5348529887883,
P17,AGEM KANAN,1,TURUN,mu,660.3854585505943,21052.299666180752,660.3854585505943,21052.299666180752,
P17,AGEM KANAN,1,TURUN,theta,352.720587342243,36217.99021621143,352.720587342243,36217.99021621143,
P17,AGEM KANAN,3,NAIK,beta,3729.242518218272,133910.75805905103,3729.242518218272,133910.75805905103,
P17,AGEM KANAN,3,NAIK,mu,3372.789296468065,1117118.6371488804,3372.789296468065,1117118.6371488804,
P17,AGEM KANAN,3,NAIK,theta,4556.624721221818,534447.6301242836,4556.624721221818,534447.6301242836,
P17,AGEM KANAN,3,POST,beta,1111.5687119177812,1718.3165951571248,1111.5687119177812,1718.3165951571248,
P17,AGEM KANAN,3,POST,mu,577.7023477111217,16202.647735300345,577.7023477111217,16202.647735300345,
P17,AGEM KANAN,3,POST,theta,1726.943623441788,37368.09350010194,1726.943623441788,37368.09350010194,
P17,AGEM KANAN,3,PRA,beta,-90.13660920675399,-92.11423028457666,-90.13660920675399,-92.11423028457666,-0.010851094476943397
P17,AGEM KANAN,3,PRA,mu,-66.45911313878881,-85.80869819467333,-66.45911313878881,-85.80869819467333,-0.12707600435333954
P17,AGEM KANAN,3,PRA,theta,-71.70754458937456,-61.295926686809956,-71.70754458937456,-61.295926686809956,0.07828079825784895
P17,AGEM KANAN,3,TAHAN,beta,131.18031377769725,2976.3175447692156,131.18031377769725,2976.3175447692156,
P17,AGEM KANAN,3,TAHAN,mu,143.23437102751816,9902.752690218571,143.23437102751816,9902.752690218571,
P17,AGEM KANAN,3,TAHAN,theta,245.2429949167527,41212.39293102738,245.2429949167527,41212.39293102738,
P17,AGEM KANAN,3,TURUN,beta,1854.9368581007652,86079.40639258522,1854.9368581007652,86079.40639258522,
P17,AGEM KANAN,3,TURUN,mu,1236.8596424568825,261688.51233052328,1236.8596424568825,261688.51233052328,
P17,AGEM KANAN,3,TURUN,theta,2133.9206408962486,856056.0679215404,2133.9206408962486,856056.0679215404,
P17,AGEM KANAN,4,NAIK,beta,5607.32931404948,1797.1688849135587,5607.32931404948,1797.1688849135587,
P17,AGEM KANAN,4,NAIK,mu,5077.719585970187,2071.2781650718834,5077.719585970187,2071.2781650718834,
P17,AGEM KANAN,4,POST,beta,110.48852016328037,362.72414521668793,110.48852016328037,362.72414521668793,
P17,AGEM KANAN,4,POST,mu,26.499605068652585,-3.880428545994509,26.499605068652585,-3.880428545994509,
P17,AGEM KANAN,4,POST,theta,-41.78695224385718,-50.97035408999624,-41.78695224385718,-50.97035408999624,-0.09900461978796615
P17,AGEM KANAN,4,PRA,beta,315.3152632690366,1051.1711551392796,315.3152632690366,1051.1711551392796,
P17,AGEM KANAN,4,PRA,mu,258.20051681328425,3009.1493942093157,258.20051681328425,3009.1493942093157,
P17,AGEM KANAN,4,PRA,theta,239.8202246465967,245.8434499159053,239.8202246465967,245.8434499159053,
P17,AGEM KANAN,4,TAHAN,beta,-68.8252576088954,-41.50119064217307,-68.8252576088954,-41.50119064217307,0.2476656087445261
P17,AGEM KANAN,4,TAHAN,mu,-82.30160383751145,-71.87658393955432,-82.30160383751145,-71.87658393955432,0.06761669759039589
P17,AGEM KANAN,4,TAHAN,theta,-84.6593404852769,-76.01079304049527,-84.6593404852769,-76.01079304049527,0.05382797197585178
P17,AGEM KANAN,4,TURUN,beta,152.96130584924535,217.03286051354078,152.96130584924535,217.03286051354078,
P17,AGEM KANAN,4,TURUN,mu,127.53931458284491,33.42932072630485,127.53931458284491,33.42932072630485,
P17,AGEM KANAN,4,TURUN,theta,91.89183886913533,334.8499690197828,91.89183886913533,334.8499690197828,
P17,AGEM KIRI,3,NAIK,beta,26539.915290740537,4558.648221588966,4558.648221588966,26539.915290740537,
P17,AGEM KIRI,3,NAIK,mu,38817.31026235529,26302.266948849,26302.266948849,38817.31026235529,
P17,AGEM KIRI,3,POST,beta,-77.90591860874999,13.29888922730941,13.29888922730941,-77.90591860874999,
P17,AGEM KIRI,3,POST,mu,-88.13702798388839,700.9411614851491,700.9411614851491,-88.13702798388839,
P17,AGEM KIRI,3,POST,theta,-50.42488776082259,1174.1465584599575,1174.1465584599575,-50.42488776082259,
P17,AGEM KIRI,3,PRA,beta,1976.6079445416792,-61.05140481656003,-61.05140481656003,1976.6079445416792,
P17,AGEM KIRI,3,PRA,mu,4878.8436086520505,84.26951205822999,84.26951205822999,4878.8436086520505,
P17,AGEM KIRI,3,PRA,theta,5202.810716803349,-76.53606897490151,-76.53606897490151,5202.810716803349,
P17,AGEM KIRI,3,TAHAN,beta,-90.44935608885686,-86.40875828786679,-86.40875828786679,-90.44935608885686,-0.022846550271271325
P17,AGEM KIRI,3,TAHAN,mu,-94.7743540373579,-55.77642409976498,-55.77642409976498,-94.7743540373579,-0.2590350605964539
P17,AGEM KIRI,3,TAHAN,theta,-89.45406267455793,-56.31804457725523,-56.31804457725523,-89.45406267455793,-0.2273138443424028
P17,AGEM KIRI,3,TURUN,beta,5775.705977290115,396.3981088043181,396.3981088043181,5775.705977290115,
P17,AGEM KIRI,3,TURUN,mu,2921.215852392521,853.4360387785468,853.4360387785468,2921.215852392521,
P17,AGEM KIRI,3,TURUN,theta,8875.457295902163,250.47072807135638,250.47072807135638,8875.457295902163,
P17,AGEM KIRI,4,NAIK,beta,246949.35268690134,40271.027328105694,40271.027328105694,246949.35268690134,
