participant_id,task,rep,phase,band,channel,erd_ref_trial_pct,erd_ref_restEDF_pct,is_simulated
P36,NGEED,2,PRA,theta,C3,969.1674282836591,1183.655939404875,False
P36,NGEED,2,PRA,theta,C4,42.619087556362786,14.621031433557018,False
P36,NGEED,2,PRA,theta,P3,-30.172514374586168,-33.373119333365686,False
P36,NGEED,2,PRA,theta,P4,-31.827267686012895,-41.45936719296569,False
P36,NGEED,2,PRA,theta,O1,125.41231426229862,23.994151874459657,False
P36,NGEED,2,PRA,theta,O2,64.44738039234923,168.98152588451424,False
P36,NGEED,2,PRA,mu,C3,204.43110497455726,115.66446627337474,False
P36,NGEED,2,PRA,mu,C4,-61.98621462538284,-68.52171963404048,False
P36,NGEED,2,PRA,mu,P3,-40.27536587887015,-58.96393753329565,False
P36,NGEED,2,PRA,mu,P4,-75.20252964608012,-82.68234014556451,False
P36,NGEED,2,PRA,mu,O1,-48.751562094577224,-64.46208456322287,False
P36,NGEED,2,PRA,mu,O2,-37.063239880431986,-53.740578073513156,False
P36,NGEED,2,PRA,beta,C3,100.10298843197174,118.78582941842683,False
P36,NGEED,2,PRA,beta,C4,-18.881976697451474,-30.240827834095963,False
P36,NGEED,2,PRA,beta,P3,-71.40175960596027,-67.88393985223851,False
P36,NGEED,2,PRA,beta,P4,-16.876598290181633,-39.64579501122657,False
P36,NGEED,2,PRA,beta,O1,-61.71968631482765,-53.66350318214204,False
P36,NGEED,2,PRA,beta,O2,-49.138665605663334,-45.19426164152725,False
P36,NGEED,2,TURUN,theta,C3,-15.572131494997954,1.3651669427648505,False
P36,NGEED,2,TURUN,theta,C4,-94.14414875497873,-95.29373156758867,False
P36,NGEED,2,TURUN,theta,P3,-98.71445834392648,-98.77338229002443,False
P36,NGEED,2,TURUN,theta,P4,-96.96965816291747,-97.3978140123915,False
P36,NGEED,2,TURUN,theta,O1,-95.46022933383352,-97.50277612251101,False
P36,NGEED,2,TURUN,theta,O2,-99.07440212951825,-98.4860280111265,False
P36,NGEED,2,TURUN,mu,C3,26.04995623417612,-10.70394552062025,False
P36,NGEED,2,TURUN,mu,C4,-96.86895947089738,-97.40726237492557,False
P36,NGEED,2,TURUN,mu,P3,-99.32154820109768,-99.53384410285481,False
P36,NGEED,2,TURUN,mu,P4,-97.82144515600226,-98.4785757892187,False
P36,NGEED,2,TURUN,mu,O1,-98.1311137413649,-98.70403226840011,False
P36,NGEED,2,TURUN,mu,O2,-99.42867066755541,-99.58006474120495,False
P36,NGEED,2,TURUN,beta,C3,49.385675632629635,63.33323756245763,False
P36,NGEED,2,TURUN,beta,C4,-98.4608649812378,-98.67638805299845,False
P36,NGEED,2,TURUN,beta,P3,-99.81446121111853,-99.79163840777063,False
P36,NGEED,2,TURUN,beta,P4,-98.83154858087406,-99.15161127890872,False
P36,NGEED,2,TURUN,beta,O1,-99.57008364465231,-99.47960672435062,False
P36,NGEED,2,TURUN,beta,O2,-99.50585724808847,-99.46753543343891,False
P36,NGEED,2,TAHAN,theta,C3,-84.92192266955108,-81.89706961882708,False
P36,NGEED,2,TAHAN,theta,C4,-98.47879024199541,-98.7774242951851,False
P36,NGEED,2,TAHAN,theta,P3,-99.66013796206276,-99.67571584109105,False
P36,NGEED,2,TAHAN,theta,P4,-99.21652518298413,-99.32722204289479,False
P36,NGEED,2,TAHAN,theta,O1,-98.83469887285081,-99.3589945366912,False
P36,NGEED,2,TAHAN,theta,O2,-77.7021290059759,-63.52805773105712,False
P36,NGEED,2,TAHAN,mu,C3,-95.14491755147414,-96.56057233355945,False
P36,NGEED,2,TAHAN,mu,C4,-99.27998797605802,-99.40377575836892,False
P36,NGEED,2,TAHAN,mu,P3,-99.83659393975846,-99.88772570323478,False
P36,NGEED,2,TAHAN,mu,P4,-99.50628160651732,-99.65520486242421,False
P36,NGEED,2,TAHAN,mu,O1,-99.57359747782124,-99.70431378214528,False
P36,NGEED,2,TAHAN,mu,O2,-76.46899932028158,-82.70437679461828,False
P36,NGEED,2,TAHAN,beta,C3,-98.08605930097669,-97.90736207102746,False
P36,NGEED,2,TAHAN,beta,C4,-99.61012202773286,-99.6647161323244,False
P36,NGEED,2,TAHAN,beta,P3,-99.94851078060749,-99.94217718138646,False
P36,NGEED,2,TAHAN,beta,P4,-99.70994924469927,-99.78940006806168,False
P36,NGEED,2,TAHAN,beta,O1,-99.893932273671,-99.8716100681948,False
P36,NGEED,2,TAHAN,beta,O2,-95.10753092250195,-94.72810960661438,False
P36,NGEED,2,NAIK,theta,C3,89.90236376494059,127.99918020811334,False
P36,NGEED,2,NAIK,theta,C4,-68.72535537111888,-74.8649911698276,False
P36,NGEED,2,NAIK,theta,P3,-57.398461447888806,-59.35114088808761,False
P36,NGEED,2,NAIK,theta,P4,-76.01181328511922,-79.40109509305535,False
P36,NGEED,2,NAIK,theta,O1,-42.5457566872268,-68.39573652189026,False
P36,NGEED,2,NAIK,theta,O2,-44.34691276238909,-8.969955680406693,False
P36,NGEED,2,NAIK,mu,C3,-7.209212984995695,-34.26533875915943,False
P36,NGEED,2,NAIK,mu,C4,-81.3882855945048,-84.58809722910301,False
P36,NGEED,2,NAIK,mu,P3,-68.9183069594122,-78.64415050919091,False
P36,NGEED,2,NAIK,mu,P4,-79.95789816719508,-86.0033181871066,False
P36,NGEED,2,NAIK,mu,O1,-78.82129883665868,-85.31375936974742,False
P36,NGEED,2,NAIK,mu,O2,-53.73847672098246,-65.99711646642744,False
P36,NGEED,2,NAIK,beta,C3,-33.58412559534237,-27.383132645652196,False
P36,NGEED,2,NAIK,beta,C4,-73.08895278233031,-76.85727166920235,False
P36,NGEED,2,NAIK,beta,P3,-76.65676346074439,-73.78535258083909,False
P36,NGEED,2,NAIK,beta,P4,-72.60369663320013,-80.10810343028638,False
P36,NGEED,2,NAIK,beta,O1,-83.31404877485032,-79.80245062237921,False
P36,NGEED,2,NAIK,beta,O2,-59.20737261908007,-56.04381816135935,False
P36,NGEED,2,POST,theta,C3,469.33103742774034,583.5460455944268,False
P36,NGEED,2,POST,theta,C4,194.61516014118868,136.77821889023193,False
P36,NGEED,2,POST,theta,P3,24.877445637297658,19.15357676006877,False
P36,NGEED,2,POST,theta,P4,159.91330440163415,123.19025214597734,False
P36,NGEED,2,POST,theta,O1,-14.973253249522378,-53.228733822847396,False
P36,NGEED,2,POST,theta,O2,83.95948163517674,200.89687019092347,False
P36,NGEED,2,POST,mu,C3,282.1565481365946,170.72656716087522,False
P36,NGEED,2,POST,mu,C4,51.79677594335983,25.699175304557365,False
P36,NGEED,2,POST,mu,P3,-26.157796171321035,-49.26392880285994,False
P36,NGEED,2,POST,mu,P4,61.939423379863044,13.092658690186788,False
P36,NGEED,2,POST,mu,O1,-50.41743785839894,-65.61727591036457,False
P36,NGEED,2,POST,mu,O2,155.16196071054625,87.54770308598839,False
P36,NGEED,2,POST,beta,C3,16.69220360543353,27.58730268118037,False
P36,NGEED,2,POST,beta,C4,-26.808098617195963,-37.05706522618771,False
P36,NGEED,2,POST,beta,P3,-41.03592094104973,-33.7828522481655,False
P36,NGEED,2,POST,beta,P4,-16.41889985294972,-39.31346952002289,False
P36,NGEED,2,POST,beta,O1,-56.111410814604604,-46.87495275366385,False
P36,NGEED,2,POST,beta,O2,-21.130965557949544,-15.01450526831447,False
P36,NGEED,3,PRA,theta,C3,4045.7900966808124,1153.9396060512684,False
P36,NGEED,3,PRA,theta,C4,867.7563120233683,156.15727248631183,False
P36,NGEED,3,PRA,theta,P3,-27.874560691847595,-57.88183901289323,False
P36,NGEED,3,PRA,theta,P4,313.84554908132606,-0.68705729243006,False
P36,NGEED,3,PRA,theta,O1,-61.05949322205818,-76.038698169874,False
P36,NGEED,3,PRA,theta,O2,-22.03580999630469,-63.06809704982819,False
P36,NGEED,3,PRA,mu,C3,1289.806741084181,100.03621130713158,False
P36,NGEED,3,PRA,mu,C4,1319.2803680745023,126.86165467178441,False
P36,NGEED,3,PRA,mu,P3,-4.1084412423163075,-81.27158097595229,False
P36,NGEED,3,PRA,mu,P4,818.8144055458716,77.90034879607171,False
P36,NGEED,3,PRA,mu,O1,-64.73430500416357,-89.50638267432747,False
P36,NGEED,3,PRA,mu,O2,148.43312666461753,-69.61140213456206,False
P36,NGEED,3,PRA,beta,C3,2680.772971365305,578.200812009321,False
P36,NGEED,3,PRA,beta,C4,1833.8875433333392,285.0569192222321,False
P36,NGEED,3,PRA,beta,P3,159.66119874916043,5.791314491164745,False
P36,NGEED,3,PRA,beta,P4,777.7741958530111,169.51902888652032,False
P36,NGEED,3,PRA,beta,O1,-54.94726568545574,-81.3484628651121,False
P36,NGEED,3,PRA,beta,O2,70.70965405263425,-53.942082302101866,False
P36,NGEED,3,TURUN,theta,C3,5656.835603238476,1641.2179584794224,False
P36,NGEED,3,TURUN,theta,C4,2504.1039199398524,589.2852561281957,False
P36,NGEED,3,TURUN,theta,P3,890.966306584261,478.68179152701333,False
P36,NGEED,3,TURUN,theta,P4,3646.055311273771,798.9628554270402,False
P36,NGEED,3,TURUN,theta,O1,141.72469270762699,48.74070218939364,False
P36,NGEED,3,TURUN,theta,O2,10473.460767110664,4908.684459876663,False
P36,NGEED,3,TURUN,mu,C3,4186.387559077095,516.9438542533811,False
P36,NGEED,3,TURUN,mu,C4,1303.3726615065546,124.31892335863739,False
P36,NGEED,3,TURUN,mu,P3,594.1780652101759,35.57875011096476,False
P36,NGEED,3,TURUN,mu,P4,1216.1097858024434,154.8244656754989,False
P36,NGEED,3,TURUN,mu,O1,64.37343891564254,-51.08923936734537,False
P36,NGEED,3,TURUN,mu,O2,10472.513509889928,1193.240824170302,False
P36,NGEED,3,TURUN,beta,C3,4146.9719179461335,935.7910670850922,False
P36,NGEED,3,TURUN,beta,C4,2955.6289468912105,508.40718098229,False
P36,NGEED,3,TURUN,beta,P3,277.8342195861298,53.93743440418169,False
P36,NGEED,3,TURUN,beta,P4,2160.0010654577127,593.9293673958306,False
P36,NGEED,3,TURUN,beta,O1,8.896319618555859,-54.91763640719969,False
P36,NGEED,3,TURUN,beta,O2,3072.312723310425,755.8983915296147,False
P36,NGEED,3,TAHAN,theta,C3,297.4468980877307,20.21216588206778,False
P36,NGEED,3,TAHAN,theta,C4,1962.5830062236378,445.9490479025743,False
P36,NGEED,3,TAHAN,theta,P3,73.80956538196806,1.497326409065547,False
P36,NGEED,3,TAHAN,theta,P4,1746.3947199040074,343.09016598207165,False
P36,NGEED,3,TAHAN,theta,O1,57.67770100203264,-2.9760191069152175,False
P36,NGEED,3,TAHAN,theta,O2,2600.5616004740496,1179.2652490193377,False
P36,NGEED,3,TAHAN,mu,C3,410.6282434997678,-26.504789337525537,False
P36,NGEED,3,TAHAN,mu,C4,824.4011847313054,47.75881289276973,False
P36,NGEED,3,TAHAN,mu,P3,164.1508031231033,-48.40915101891801,False
P36,NGEED,3,TAHAN,mu,P4,477.01263989344636,11.720875594893387,False
P36,NGEED,3,TAHAN,mu,O1,50.2793869236867,-55.28304834202113,False
P36,NGEED,3,TAHAN,mu,O2,1580.4918622568962,105.55950852402552,False
P36,NGEED,3,TAHAN,beta,C3,266.17980282802597,-10.69265913590619,False
P36,NGEED,3,TAHAN,beta,C4,376.3967046869289,-5.1445115995799595,False
P36,NGEED,3,TAHAN,beta,P3,8.250145618883087,-55.89666359838189,False
P36,NGEED,3,TAHAN,beta,P4,178.2918743045119,-14.550967590619756,False
P36,NGEED,3,TAHAN,beta,O1,-4.294081815598815,-60.378376269414716,False
P36,NGEED,3,TAHAN,beta,O2,335.3092591689476,17.44759336079862,False
P36,NGEED,3,NAIK,theta,C3,-82.87652339072142,-94.82081701848398,False
P36,NGEED,3,NAIK,theta,C4,66.46514643572645,-55.938021436557136,False
P36,NGEED,3,NAIK,theta,P3,-39.980095272961044,-64.95095164795062,False
P36,NGEED,3,NAIK,theta,P4,34.15303874395224,-67.80650877990627,False
P36,NGEED,3,NAIK,theta,O1,-50.38764987526372,-69.47198189741876,False
P36,NGEED,3,NAIK,theta,O2,-48.62129146721739,-75.66173037713912,False
P36,NGEED,3,NAIK,mu,C3,-70.36761527903018,-95.73498257250208,False
P36,NGEED,3,NAIK,mu,C4,144.29642881875765,-60.95099085502047,False
P36,NGEED,3,NAIK,mu,P3,-20.93220554215258,-84.5574020789897,False
P36,NGEED,3,NAIK,mu,P4,45.132752219056705,-71.89947492588043,False
P36,NGEED,3,NAIK,mu,O1,-39.343986531168525,-81.95127037995698,False
P36,NGEED,3,NAIK,mu,O2,-22.637228003216016,-90.5369054460294,False
P36,NGEED,3,NAIK,beta,C3,-80.4528661337459,-95.23266293327083,False
P36,NGEED,3,NAIK,beta,C4,78.35125920869469,-64.48842816788942,False
P36,NGEED,3,NAIK,beta,P3,-76.85923803461547,-90.57197749052179,False
P36,NGEED,3,NAIK,beta,P4,-6.6570135376881945,-71.3391995532041,False
P36,NGEED,3,NAIK,beta,O1,-79.44395684800011,-91.48993267491623,False
P36,NGEED,3,NAIK,beta,O2,-55.7469450973699,-88.06040834716077,False
P36,NGEED,3,POST,theta,C3,4832.657948990653,1391.9364032190183,False
P36,NGEED,3,POST,theta,C4,5406.361250733132,1357.4893098481348,False
P36,NGEED,3,POST,theta,P3,-82.5526303180134,-89.81148493352168,False
P36,NGEED,3,POST,theta,P4,8922.974221525932,2065.296023851136,False
P36,NGEED,3,POST,theta,O1,-75.61239858436217,-84.99355229850472,False
P36,NGEED,3,POST,theta,O2,11531.27127078891,5409.77290650409,False
P36,NGEED,3,POST,mu,C3,7714.883257672969,1024.8036093514297,False
P36,NGEED,3,POST,mu,C4,4701.3249480974555,667.456907629917,False
P36,NGEED,3,POST,mu,P3,-81.637480880868,-96.41364728182985,False
P36,NGEED,3,POST,mu,P4,4132.039131801548,719.4051302654859,False
P36,NGEED,3,POST,mu,O1,-68.26109056525802,-90.55580869789517,False
P36,NGEED,3,POST,mu,O2,4829.042636045936,502.92561036197424,False
P36,NGEED,3,POST,beta,C3,1228.0388580943577,223.89448589084577,False
P36,NGEED,3,POST,beta,C4,2602.854171053666,438.1660913017696,False
P36,NGEED,3,POST,beta,P3,-82.01933340651911,-92.67430650588157,False
P36,NGEED,3,POST,beta,P4,1458.4263356794536,378.51207584808134,False
P36,NGEED,3,POST,beta,O1,-65.40872915107086,-85.67944026932268,False
P36,NGEED,3,POST,beta,O2,1751.4422376817158,399.52402914052374,False
P36,NGEED,4,PRA,theta,C3,1362.8558963463552,993.9227072441463,False
P36,NGEED,4,PRA,theta,C4,188.18725224858497,1052.6483583501035,False
P36,NGEED,4,PRA,theta,P3,-90.23141129929326,-91.22582989227432,False
P36,NGEED,4,PRA,theta,P4,430.5668400715304,1528.7446696244392,False
P36,NGEED,4,PRA,theta,O1,-80.6600926032908,-86.39091134107646,False
P36,NGEED,4,PRA,theta,O2,430.6268533215708,4082.41183592776,False
P36,NGEED,4,PRA,mu,C3,2547.236773692682,766.7963160958313,False
P36,NGEED,4,PRA,mu,C4,519.8697557557126,559.3243549964841,False
P36,NGEED,4,PRA,mu,P3,-93.59939454492853,-96.60060596826065,False
P36,NGEED,4,PRA,mu,P4,539.9155055159556,573.2376886471494,False
P36,NGEED,4,PRA,mu,O1,-85.51551752890138,-90.78656684777067,False
P36,NGEED,4,PRA,mu,O2,205.37990619253134,381.0489516302225,False
P36,NGEED,4,PRA,beta,C3,742.0252555357479,174.57346363555754,False
P36,NGEED,4,PRA,beta,C4,961.3396199263932,481.93576579704524,False
P36,NGEED,4,PRA,beta,P3,-82.54071364553987,-93.74926853546405,False
P36,NGEED,4,PRA,beta,P4,889.3861017657284,393.50254539306013,False
