participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P03,AGEM KANAN,1,NAIK,beta,419.4394350306245,1288.582960643857,419.4394350306245,1288.582960643857,
P03,AGEM KANAN,1,NAIK,mu,802.3850739064062,1416.7328284294736,802.3850739064062,1416.7328284294736,
P03,AGEM KANAN,1,NAIK,theta,964.9340059680733,733.3156620349484,964.9340059680733,733.3156620349484,
P03,AGEM KANAN,1,POST,beta,290.03047990840764,2579.925093186475,290.03047990840764,2579.925093186475,
P03,AGEM KANAN,1,POST,mu,675.563892974975,1350.6849590954812,675.563892974975,1350.6849590954812,
P03,AGEM KANAN,1,POST,theta,994.5441468551703,1096.1296688776806,994.5441468551703,1096.1296688776806,
P03,AGEM KANAN,1,PRA,beta,4.283627785864305,35.6882202677214,4.283627785864305,35.6882202677214,
P03,AGEM KANAN,1,PRA,mu,-13.260215764095742,68.27369001118159,-13.260215764095742,68.27369001118159,
P03,AGEM KANAN,1,PRA,theta,-8.218679669557112,-41.99051458217459,-8.218679669557112,-41.99051458217459,-0.6726225229446436
P03,AGEM KANAN,1,TURUN,beta,1656.8554120682797,13634.808539032414,1656.8554120682797,13634.808539032414,
P03,AGEM KANAN,1,TURUN,mu,1097.4327261542232,3063.9032294137705,1097.4327261542232,3063.9032294137705,
P03,AGEM KANAN,3,NAIK,beta,-50.570634882928104,-62.49435330651481,-50.570634882928104,-62.49435330651481,-0.10545898084390412
P03,AGEM KANAN,3,NAIK,mu,-75.62504771640113,-46.27186110167273,-75.62504771640113,-46.27186110167273,0.24080337146643177
P03,AGEM KANAN,3,NAIK,theta,-89.59126984551476,-39.60713627686979,-89.59126984551476,-39.60713627686979,0.38687887156515677
P03,AGEM KANAN,3,POST,beta,148.9758254655077,95.46887546717915,148.9758254655077,95.46887546717915,
P03,AGEM KANAN,3,POST,mu,217.01155619228985,322.1402870572509,217.01155619228985,322.1402870572509,
P03,AGEM KANAN,3,POST,theta,78.88440921780571,262.1744727895713,78.88440921780571,262.1744727895713,
P03,AGEM KANAN,3,PRA,beta,-85.56785605388022,-74.4025422534558,-85.56785605388022,-74.4025422534558,0.06979612427402693
P03,AGEM KANAN,3,PRA,mu,-91.23531633238665,-70.19717439077738,-91.23531633238665,-70.19717439077738,0.13032160903524048
P03,AGEM KANAN,3,PRA,theta,-92.3430307944607,-75.46774867881092,-92.3430307944607,-75.46774867881092,0.10056137137684665
P03,AGEM KANAN,3,TURUN,beta,-25.001926121230504,118.61177828670428,-25.001926121230504,118.61177828670428,
P03,AGEM KANAN,3,TURUN,mu,76.3981525947493,140.53990950885685,76.3981525947493,140.53990950885685,
P03,AGEM KANAN,3,TURUN,theta,-58.538807535484494,72.39918537699536,-58.538807535484494,72.39918537699536,
P03,AGEM KANAN,4,NAIK,beta,275.16951977768093,348.30354495087994,275.16951977768093,348.30354495087994,
P03,AGEM KANAN,4,NAIK,mu,262.49801460560144,164.11518356444023,262.49801460560144,164.11518356444023,
P03,AGEM KANAN,4,NAIK,theta,12.467571501063048,-59.28003360626447,12.467571501063048,-59.28003360626447,
P03,AGEM KANAN,4,POST,beta,41.98475252783458,145.72446323085936,41.98475252783458,145.72446323085936,
P03,AGEM KANAN,4,POST,mu,110.80588792713297,75.23380438112635,110.80588792713297,75.23380438112635,
P03,AGEM KANAN,4,POST,theta,287.51010367663645,87.42755784238307,287.51010367663645,87.42755784238307,
P03,AGEM KANAN,4,PRA,beta,200.82328600885137,49.157580441755314,200.82328600885137,49.157580441755314,
P03,AGEM KANAN,4,PRA,mu,101.1171941544406,-65.00082592673172,101.1171941544406,-65.00082592673172,
P03,AGEM KANAN,4,PRA,theta,568.365346994782,-47.6981250075555,568.365346994782,-47.6981250075555,
P03,AGEM KANAN,4,TAHAN,beta,-70.14149092569271,-62.88454974438145,-70.14149092569271,-62.88454974438145,0.05455278639247505
P03,AGEM KANAN,4,TAHAN,mu,-72.11020250808113,-90.61316031134258,-72.11020250808113,-90.61316031134258,-0.11370805938784852
P03,AGEM KANAN,4,TAHAN,theta,-88.00851185264086,-89.19915001877915,-88.00851185264086,-89.19915001877915,-0.006718886494886432
P03,AGEM KANAN,4,TURUN,beta,29.470750578706046,55.57398996729407,29.470750578706046,55.57398996729407,
P03,AGEM KANAN,4,TURUN,mu,8.695088078150958,-35.252418288851786,8.695088078150958,-35.252418288851786,
P03,AGEM KANAN,4,TURUN,theta,-26.021846049848,-48.388564670777974,-26.021846049848,-48.388564670777974,-0.30058587775984547
P03,AGEM KIRI,1,NAIK,beta,77.07754015759798,-44.948396872290786,-44.948396872290786,77.07754015759798,
P03,AGEM KIRI,1,NAIK,mu,44.59141275615456,-15.88401440244228,-15.88401440244228,44.59141275615456,
P03,AGEM KIRI,1,NAIK,theta,-33.681428412430265,-29.552221256140694,-29.552221256140694,-33.681428412430265,-0.06530078807616116
P03,AGEM KIRI,1,POST,beta,122.61677498655581,55.59303273851667,55.59303273851667,122.61677498655581,
P03,AGEM KIRI,1,POST,mu,290.71316154244374,245.4527227363059,245.4527227363059,290.71316154244374,
P03,AGEM KIRI,1,POST,theta,152.60631941103856,307.1533948196915,307.1533948196915,152.60631941103856,
P03,AGEM KIRI,1,PRA,beta,33.875681462263735,-22.368910552714492,-22.368910552714492,33.875681462263735,
P03,AGEM KIRI,1,PRA,mu,145.3458855841091,318.5630737088966,318.5630737088966,145.3458855841091,
P03,AGEM KIRI,1,PRA,theta,15.046650308735375,265.7987195120155,265.7987195120155,15.046650308735375,
P03,AGEM KIRI,1,TURUN,beta,2005.4927215791272,78.69899338391706,78.69899338391706,2005.4927215791272,
P03,AGEM KIRI,1,TURUN,mu,996.7368218938269,243.93979447069398,243.93979447069398,996.7368218938269,
P03,AGEM KIRI,3,NAIK,beta,17.76742011561747,-2.388271432360081,-2.388271432360081,17.76742011561747,
P03,AGEM KIRI,3,NAIK,mu,-37.58418937221942,-57.83650591906022,-57.83650591906022,-37.58418937221942,0.212242391286491
P03,AGEM KIRI,3,NAIK,theta,-40.62412198532032,-51.030589109941495,-51.030589109941495,-40.62412198532032,0.11353990428059017
P03,AGEM KIRI,3,POST,beta,602.0407101949507,413.9369691065646,413.9369691065646,602.0407101949507,
P03,AGEM KIRI,3,POST,mu,630.7258083736199,625.8519637326615,625.8519637326615,630.7258083736199,
P03,AGEM KIRI,3,POST,theta,709.0202578020906,534.8721329014818,534.8721329014818,709.0202578020906,
P03,AGEM KIRI,3,PRA,beta,27.065959418806845,12.821691938934944,12.821691938934944,27.065959418806845,
P03,AGEM KIRI,3,PRA,mu,1.5790706241159196,-15.53658827862077,-15.53658827862077,1.5790706241159196,
P03,AGEM KIRI,3,PRA,theta,8.48609445108493,39.024709107091425,39.024709107091425,8.48609445108493,
P03,AGEM KIRI,3,TAHAN,beta,42.46923452837122,17.55628566329388,17.55628566329388,42.46923452837122,
P03,AGEM KIRI,3,TAHAN,mu,-19.61812178572605,-9.273301617422705,-9.273301617422705,-19.61812178572605,-0.35805851528851657
P03,AGEM KIRI,3,TAHAN,theta,-56.76242228213157,-53.144295599864805,-53.144295599864805,-56.76242228213157,-0.03291997752267918
P03,AGEM KIRI,3,TURUN,beta,426.1839777122631,272.9016960392425,272.9016960392425,426.1839777122631,
P03,AGEM KIRI,3,TURUN,mu,366.9947838110018,212.2280176311341,212.2280176311341,366.9947838110018,
P03,AGEM KIRI,3,TURUN,theta,476.08375142572044,231.41551175677324,231.41551175677324,476.08375142572044,
P03,AGEM KIRI,4,NAIK,beta,6.81211625880779,85.73249236089451,85.73249236089451,6.81211625880779,
P03,AGEM KIRI,4,NAIK,mu,-46.17226479180309,247.93071692362818,247.93071692362818,-46.17226479180309,
P03,AGEM KIRI,4,POST,beta,220.0804528497744,856.3797796165439,856.3797796165439,220.0804528497744,
P03,AGEM KIRI,4,POST,mu,524.7539093193536,1114.387968059553,1114.387968059553,524.7539093193536,
P03,AGEM KIRI,4,POST,theta,907.3535996276443,414.98464596291706,414.98464596291706,907.3535996276443,
P03,AGEM KIRI,4,PRA,beta,-57.66298184273284,-71.26706602580916,-71.26706602580916,-57.66298184273284,0.10551523409769566
P03,AGEM KIRI,4,PRA,mu,-40.61989208274285,-53.67133884032979,-53.67133884032979,-40.61989208274285,0.13841633659693062
P03,AGEM KIRI,4,PRA,theta,25.812684962478084,-34.526733152442084,-34.526733152442084,25.812684962478084,
P03,AGEM KIRI,4,TAHAN,beta,-41.60293312308092,31.51973517473012,31.51973517473012,-41.60293312308092,
P03,AGEM KIRI,4,TAHAN,mu,-68.77765073523929,28.421312466891912,28.421312466891912,-68.77765073523929,
P03,AGEM KIRI,4,TAHAN,theta,-69.27487104935597,-16.983702022738868,-16.983702022738868,-69.27487104935597,-0.606214167059223
P03,AGEM KIRI,4,TURUN,beta,74.0876540285148,185.93756149876313,185.93756149876313,74.0876540285148,
P03,AGEM KIRI,4,TURUN,mu,174.87038037581584,431.88419635199926,431.88419635199926,174.87038037581584,
P03,AGEM KIRI,4,TURUN,theta,198.68247099334118,353.4745826251104,353.4745826251104,198.68247099334118,
