participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P08,AGEM KANAN,1,NAIK,beta,672.3439950007072,2091.2740067526333,672.3439950007072,2091.2740067526333,
P08,AGEM KANAN,1,NAIK,mu,935.0298058119623,10438.60195786386,935.0298058119623,10438.60195786386,
P08,AGEM KANAN,1,POST,beta,369.6286030672809,2814.101269181305,369.6286030672809,2814.101269181305,
P08,AGEM KANAN,1,POST,mu,454.047480026472,1124.4079085770975,454.047480026472,1124.4079085770975,
P08,AGEM KANAN,1,POST,theta,1156.5224984245312,7466.749906002482,1156.5224984245312,7466.749906002482,
P08,AGEM KANAN,1,PRA,beta,38.253883918521765,101.71691260587866,38.253883918521765,101.71691260587866,
P08,AGEM KANAN,1,PRA,mu,31.366484355430483,182.69688267477366,31.366484355430483,182.69688267477366,
P08,AGEM KANAN,1,PRA,theta,-21.777541732728054,116.44510331034061,-21.777541732728054,116.44510331034061,
P08,AGEM KANAN,1,TAHAN,beta,406.0507219159968,2570.1798501670078,406.0507219159968,2570.1798501670078,
P08,AGEM KANAN,1,TAHAN,mu,579.3424672453762,1574.3426416035818,579.3424672453762,1574.3426416035818,
P08,AGEM KANAN,1,TAHAN,theta,687.7998986175533,3494.436334822934,687.7998986175533,3494.436334822934,
P08,AGEM KANAN,1,TURUN,beta,300.8417137161635,566.3356828936523,300.8417137161635,566.3356828936523,
P08,AGEM KANAN,1,TURUN,mu,784.7500660022316,1527.8451127385283,784.7500660022316,1527.8451127385283,
P08,AGEM KANAN,1,TURUN,theta,1886.3874665301053,4366.283318911285,1886.3874665301053,4366.283318911285,
P08,AGEM KANAN,2,NAIK,beta,-45.60548472362348,-24.767305601600867,-45.60548472362348,-24.767305601600867,0.29611130986450884
P08,AGEM KANAN,2,NAIK,mu,-57.77856510687461,-20.663435832089252,-57.77856510687461,-20.663435832089252,0.4731537802517919
P08,AGEM KANAN,2,POST,beta,-85.2010689579808,-91.59039546721688,-85.2010689579808,-91.59039546721688,-0.03614046939432122
P08,AGEM KANAN,2,POST,mu,-79.93529721325346,-75.67772024655295,-79.93529721325346,-75.67772024655295,0.027360030903585617
P08,AGEM KANAN,2,POST,theta,-74.49440446869022,-83.44050028492057,-74.49440446869022,-83.44050028492057,-0.056644196735274405
P08,AGEM KANAN,2,PRA,beta,-46.250217517597356,-68.97214893402962,-46.250217517597356,-68.97214893402962,-0.19720070083764038
P08,AGEM KANAN,2,PRA,mu,-48.156033591492935,99.78965146657487,-48.156033591492935,99.78965146657487,
P08,AGEM KANAN,2,PRA,theta,-39.159023686152835,-37.213008800836725,-39.159023686152835,-37.213008800836725,0.02548072667370252
P08,AGEM KANAN,2,TAHAN,beta,-85.85711628177454,-84.55967087755477,-85.85711628177454,-84.55967087755477,0.007613366182092963
P08,AGEM KANAN,2,TAHAN,mu,-80.66016118281063,-59.08489841212034,-80.66016118281063,-59.08489841212034,0.15439016472731817
P08,AGEM KANAN,2,TAHAN,theta,-85.37333010824301,-83.32186152613984,-85.37333010824301,-83.32186152613984,0.012160800567151707
P08,AGEM KANAN,2,TURUN,beta,5.600506457336443,53.57614880199707,5.600506457336443,53.57614880199707,
P08,AGEM KANAN,2,TURUN,mu,220.21412202960676,1051.661035541387,220.21412202960676,1051.661035541387,
P08,AGEM KANAN,2,TURUN,theta,65.57298596726139,279.0444208299207,65.57298596726139,279.0444208299207,
P08,AGEM KANAN,3,NAIK,beta,7002.457372468006,3947.4188689169832,7002.457372468006,3947.4188689169832,
P08,AGEM KANAN,3,NAIK,mu,4176.971630221224,26887.645362802814,4176.971630221224,26887.645362802814,
P08,AGEM KANAN,3,POST,beta,-46.20607998813798,45.386335796865076,-46.20607998813798,45.386335796865076,
P08,AGEM KANAN,3,POST,mu,201.16763354555866,536.310429523803,201.16763354555866,536.310429523803,
P08,AGEM KANAN,3,POST,theta,899.4512535554219,2227.2260256046134,899.4512535554219,2227.2260256046134,
P08,AGEM KANAN,3,PRA,beta,135.6919263006241,170.66056985032984,135.6919263006241,170.66056985032984,
P08,AGEM KANAN,3,PRA,mu,38.706502638944755,246.21305072574876,38.706502638944755,246.21305072574876,
P08,AGEM KANAN,3,PRA,theta,351.76007499577173,827.1567209382612,351.76007499577173,827.1567209382612,
P08,AGEM KANAN,3,TAHAN,beta,-14.972200774267739,322.31159396983946,-14.972200774267739,322.31159396983946,
P08,AGEM KANAN,3,TAHAN,mu,28.556774640419953,937.4753325535619,28.556774640419953,937.4753325535619,
P08,AGEM KANAN,3,TAHAN,theta,257.0972955036055,607.9683631786988,257.0972955036055,607.9683631786988,
P08,AGEM KANAN,3,TURUN,beta,277.00244420064047,518.0479334871013,277.00244420064047,518.0479334871013,
P08,AGEM KANAN,3,TURUN,mu,789.1964919550336,3296.978943936569,789.1964919550336,3296.978943936569,
P08,AGEM KANAN,3,TURUN,theta,4131.118208056855,12422.754974511305,4131.118208056855,12422.754974511305,
P08,AGEM KANAN,4,NAIK,beta,1159.5785856737007,195.62237036296318,1159.5785856737007,195.62237036296318,
P08,AGEM KANAN,4,NAIK,mu,1308.605585539082,695.7328571476843,1308.605585539082,695.7328571476843,
P08,AGEM KANAN,4,NAIK,theta,878.2488358468827,444.3651521485787,878.2488358468827,444.3651521485787,
P08,AGEM KANAN,4,POST,beta,-50.468021702201014,-82.628043161228,-50.468021702201014,-82.628043161228,-0.24163014505369979
P08,AGEM KANAN,4,POST,mu,-5.710988215918637,13.63068246724927,-5.710988215918637,13.63068246724927,
P08,AGEM KANAN,4,POST,theta,51.038071133624044,190.82945557566086,51.038071133624044,190.82945557566086,
P08,AGEM KANAN,4,PRA,beta,2486.057743958724,253.59672011250413,2486.057743958724,253.59672011250413,
P08,AGEM KANAN,4,PRA,mu,1512.9745429374127,2069.9855511254027,1512.9745429374127,2069.9855511254027,
P08,AGEM KANAN,4,PRA,theta,3089.910676108846,2951.1611500462527,3089.910676108846,2951.1611500462527,
P08,AGEM KANAN,4,TAHAN,beta,149.6507517547621,40.87259379183775,149.6507517547621,40.87259379183775,
P08,AGEM KANAN,4,TAHAN,mu,166.57219975227594,101.4650237601765,166.57219975227594,101.4650237601765,
P08,AGEM KANAN,4,TAHAN,theta,97.12170335148801,250.8942507740632,97.12170335148801,250.8942507740632,
P08,AGEM KANAN,4,TURUN,beta,1000.9917492084641,589.892464407365,1000.9917492084641,589.892464407365,
P08,AGEM KANAN,4,TURUN,mu,2024.1964628236863,2790.9100665017,2024.1964628236863,2790.9100665017,
P08,AGEM KANAN,4,TURUN,theta,5294.017766386453,8353.387323663617,5294.017766386453,8353.387323663617,
P08,AGEM KIRI,1,NAIK,beta,90.89917125006298,111.90346191707616,111.90346191707616,90.89917125006298,
P08,AGEM KIRI,1,NAIK,mu,157.74114140957758,774.1817868857793,774.1817868857793,157.74114140957758,
P08,AGEM KIRI,1,NAIK,theta,821.5293936408068,2259.1409493516603,2259.1409493516603,821.5293936408068,
P08,AGEM KIRI,1,POST,beta,55.58268060836711,63.24590527610673,63.24590527610673,55.58268060836711,
P08,AGEM KIRI,1,POST,mu,211.8219981621576,446.9868112322957,446.9868112322957,211.8219981621576,
P08,AGEM KIRI,1,POST,theta,2768.428749008469,1135.6749513312911,1135.6749513312911,2768.428749008469,
P08,AGEM KIRI,1,PRA,beta,75.85650731695318,237.9574241294447,237.9574241294447,75.85650731695318,
P08,AGEM KIRI,1,PRA,mu,102.00728576861161,868.7669297322025,868.7669297322025,102.00728576861161,
P08,AGEM KIRI,1,PRA,theta,638.2889917598843,929.5357954590138,929.5357954590138,638.2889917598843,
P08,AGEM KIRI,1,TURUN,beta,-59.59902219074663,-13.971237101240256,-13.971237101240256,-59.59902219074663,-0.6201933434598627
P08,AGEM KIRI,1,TURUN,mu,71.34746580661844,183.25115304459604,183.25115304459604,71.34746580661844,
P08,AGEM KIRI,1,TURUN,theta,794.7646702302941,449.770301141214,449.770301141214,794.7646702302941,
P08,AGEM KIRI,2,NAIK,beta,2245.087167365931,1399.3131761139289,1399.3131761139289,2245.087167365931,
P08,AGEM KIRI,2,NAIK,mu,3461.9545890107083,4457.9378262917235,4457.9378262917235,3461.9545890107083,
P08,AGEM KIRI,2,POST,beta,741.1464707172038,507.550997497851,507.550997497851,741.1464707172038,
P08,AGEM KIRI,2,POST,mu,904.7526413075466,969.885212459511,969.885212459511,904.7526413075466,
P08,AGEM KIRI,2,POST,theta,1171.885020754756,547.3444961687295,547.3444961687295,1171.885020754756,
P08,AGEM KIRI,2,PRA,beta,984.8382198992163,1040.2861723804178,1040.2861723804178,984.8382198992163,
P08,AGEM KIRI,2,PRA,mu,748.3995671520507,3910.4688371868106,3910.4688371868106,748.3995671520507,
P08,AGEM KIRI,2,PRA,theta,1194.2456666734124,5920.084723278523,5920.084723278523,1194.2456666734124,
P08,AGEM KIRI,2,TAHAN,beta,251.1489609268513,338.7613978117388,338.7613978117388,251.1489609268513,
P08,AGEM KIRI,2,TAHAN,mu,128.29975224971486,332.1873520226884,332.1873520226884,128.29975224971486,
P08,AGEM KIRI,2,TAHAN,theta,104.52171210447214,128.86375824824762,128.86375824824762,104.52171210447214,
P08,AGEM KIRI,2,TURUN,beta,700.5153433394794,1188.918099389319,1188.918099389319,700.5153433394794,
P08,AGEM KIRI,2,TURUN,mu,337.438041321253,1376.3515321256325,1376.3515321256325,337.438041321253,
P08,AGEM KIRI,2,TURUN,theta,612.6511755698331,730.3625369885053,730.3625369885053,612.6511755698331,
P08,AGEM KIRI,3,NAIK,beta,462.0959954661276,124.7846840304154,124.7846840304154,462.0959954661276,
P08,AGEM KIRI,3,NAIK,mu,726.0637704299922,945.6207447772648,945.6207447772648,726.0637704299922,
P08,AGEM KIRI,3,POST,beta,237.67113479892663,-33.622365086925676,-33.622365086925676,237.67113479892663,
