participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P14,AGEM KANAN,4,NAIK,beta,2130319.2173593403,117.08437097864757,2130319.2173593403,117.08437097864757,
P14,AGEM KANAN,4,NAIK,mu,481750.1359444209,441.7292458768069,481750.1359444209,441.7292458768069,
P14,AGEM KANAN,4,NAIK,theta,1262835.496594876,303.5004357024253,1262835.496594876,303.5004357024253,
P14,AGEM KANAN,4,POST,beta,4302520.627102988,580.5021281994843,4302520.627102988,580.5021281994843,
P14,AGEM KANAN,4,POST,mu,1762376.9630897897,858.0026061778118,1762376.9630897897,858.0026061778118,
P14,AGEM KANAN,4,POST,theta,2688263.6107184063,781.497138689707,2688263.6107184063,781.497138689707,
P14,AGEM KANAN,4,PRA,beta,175188.46157877365,-62.22929261793853,175188.46157877365,-62.22929261793853,
P14,AGEM KANAN,4,PRA,mu,41624.158602855496,-25.719741086377304,41624.158602855496,-25.719741086377304,
P14,AGEM KANAN,4,PRA,theta,55483.68506910247,-14.366290021958257,55483.68506910247,-14.366290021958257,
P14,AGEM KANAN,4,TAHAN,beta,1675239.2515376303,95.72628057160924,1675239.2515376303,95.72628057160924,
P14,AGEM KANAN,4,TAHAN,mu,358403.3240916761,280.34041077050966,358403.3240916761,280.34041077050966,
P14,AGEM KANAN,4,TAHAN,theta,1158491.3384290512,181.32812165480843,1158491.3384290512,181.32812165480843,
P14,AGEM KANAN,4,TURUN,beta,1345478.4129352793,39.357860944796265,1345478.4129352793,39.357860944796265,
P14,AGEM KANAN,4,TURUN,mu,438473.3560829531,136.33349232249722,438473.3560829531,136.33349232249722,
P14,AGEM KANAN,4,TURUN,theta,696053.2292570956,205.90350321792454,696053.2292570956,205.90350321792454,
P14,AGEM KIRI,2,NAIK,beta,22.79465392412899,-17.8627980646293,-17.8627980646293,22.79465392412899,
P14,AGEM KIRI,2,NAIK,mu,-4.314570930540154,-40.14742085545777,-40.14742085545777,-4.314570930540154,0.8059209334882333
P14,AGEM KIRI,2,NAIK,theta,-45.81998657550585,-42.232215157908456,-42.232215157908456,-45.81998657550585,-0.040745959180665176
P14,AGEM KIRI,2,POST,beta,389700.3162811758,6.605478410823111,6.605478410823111,389700.3162811758,
P14,AGEM KIRI,2,POST,mu,433037.2461867206,-28.58333230032995,-28.58333230032995,433037.2461867206,
P14,AGEM KIRI,2,POST,theta,616550.1570007364,7.874220421217668,7.874220421217668,616550.1570007364,
P14,AGEM KIRI,2,PRA,beta,60030.55076677028,7.2873912455805065,7.2873912455805065,60030.55076677028,
P14,AGEM KIRI,2,PRA,mu,34682.244624927385,-31.55264311037039,-31.55264311037039,34682.244624927385,
P14,AGEM KIRI,2,PRA,theta,61732.29055368816,62.033679718079604,62.033679718079604,61732.29055368816,
P14,AGEM KIRI,2,TAHAN,beta,-14.993098254978925,-49.5563922061455,-49.5563922061455,-14.993098254978925,0.535454171741025
P14,AGEM KIRI,2,TAHAN,mu,18.03083573407437,-45.152970833609686,-45.152970833609686,18.03083573407437,
P14,AGEM KIRI,2,TAHAN,theta,123.18824050037307,-0.11946085616868476,-0.11946085616868476,123.18824050037307,
P14,AGEM KIRI,2,TURUN,beta,271856.67642670905,6.537548594011504,6.537548594011504,271856.67642670905,
P14,AGEM KIRI,2,TURUN,mu,155615.502626748,-19.66573439904965,-19.66573439904965,155615.502626748,
P14,AGEM KIRI,2,TURUN,theta,81615.66054778681,79.05460104977722,79.05460104977722,81615.66054778681,
