participant_id,is_simulated,baseline_sec,blink_per_min,rest_theta_occ,rest_alpha_occ,rest_beta_occ,rest_n_win_occ,rest_theta_par,rest_alpha_par,rest_beta_par,rest_n_win_par,rest_theta_sm,rest_alpha_sm,rest_beta_sm,rest_n_win_sm,rest_theta_front,rest_alpha_front,rest_beta_front,rest_n_win_front,rest_theta_alpha_ratio,iaf_occ_rest,iaf_par_rest,rest_exponent_occ,rest_exponent_par,rest_exponent_sm,rest_exponent_front
P05,False,60.0,27.0,0.1984941708702344,0.10315071698646726,0.1332206604065851,53,0.18483527254759347,0.09981349115473633,0.12067174280862797,53,0.2058491248943864,0.08067479709676692,0.0839319740717146,52,0.20074124676357014,0.07696396472714262,0.07827121640924205,53,1.8794324933846582,,,1.3612242674322426,1.5572458522626582,1.7832725528749696,1.9946279775027471
