participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P13,AGEM KANAN,1,NAIK,beta,121.19474108848556,-94.87957075574079,121.19474108848556,-94.87957075574079,
P13,AGEM KANAN,1,NAIK,mu,210.2673738738003,-95.39897928926352,210.2673738738003,-95.39897928926352,
P13,AGEM KANAN,1,NAIK,theta,218.80890816170862,-91.07630215252158,218.80890816170862,-91.07630215252158,
P13,AGEM KANAN,1,POST,beta,861.0261067043893,4262.644762369119,861.0261067043893,4262.644762369119,
P13,AGEM KANAN,1,POST,mu,1413.0402272565775,2756.763886647308,1413.0402272565775,2756.763886647308,
P13,AGEM KANAN,1,POST,theta,1427.9484852746862,8420.085616675544,1427.9484852746862,8420.085616675544,
P13,AGEM KANAN,1,PRA,beta,-87.47149728746435,-75.69767311726726,-87.47149728746435,-75.69767311726726,0.07215716143553837
P13,AGEM KANAN,1,PRA,mu,-85.15534941700454,-69.22151559942476,-85.15534941700454,-69.22151559942476,0.10321387091183676
P13,AGEM KANAN,1,PRA,theta,-90.38054882617412,54.20252419493262,-90.38054882617412,54.20252419493262,
P13,AGEM KANAN,1,TAHAN,beta,-68.99723567538382,-95.5784918769873,-68.99723567538382,-95.5784918769873,-0.16151383072661685
P13,AGEM KANAN,1,TAHAN,mu,-74.40558521574032,-97.02295356088325,-74.40558521574032,-97.02295356088325,-0.13193467380955767
P13,AGEM KANAN,1,TAHAN,theta,-69.20042654403845,-96.0603161332393,-69.20042654403845,-96.0603161332393,-0.1625303696090306
P13,AGEM KANAN,1,TURUN,beta,-91.91491222260927,341.1179874230439,-91.91491222260927,341.1179874230439,
P13,AGEM KANAN,1,TURUN,mu,-87.9457221888793,1258.8946880589986,-87.9457221888793,1258.8946880589986,
P13,AGEM KANAN,1,TURUN,theta,-75.97774847371058,4496.71695202832,-75.97774847371058,4496.71695202832,
P13,AGEM KANAN,2,NAIK,beta,-63.4671046649696,4205.11047520463,-63.4671046649696,4205.11047520463,
P13,AGEM KANAN,2,NAIK,mu,-86.7585569225902,4505.933269732593,-86.7585569225902,4505.933269732593,
P13,AGEM KANAN,2,POST,beta,2106.490634791369,47390.242150434024,2106.490634791369,47390.242150434024,
P13,AGEM KANAN,2,POST,mu,310.5358424073323,141856.52723233413,310.5358424073323,141856.52723233413,
P13,AGEM KANAN,2,POST,theta,137.4710282153826,292084.3046146282,137.4710282153826,292084.3046146282,
