participant_id,is_simulated,baseline_sec,blink_per_min,rest_theta_occ,rest_alpha_occ,rest_beta_occ,rest_n_win_occ,rest_theta_par,rest_alpha_par,rest_beta_par,rest_n_win_par,rest_theta_sm,rest_alpha_sm,rest_beta_sm,rest_n_win_sm,rest_theta_front,rest_alpha_front,rest_beta_front,rest_n_win_front,rest_theta_alpha_ratio,iaf_occ_rest,iaf_par_rest,rest_exponent_occ,rest_exponent_par,rest_exponent_sm,rest_exponent_front
P19,False,65.0,156.9,0.1708615388889803,0.1502232825498041,0.2228756395220453,59,0.20618921203814225,0.13364426753841618,0.1516694276464644,60,0.21059194343675672,0.11824862462435307,0.10065572986418356,54,0.18789937855212502,0.1459099146584701,0.2276040475125708,58,1.2245552411674983,,,1.1620734578515943,1.4907035740649286,1.770981622994647,1.1860518512095637
