participant_id,task,phase,channel,hemisphere,n_windows,offset_change_db,exponent_change,global_offset_db,is_simulated,theta_periodic_db,theta_relative_db,mu_periodic_db,mu_relative_db,beta_periodic_db,beta_relative_db,noise_floor_db
P25,AGEM KANAN,PRA,Fp1,kiri,2,-1.7632655276952658,-0.4092598561536889,1.4667021547394343,False,0.3497191593885596,-1.0856267936636916,2.6592369413057284,1.0675645853676805,-0.1497218179081483,0.1879218110626083,4.692056311547519
P25,AGEM KANAN,PRA,F3,kiri,2,1.103518535421646,-0.17275534396363112,1.4667021547394343,False,1.6141954795762459,0.17884952652399466,0.2695633168768979,-1.32210903906115,-0.8865488638866168,-0.5489052349158602,4.692056311547519
P25,AGEM KANAN,PRA,C3,kiri,2,-1.8753770663739733,-0.3401467063699648,1.4667021547394343,False,-0.7118544195137533,-2.1472003725660045,1.7186897309351254,0.12701737499707755,0.4854031430010064,0.823046771971763,4.692056311547519
P25,AGEM KANAN,PRA,P3,kiri,2,-6.0819754414493055,-0.6241488406903084,1.4667021547394343,False,1.676527783094337,0.24118183004208582,0.3796462026120598,-1.2120261533259882,-0.5953337786243961,-0.25769014965363946,4.692056311547519
P25,AGEM KANAN,PRA,O1,kiri,2,7.457737164992162,0.6334719853279873,1.4667021547394343,False,1.5032325771949384,0.0678866241426872,-0.6841301971053948,-2.2758025530434427,1.0757623595392527,1.4134059885100094,4.692056311547519
P25,AGEM KANAN,PRA,F7,kiri,2,1.8298857740572227,-0.03179738006737187,1.4667021547394343,False,3.9014329730562025,2.4660870200039513,2.613403906618542,1.021731550680494,-0.23369264684435911,0.1039509821263975,4.692056311547519
P25,AGEM KANAN,PRA,T3,kiri,2,6.087697128061906,0.46798315091535336,1.4667021547394343,False,1.2765312202767842,-0.15881473277546698,1.4646549809409706,-0.12701737499707733,-0.44159461109715414,-0.10395098212639753,4.692056311547519
P25,AGEM KANAN,PRA,T5,kiri,2,4.811696731162405,0.16220358492859588,1.4667021547394343,False,1.3674593289095638,-0.06788662414268742,2.0681318045265495,0.47645944858850164,-1.693267752960905,-1.3556241239901485,4.692056311547519
P25,AGEM KANAN,PRA,Fp2,kanan,2,0.7217693860796004,-0.4023347074091943,-1.8282159389205965,False,-0.8812124052382952,-0.9564174561854066,0.6124367371016426,0.09927008641822122,-1.394589104944345,-0.5546693911502275,4.692056311547519
P25,AGEM KANAN,PRA,F4,kanan,2,-6.764645327314938,-0.7452897593899517,-1.8282159389205965,False,-0.0911285839231013,-0.1663336348702127,0.7980418916829989,0.2848752409995775,-0.043792005053452654,0.7961277087406649,4.692056311547519
