participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P02,AGEM KANAN,1,NAIK,beta,494.3402931155326,1023.9353346903623,494.3402931155326,1023.9353346903623,
P02,AGEM KANAN,1,NAIK,mu,577.8455362877621,1521.8294008521164,577.8455362877621,1521.8294008521164,
P02,AGEM KANAN,1,POST,beta,252.5357041966198,1329.008848988747,252.5357041966198,1329.008848988747,
P02,AGEM KANAN,1,POST,mu,460.03388358538336,1132.649424557042,460.03388358538336,1132.649424557042,
P02,AGEM KANAN,1,POST,theta,176.67424765006305,684.5927956044732,176.67424765006305,684.5927956044732,
P02,AGEM KANAN,1,PRA,beta,251.74068640615093,270.0355091233311,251.74068640615093,270.0355091233311,
P02,AGEM KANAN,1,PRA,mu,306.1518706425128,154.37203225422633,306.1518706425128,154.37203225422633,
P02,AGEM KANAN,1,PRA,theta,285.5051324733404,298.1407729201379,285.5051324733404,298.1407729201379,
P02,AGEM KANAN,1,TAHAN,beta,154.0483582052949,416.1406954659301,154.0483582052949,416.1406954659301,
P02,AGEM KANAN,1,TAHAN,mu,55.91705239352396,292.2878181700873,55.91705239352396,292.2878181700873,
P02,AGEM KANAN,1,TAHAN,theta,-49.78543700630042,502.6292072612359,-49.78543700630042,502.6292072612359,
P02,AGEM KANAN,1,TURUN,beta,471.71011410388684,797.3011224870273,471.71011410388684,797.3011224870273,
P02,AGEM KANAN,1,TURUN,mu,212.76518782140658,749.5137566608265,212.76518782140658,749.5137566608265,
P02,AGEM KANAN,1,TURUN,theta,433.0975203106765,558.0589788026175,433.0975203106765,558.0589788026175,
P02,AGEM KANAN,2,NAIK,beta,112.68494724862379,39.05366054062484,112.68494724862379,39.05366054062484,
P02,AGEM KANAN,2,NAIK,mu,76.08788283767586,36.89364754591615,76.08788283767586,36.89364754591615,
P02,AGEM KANAN,2,POST,beta,-53.801738906817036,72.04172629652084,-53.801738906817036,72.04172629652084,
P02,AGEM KANAN,2,POST,mu,2.1125787350926744,208.42526819387572,2.1125787350926744,208.42526819387572,
P02,AGEM KANAN,2,POST,theta,-14.685873725174334,121.33627927147258,-14.685873725174334,121.33627927147258,
P02,AGEM KANAN,2,PRA,beta,18.236950422234678,-40.651883348840414,18.236950422234678,-40.651883348840414,
P02,AGEM KANAN,2,PRA,mu,-8.089168525514845,-45.114471641484904,-8.089168525514845,-45.114471641484904,-0.6959167267456163
P02,AGEM KANAN,2,PRA,theta,42.741073877992264,-31.504890046247034,42.741073877992264,-31.504890046247034,
P02,AGEM KANAN,2,TAHAN,beta,-70.9945307594508,-33.03923781078281,-70.9945307594508,-33.03923781078281,0.36483627835748567
P02,AGEM KANAN,2,TAHAN,mu,-79.09415248138136,-61.46006747573028,-79.09415248138136,-61.46006747573028,0.1254610854873792
P02,AGEM KANAN,2,TAHAN,theta,-76.07433933032898,-56.85123236673493,-76.07433933032898,-56.85123236673493,0.14461556732968825
P02,AGEM KANAN,2,TURUN,beta,11.567521060356146,-2.326000098916731,11.567521060356146,-2.326000098916731,
P02,AGEM KANAN,2,TURUN,mu,-46.850534401159,-37.757994752152314,-46.850534401159,-37.757994752152314,0.1074659935587692
P02,AGEM KANAN,2,TURUN,theta,28.29449929077016,-28.04199342263999,28.29449929077016,-28.04199342263999,
P02,AGEM KANAN,3,NAIK,beta,1173.343529877939,834.7120672221088,1173.343529877939,834.7120672221088,
P02,AGEM KANAN,3,NAIK,mu,818.0504984581739,1761.445762688182,818.0504984581739,1761.445762688182,
P02,AGEM KANAN,3,POST,beta,646.6872144821041,462.2656421374825,646.6872144821041,462.2656421374825,
P02,AGEM KANAN,3,POST,mu,221.50607531215437,508.1216987139991,221.50607531215437,508.1216987139991,
P02,AGEM KANAN,3,POST,theta,425.5108464984143,803.9688702265958,425.5108464984143,803.9688702265958,
P02,AGEM KANAN,3,PRA,beta,420.7544435436371,137.0585560096873,420.7544435436371,137.0585560096873,
P02,AGEM KANAN,3,PRA,mu,248.96337065797755,545.8697458744456,248.96337065797755,545.8697458744456,
P02,AGEM KANAN,3,PRA,theta,573.7814951795292,614.8273537077627,573.7814951795292,614.8273537077627,
P02,AGEM KANAN,3,TAHAN,beta,368.6288788661158,185.89268093474357,368.6288788661158,185.89268093474357,
P02,AGEM KANAN,3,TAHAN,mu,197.9300324319748,354.0189498437566,197.9300324319748,354.0189498437566,
P02,AGEM KANAN,3,TAHAN,theta,251.84864316447138,235.25600908056768,251.84864316447138,235.25600908056768,
P02,AGEM KANAN,3,TURUN,beta,753.8883319518231,565.6616450609511,753.8883319518231,565.6616450609511,
P02,AGEM KANAN,3,TURUN,mu,355.6858052417352,9.0994905828619,355.6858052417352,9.0994905828619,
P02,AGEM KANAN,3,TURUN,theta,719.4855012913715,101.31144495196722,719.4855012913715,101.31144495196722,
P02,AGEM KANAN,4,NAIK,beta,1.1930620009214101,371.1807536402375,1.1930620009214101,371.1807536402375,
P02,AGEM KANAN,4,NAIK,mu,299.6238063779546,560.3481711821582,299.6238063779546,560.3481711821582,
P02,AGEM KANAN,4,POST,beta,-18.707692194309274,102.59659190483629,-18.707692194309274,102.59659190483629,
P02,AGEM KANAN,4,POST,mu,35.229831070159925,47.91466445622712,35.229831070159925,47.91466445622712,
P02,AGEM KANAN,4,POST,theta,-24.494796412094637,42.83354490514496,-24.494796412094637,42.83354490514496,
P02,AGEM KANAN,4,PRA,beta,-60.27650312803921,-26.790184761299884,-60.27650312803921,-26.790184761299884,0.3846054005097806
P02,AGEM KANAN,4,PRA,mu,-9.139135931031216,-66.854828536664,-9.139135931031216,-66.854828536664,-0.7594773217834625
P02,AGEM KANAN,4,PRA,theta,-28.518198012165502,-78.05531996546344,-28.518198012165502,-78.05531996546344,-0.4648164280707744
P02,AGEM KANAN,4,TAHAN,beta,-84.19098324151601,149.5943086251796,-84.19098324151601,149.5943086251796,
P02,AGEM KANAN,4,TAHAN,mu,-63.394946642060276,-9.828343022944797,-63.394946642060276,-9.828343022944797,0.7315514485101873
P02,AGEM KANAN,4,TAHAN,theta,-67.05134144795738,10.492378929480063,-67.05134144795738,10.492378929480063,
P02,AGEM KANAN,4,TURUN,beta,-80.45447382597301,243.96571838482578,-80.45447382597301,243.96571838482578,
P02,AGEM KANAN,4,TURUN,mu,-64.02245765831415,152.81227882148843,-64.02245765831415,152.81227882148843,
P02,AGEM KANAN,4,TURUN,theta,-55.44920383873033,77.23774060311125,-55.44920383873033,77.23774060311125,
P02,AGEM KIRI,1,NAIK,beta,38.73245850871528,250.69875860916588,250.69875860916588,38.73245850871528,
P02,AGEM KIRI,1,NAIK,mu,32.737534741127156,196.3324297482068,196.3324297482068,32.737534741127156,
P02,AGEM KIRI,1,POST,beta,108.66192826915152,54.387010878127896,54.387010878127896,108.66192826915152,
P02,AGEM KIRI,1,POST,mu,-1.023422948445481,192.2252865185551,192.2252865185551,-1.023422948445481,
P02,AGEM KIRI,1,POST,theta,-23.875821382191177,122.74958414150501,122.74958414150501,-23.875821382191177,
P02,AGEM KIRI,1,PRA,beta,1.7347418245129578,60.120586271353204,60.120586271353204,1.7347418245129578,
P02,AGEM KIRI,1,PRA,mu,1.1731968458340714,429.6678034371523,429.6678034371523,1.1731968458340714,
P02,AGEM KIRI,1,PRA,theta,32.87862144995559,215.79530166693544,215.79530166693544,32.87862144995559,
P02,AGEM KIRI,1,TAHAN,beta,-27.556808830261044,-7.475116407188988,-7.475116407188988,-27.556808830261044,-0.5732397602174661
P02,AGEM KIRI,1,TAHAN,mu,-75.43280286488903,-6.950613098601392,-6.950613098601392,-75.43280286488903,-0.8312618378999561
P02,AGEM KIRI,1,TAHAN,theta,-69.07810274219516,-6.265669132659192,-6.265669132659192,-69.07810274219516,-0.8336778481686199
P02,AGEM KIRI,1,TURUN,beta,314.96642137052766,147.30786430737788,147.30786430737788,314.96642137052766,
P02,AGEM KIRI,1,TURUN,mu,275.4167082573121,81.43034790985571,81.43034790985571,275.4167082573121,
P02,AGEM KIRI,1,TURUN,theta,3.7748582844281953,91.6015458417448,91.6015458417448,3.7748582844281953,
P02,AGEM KIRI,2,NAIK,beta,143.14296050475443,36.84198087617676,36.84198087617676,143.14296050475443,
P02,AGEM KIRI,2,NAIK,mu,811.2653980980323,277.29924023405295,277.29924023405295,811.2653980980323,
