participant_id,task,rep,phase,band,channel,erd_ref_trial_pct,erd_ref_restEDF_pct,is_simulated
P15,NGEED,2,PRA,theta,C3,262.35974777292495,752.21507376411,False
P15,NGEED,2,PRA,theta,C4,35.0991580776483,70.69068478290343,False
P15,NGEED,2,PRA,theta,P3,649.3884716867267,334.4436448393516,False
P15,NGEED,2,PRA,theta,P4,359.12296269211055,236.3598372286858,False
P15,NGEED,2,PRA,theta,O1,62.2717726753665,-97.88611146641749,False
P15,NGEED,2,PRA,theta,O2,76.04545925360355,316.1778211483088,False
P15,NGEED,2,PRA,mu,C3,47.43913659234409,134.30184253788582,False
P15,NGEED,2,PRA,mu,C4,-46.41322778922493,10.326693201339786,False
P15,NGEED,2,PRA,mu,P3,920.6325446931046,192.50454432097376,False
P15,NGEED,2,PRA,mu,P4,129.69231871932058,110.63793577725036,False
P15,NGEED,2,PRA,mu,O1,6.066371777588375,-96.36359156498888,False
P15,NGEED,2,PRA,mu,O2,-39.88087527737858,128.30234102031176,False
P15,NGEED,2,PRA,beta,C3,179.9373283429587,44.36516386435796,False
P15,NGEED,2,PRA,beta,C4,-33.56497834085614,61.35095346019415,False
P15,NGEED,2,PRA,beta,P3,626.9508236058944,28.665584450202108,False
P15,NGEED,2,PRA,beta,P4,11.525061926129876,1.111803361280228,False
P15,NGEED,2,PRA,beta,O1,15.264512939367147,-96.7726600123227,False
P15,NGEED,2,PRA,beta,O2,-21.451591912382007,45.697321231614566,False
P15,NGEED,2,TURUN,theta,C3,481.2941486104063,1267.1155220228843,False
P15,NGEED,2,TURUN,theta,C4,70.71164697625679,115.68519254610715,False
P15,NGEED,2,TURUN,theta,P3,1117.1446008369624,605.6163213906478,False
P15,NGEED,2,TURUN,theta,P4,622.6276415112808,429.40701212255067,False
P15,NGEED,2,TURUN,theta,O1,34.39491052722352,-98.24925890898048,False
P15,NGEED,2,TURUN,theta,O2,358.84358587402386,984.722801863572,False
P15,NGEED,2,TURUN,mu,C3,106.96896975488576,228.90324836760985,False
P15,NGEED,2,TURUN,mu,C4,-17.563514742607612,69.72369191813938,False
P15,NGEED,2,TURUN,mu,P3,319.6477518102681,20.267450863516313,False
P15,NGEED,2,TURUN,mu,P4,854.7292984697394,775.5286627650408,False
P15,NGEED,2,TURUN,mu,O1,51.0528987524955,-94.82126119758044,False
P15,NGEED,2,TURUN,mu,O2,126.79254500390304,761.2445571893513,False
P15,NGEED,2,TURUN,beta,C3,643.5511211162401,283.45325390104614,False
P15,NGEED,2,TURUN,beta,C4,90.77554844515154,363.33719580085324,False
P15,NGEED,2,TURUN,beta,P3,1958.0275703341122,264.25754198639436,False
P15,NGEED,2,TURUN,beta,P4,365.19176119145334,321.75612432327574,False
P15,NGEED,2,TURUN,beta,O1,62.511509424873005,-95.44977131772916,False
P15,NGEED,2,TURUN,beta,O2,310.5864060504323,661.585638106572,False
P15,NGEED,2,TAHAN,theta,C3,82.28882050953071,328.7156108582263,False
P15,NGEED,2,TAHAN,theta,C4,2.4116708952956145,29.391762936318955,False
P15,NGEED,2,TAHAN,theta,P3,469.874966746164,230.37412104653404,False
P15,NGEED,2,TAHAN,theta,P4,13.522350870666333,-16.831954479520007,False
P15,NGEED,2,TAHAN,theta,O1,45.03796292989528,-98.11061356071443,False
P15,NGEED,2,TAHAN,theta,O2,148.08238583885353,486.4757162237044,False
P15,NGEED,2,TAHAN,mu,C3,23.17991564539006,95.75047620615875,False
P15,NGEED,2,TAHAN,mu,C4,-34.76223798105045,34.31423947493184,False
P15,NGEED,2,TAHAN,mu,P3,393.52008549884465,41.43862889017951,False
P15,NGEED,2,TAHAN,mu,P4,66.5327191998893,52.71781140623122,False
P15,NGEED,2,TAHAN,mu,O1,-34.05426488942651,-97.73909842120415,False
P15,NGEED,2,TAHAN,mu,O2,-23.647663785777272,189.94795217831805,False
P15,NGEED,2,TAHAN,beta,C3,414.1464260021327,165.14803681035727,False
P15,NGEED,2,TAHAN,beta,C4,-57.0360977038104,4.346569425806557,False
P15,NGEED,2,TAHAN,beta,P3,1185.5087734782355,127.52672159445714,False
P15,NGEED,2,TAHAN,beta,P4,226.35193814990365,195.8799791444405,False
P15,NGEED,2,TAHAN,beta,O1,125.73949356155202,-93.67942417149283,False
P15,NGEED,2,TAHAN,beta,O2,84.94814349010129,243.05531747009067,False
P15,NGEED,2,NAIK,theta,C3,1013.9191207815161,2519.7685353257184,False
P15,NGEED,2,NAIK,theta,C4,76.84112924394783,123.4294711968706,False
P15,NGEED,2,NAIK,theta,P3,2571.0731151826135,1448.5035914422776,False
P15,NGEED,2,NAIK,theta,P4,317.2278899254582,205.66692704652806,False
