participant_id,task,rep,phase,band,channel,erd_ref_trial_pct,erd_ref_restEDF_pct,is_simulated
P31,AGEM KANAN,1,PRA,theta,C3,4.4177389235155795,-64.57956175192056,False
P31,AGEM KANAN,1,PRA,theta,C4,-57.87275263883769,1101.8875239884376,False
P31,AGEM KANAN,1,PRA,theta,P3,-26.457816090113873,-84.82073761070265,False
P31,AGEM KANAN,1,PRA,theta,P4,-85.90239274549467,1419.4807093251393,False
P31,AGEM KANAN,1,PRA,theta,O1,-54.550653659605764,278.76540119052004,False
P31,AGEM KANAN,1,PRA,theta,O2,-89.3187240387611,417.1569559002937,False
P31,AGEM KANAN,1,PRA,mu,C3,-19.55424547862492,-63.97888735283173,False
P31,AGEM KANAN,1,PRA,mu,C4,-83.27634767605139,203.76365587353646,False
P31,AGEM KANAN,1,PRA,mu,P3,-65.20190394616074,-80.4526896763264,False
P31,AGEM KANAN,1,PRA,mu,P4,-86.55424317593582,183.44390364111143,False
P31,AGEM KANAN,1,PRA,mu,O1,-78.52605442906032,98.64691149725684,False
P31,AGEM KANAN,1,PRA,mu,O2,-83.95213549866372,73.0509097765534,False
P31,AGEM KANAN,1,PRA,beta,C3,-55.243193884955865,-70.73619371689549,False
P31,AGEM KANAN,1,PRA,beta,C4,-75.38193731023611,157.41271677927705,False
P31,AGEM KANAN,1,PRA,beta,P3,-75.75497632314374,-88.15077474952433,False
P31,AGEM KANAN,1,PRA,beta,P4,-82.74667478004588,330.46388412264906,False
P31,AGEM KANAN,1,PRA,beta,O1,-59.274119884838925,165.55016607663103,False
P31,AGEM KANAN,1,PRA,beta,O2,-80.05502200473428,157.27010384386543,False
P31,AGEM KANAN,1,TURUN,theta,C3,1782.9872435447567,538.7442791760922,False
P31,AGEM KANAN,1,TURUN,theta,C4,497.52957701552515,16947.478504164803,False
P31,AGEM KANAN,1,TURUN,theta,P3,20537.69333247522,4159.663577401354,False
P31,AGEM KANAN,1,TURUN,theta,P4,79.2438466847552,19219.417996673004,False
P31,AGEM KANAN,1,TURUN,theta,O1,452.6506074996686,4505.675238980364,False
P31,AGEM KANAN,1,TURUN,theta,O2,406.83427512410645,24439.47185900745,False
P31,AGEM KANAN,1,TURUN,mu,C3,349.7410470892886,101.38008544570441,False
P31,AGEM KANAN,1,TURUN,mu,C4,134.63185560500088,4161.786173400827,False
P31,AGEM KANAN,1,TURUN,mu,P3,1347.24677013195,712.9692408151842,False
P31,AGEM KANAN,1,TURUN,mu,P4,408.6401185155248,10622.411733826093,False
P31,AGEM KANAN,1,TURUN,mu,O1,168.69263417655435,2385.5684645799893,False
P31,AGEM KANAN,1,TURUN,mu,O2,478.7025640778203,6140.394489581594,False
P31,AGEM KANAN,1,TURUN,beta,C3,325.52830446727194,178.22758035726943,False
P31,AGEM KANAN,1,TURUN,beta,C4,603.7753970792596,7258.854319593263,False
P31,AGEM KANAN,1,TURUN,beta,P3,813.3025933799967,346.3566748806075,False
P31,AGEM KANAN,1,TURUN,beta,P4,365.120447997376,11504.577788764913,False
