participant_id,task,rep,phase,band,channel,erd_ref_trial_pct,erd_ref_restEDF_pct,is_simulated
P17,AGEM KANAN,1,PRA,theta,C3,-96.94999755192806,-94.40176573037134,False
P17,AGEM KANAN,1,PRA,theta,C4,-99.5503855078628,-99.18412126103003,False
P17,AGEM KANAN,1,PRA,theta,P3,-73.23311420348755,-75.77840433636518,False
P17,AGEM KANAN,1,PRA,theta,P4,-93.5903982538393,-89.21592553505205,False
P17,AGEM KANAN,1,PRA,theta,O1,-95.5307132935611,-92.30124892508776,False
P17,AGEM KANAN,1,PRA,theta,O2,-95.33471770327372,-97.82302201498983,False
P17,AGEM KANAN,1,PRA,mu,C3,-93.07597059131734,-89.11707778021918,False
P17,AGEM KANAN,1,PRA,mu,C4,-99.51662845355716,-98.53973099287204,False
P17,AGEM KANAN,1,PRA,mu,P3,-90.99925078120617,-88.49505553731805,False
P17,AGEM KANAN,1,PRA,mu,P4,-85.791100770165,-81.93413222031798,False
P17,AGEM KANAN,1,PRA,mu,O1,-94.13420992703155,-90.62007952239861,False
P17,AGEM KANAN,1,PRA,mu,O2,-94.24241431066545,-95.98901430646083,False
P17,AGEM KANAN,1,PRA,beta,C3,-95.4804200863319,-90.63723357517463,False
P17,AGEM KANAN,1,PRA,beta,C4,-98.57297109184077,-98.00812569012504,False
P17,AGEM KANAN,1,PRA,beta,P3,-80.88676866730195,-74.37198301926709,False
P17,AGEM KANAN,1,PRA,beta,P4,-72.82479531254006,-68.87719405527939,False
P17,AGEM KANAN,1,PRA,beta,O1,-94.08106314346605,-90.19993445865094,False
P17,AGEM KANAN,1,PRA,beta,O2,-85.11118611847624,-86.78702826818645,False
P17,AGEM KANAN,1,TURUN,theta,C3,804.2636728664647,1559.7625636075993,False
P17,AGEM KANAN,1,TURUN,theta,C4,104921.71484730425,190474.33817754887,False
P17,AGEM KANAN,1,TURUN,theta,P3,-35.83882837922812,-41.93997881868259,False
P17,AGEM KANAN,1,TURUN,theta,P4,12263.587793723049,20701.581237288927,False
P17,AGEM KANAN,1,TURUN,theta,O1,2779.4056707615414,4860.037016857009,False
P17,AGEM KANAN,1,TURUN,theta,O2,32451.08108049389,15089.431719971622,False
P17,AGEM KANAN,1,TURUN,mu,C3,724.1267220706293,1195.330577927742,False
P17,AGEM KANAN,1,TURUN,mu,C4,11016.368985377874,33482.63269860416,False
P17,AGEM KANAN,1,TURUN,mu,P3,-50.43684870474176,-36.647351327508346,False
