participant_id,task,phase,channel,hemisphere,n_windows,offset_change_db,exponent_change,global_offset_db,is_simulated,theta_periodic_db,theta_relative_db,mu_periodic_db,mu_relative_db,beta_periodic_db,beta_relative_db,noise_floor_db
P38,NGEED,PRA,Fp1,kiri,1,11.67322324770761,-0.11141727779463584,15.470414081694596,False,1.8979983084903307,0.081534596628005,3.0974369558875186,1.8749525248625474,-1.7482779526539312,-1.74488057334091,6.078187698627762
P38,NGEED,PRA,F3,kiri,1,17.364886106200483,0.11623311626318023,15.470414081694596,False,-0.5742426704828818,-2.3907063823452077,0.9562965159922641,-0.2661879150327071,0.4361576723991867,0.43955505171220766,6.078187698627762
P38,NGEED,PRA,C3,kiri,1,17.168730103749947,0.3299293622652424,15.470414081694596,False,1.9828583061264138,0.1663945942640881,0.29856910983150087,-0.9239153211934703,-0.06221239298391995,-0.058815013670898975,6.078187698627762
P38,NGEED,PRA,P3,kiri,1,13.694641813694082,0.027117993229676784,15.470414081694596,False,2.9915777830080814,1.1751140711457557,2.4131843357393823,1.1906999047144111,-0.7693671196516514,-0.7659697403386304,6.078187698627762
P38,NGEED,PRA,O1,kiri,1,15.011159503464127,0.22240739052172387,15.470414081694596,False,3.2373198579195672,1.4208561460572415,0.4087707468164554,-0.8137136842085158,0.3830365717838638,0.3864339510968848,6.078187698627762
P38,NGEED,PRA,F7,kiri,1,15.929668659925067,0.12873954679335875,15.470414081694596,False,0.016368784618165932,-1.8000949272441598,1.4886723460576783,0.2661879150327071,0.055417634357878,0.058815013670898975,6.078187698627762
P38,NGEED,PRA,T3,kiri,1,19.01616851562027,0.5164523815471043,15.470414081694596,False,0.8658151025592487,-0.950648609303077,0.25992290047160793,-0.9625615305533632,0.3291656982769442,0.3325630775899652,6.078187698627762
P38,NGEED,PRA,T5,kiri,1,14.371820483302766,0.06094791666016541,15.470414081694596,False,1.7349291152343205,-0.08153459662800522,1.730689350519695,0.5082049194947238,-1.4570907674976243,-1.4536933881846035,6.078187698627762
P38,NGEED,PRA,Fp2,kanan,1,22.035227979575104,1.2318291021781929,22.210048793456394,False,1.3157378144505893,4.231306248671751,-0.022075462002360824,-2.1090734425142204,-0.5717505585317068,0.024059622628855748,6.078187698627762
P38,NGEED,PRA,F4,kanan,1,16.641556302902085,-0.061213192524158355,22.210048793456394,False,-3.259558755753856,-0.3439903215326945,3.3917414499106524,1.304743469398793,-1.0629232408048028,-0.4671130596442403,6.078187698627762
P38,NGEED,PRA,C4,kanan,1,17.163967787830188,0.5379743083554271,22.210048793456394,False,-0.407993096715884,2.5075753375052776,1.9179074074210654,-0.16909057309079412,-1.1947563184872536,-0.5989461373266911,6.078187698627762
P38,NGEED,PRA,P4,kanan,1,22.38486960733768,1.0083075689952687,22.210048793456394,False,-2.9880305642903937,-0.07246213006923208,-0.6770783913895323,-2.7640763719013917,-0.6198698037894181,-0.024059622628855637,6.078187698627762
P38,NGEED,PRA,O2,kanan,1,25.414536779769517,1.3606418163211853,22.210048793456394,False,-2.843106304151929,0.07246213006923252,2.260817068135652,0.1738190876237926,1.5427637105195566,2.138573891680119,6.078187698627762
P38,NGEED,PRA,F8,kanan,1,21.0230503510154,1.1400205796516354,22.210048793456394,False,3.120705022484276,6.0362734567054375,5.715210934841296,3.6282129543294364,0.787093404349229,1.3829035855097915,6.078187698627762
P38,NGEED,PRA,T4,kanan,1,25.48472579360815,0.9046255853681548,22.210048793456394,False,-4.546362525617257,-1.630794091396095,2.2560885536026536,0.16909057309079412,1.6848573076876834,2.2806674888482457,6.078187698627762
P38,NGEED,PRA,T6,kanan,1,31.02859608619194,1.2803217717994777,22.210048793456394,False,-3.8178766361159355,-0.9023082018947739,-1.1785721507596583,-3.2655701312715175,-2.298438426487089,-1.7026282453265267,6.078187698627762
P38,NGEED,TURUN,Fp1,kiri,1,7.370897443129882,0.10056833963685108,10.941378012286297,False,0.8558890813973297,0.5768328507427106,1.247334745636694,-0.22025994080717837,2.0456516064325903,1.9217297277402923,6.078187698627762
P38,NGEED,TURUN,F3,kiri,1,9.822125102256178,0.005794442669980082,10.941378012286297,False,-2.2006014102410743,-2.4796576408956934,2.253910487105699,0.7863158006618267,0.44493165508076055,0.32100977638846256,6.078187698627762
P38,NGEED,TURUN,C3,kiri,1,10.810535175882006,0.3919605116469913,10.941378012286297,False,1.835233709462002,1.556177478807383,1.5610647271934541,0.09347004074958165,-0.09047039662359008,-0.21439227531588806,6.078187698627762
P38,NGEED,TURUN,P3,kiri,1,12.480035453599116,0.4829728668933453,10.941378012286297,False,-0.4704050475860422,-0.7494612782406612,1.374124645694291,-0.09347004074958143,0.1735105969765649,0.04958871828426692,6.078187698627762
P38,NGEED,TURUN,O1,kiri,1,17.141033647674753,0.9303595340762689,10.941378012286297,False,0.4036368810485558,0.12458065039393673,0.5187123075201274,-0.948882378923745,1.0601469375374095,0.9362250588451115,6.078187698627762
