participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P25,AGEM KANAN,2,NAIK,beta,140.42349315662915,-22.79649411274386,140.42349315662915,-22.79649411274386,
P25,AGEM KANAN,2,NAIK,mu,-40.58293119655589,98.79092027836408,-40.58293119655589,98.79092027836408,
P25,AGEM KANAN,2,POST,beta,813.7829914479042,445.6517571133934,813.7829914479042,445.6517571133934,
P25,AGEM KANAN,2,POST,mu,1021.1366251269193,1282.9235423750372,1021.1366251269193,1282.9235423750372,
P25,AGEM KANAN,2,POST,theta,237.25768195286543,1618.8522257781294,237.25768195286543,1618.8522257781294,
P25,AGEM KANAN,2,PRA,beta,138.77284312083253,13.59517078505163,138.77284312083253,13.59517078505163,
P25,AGEM KANAN,2,PRA,mu,101.96159805084243,31.13346544455738,101.96159805084243,31.13346544455738,
P25,AGEM KANAN,2,PRA,theta,-52.07439792201207,66.4971351589352,-52.07439792201207,66.4971351589352,
P25,AGEM KANAN,2,TAHAN,beta,5.545567135977723,-46.47650392848924,5.545567135977723,-46.47650392848924,
P25,AGEM KANAN,2,TAHAN,mu,-61.201183353808595,-58.142466968035365,-61.201183353808595,-58.142466968035365,0.025629485754160655
P25,AGEM KANAN,2,TAHAN,theta,-81.27186482254002,-72.71191127769329,-81.27186482254002,-72.71191127769329,0.05558997033086634
P25,AGEM KANAN,2,TURUN,beta,71.16402414108556,8.277121967624513,71.16402414108556,8.277121967624513,
P25,AGEM KANAN,2,TURUN,mu,-32.341733731819616,-33.92214105450515,-32.341733731819616,-33.92214105450515,-0.023850209903687795
P25,AGEM KANAN,2,TURUN,theta,-54.005380597298895,-27.08553342291336,-54.005380597298895,-27.08553342291336,0.3319711893699416
P25,AGEM KANAN,4,NAIK,beta,114.18103619799813,441.32169052654024,114.18103619799813,441.32169052654024,
P25,AGEM KANAN,4,NAIK,mu,-37.80507051122841,229.6807669173104,-37.80507051122841,229.6807669173104,
P25,AGEM KANAN,4,NAIK,theta,3.3486826694532312,36.89776270485383,3.3486826694532312,36.89776270485383,
P25,AGEM KANAN,4,POST,beta,661.6115411221596,298.0874630762247,661.6115411221596,298.0874630762247,
P25,AGEM KANAN,4,POST,mu,830.9696422837732,324.691328706273,830.9696422837732,324.691328706273,
P25,AGEM KANAN,4,POST,theta,903.3956591055173,176.994425279326,903.3956591055173,176.994425279326,
P25,AGEM KANAN,4,PRA,beta,67.39363266403495,977.56475770654,67.39363266403495,977.56475770654,
P25,AGEM KANAN,4,PRA,mu,72.93095128665227,594.4106988969329,72.93095128665227,594.4106988969329,
P25,AGEM KANAN,4,PRA,theta,245.14122925274506,326.0724401326827,245.14122925274506,326.0724401326827,
P25,AGEM KANAN,4,TAHAN,beta,89.08732504185129,126.74260806165728,89.08732504185129,126.74260806165728,
P25,AGEM KANAN,4,TAHAN,mu,-23.790479976648655,105.80710509617231,-23.790479976648655,105.80710509617231,
P25,AGEM KANAN,4,TAHAN,theta,-30.762808016554562,-48.305793660260875,-30.762808016554562,-48.305793660260875,-0.22187044252295515
P25,AGEM KANAN,4,TURUN,beta,8.334875186022623,-46.94649401248474,8.334875186022623,-46.94649401248474,
P25,AGEM KANAN,4,TURUN,mu,-32.139611658062826,-74.49344790906218,-32.139611658062826,-74.49344790906218,-0.3971923568819464
P25,AGEM KANAN,4,TURUN,theta,-13.03270840522714,-89.07709710237762,-13.03270840522714,-89.07709710237762,-0.7447315007517762
P25,AGEM KIRI,1,NAIK,beta,6.392620131485888,16.720590813451487,16.720590813451487,6.392620131485888,
P25,AGEM KIRI,1,NAIK,mu,260.88204501219786,195.03462047698548,195.03462047698548,260.88204501219786,
P25,AGEM KIRI,1,NAIK,theta,1368.2438417927494,-22.94074480519559,-22.94074480519559,1368.2438417927494,
