participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P07,AGEM KANAN,1,NAIK,beta,136.4727018835685,202.32683438877106,136.4727018835685,202.32683438877106,
P07,AGEM KANAN,1,NAIK,mu,185.79566238665498,84.25974331695906,185.79566238665498,84.25974331695906,
P07,AGEM KANAN,1,POST,beta,190.6206594053113,202651.75401082856,190.6206594053113,202651.75401082856,
P07,AGEM KANAN,1,POST,mu,512.4747871070042,139500.69505593865,512.4747871070042,139500.69505593865,
P07,AGEM KANAN,1,POST,theta,710.9018629673166,50414.05171571369,710.9018629673166,50414.05171571369,
P07,AGEM KANAN,1,PRA,beta,115.05316546731066,99603.70016802714,115.05316546731066,99603.70016802714,
P07,AGEM KANAN,1,PRA,mu,272.93960781399124,57729.406801778176,272.93960781399124,57729.406801778176,
P07,AGEM KANAN,1,PRA,theta,170.12075529563094,76521.20497556658,170.12075529563094,76521.20497556658,
P07,AGEM KANAN,1,TAHAN,beta,-81.33234585637706,4177.215075632408,-81.33234585637706,4177.215075632408,
P07,AGEM KANAN,1,TAHAN,mu,-72.94155757801245,7218.287643827608,-72.94155757801245,7218.287643827608,
P07,AGEM KANAN,1,TAHAN,theta,-81.58633070694135,3573.950064376622,-81.58633070694135,3573.950064376622,
P07,AGEM KANAN,1,TURUN,beta,63.678588288706784,14382.172833989525,63.678588288706784,14382.172833989525,
P07,AGEM KANAN,1,TURUN,mu,93.9328205369202,21949.647157060997,93.9328205369202,21949.647157060997,
P07,AGEM KANAN,1,TURUN,theta,139.54258424450478,12146.884019990552,139.54258424450478,12146.884019990552,
P07,AGEM KANAN,2,NAIK,beta,-29.767676820610696,-21.038129657777265,-29.767676820610696,-21.038129657777265,0.17182184021715805
P07,AGEM KANAN,2,NAIK,mu,117.00051284318884,85.17425962103671,117.00051284318884,85.17425962103671,
P07,AGEM KANAN,2,POST,beta,136.07056722206264,2155.666896956072,136.07056722206264,2155.666896956072,
P07,AGEM KANAN,2,POST,mu,514.4715772146695,10316.287188252385,514.4715772146695,10316.287188252385,
P07,AGEM KANAN,2,POST,theta,13.619811494058286,5340.395192813784,13.619811494058286,5340.395192813784,
P07,AGEM KANAN,2,PRA,beta,117.80991918046203,-18.78200936735571,117.80991918046203,-18.78200936735571,
P07,AGEM KANAN,2,PRA,mu,125.48516170727461,-48.83956103758546,125.48516170727461,-48.83956103758546,
P07,AGEM KANAN,2,PRA,theta,73.10060289557032,-63.6474741980342,73.10060289557032,-63.6474741980342,
P07,AGEM KANAN,2,TAHAN,beta,147.6018864225548,1083.4756737912453,147.6018864225548,1083.4756737912453,
P07,AGEM KANAN,2,TAHAN,mu,153.09141380805463,1534.344900364822,153.09141380805463,1534.344900364822,
P07,AGEM KANAN,2,TAHAN,theta,25.78669517563183,615.7344963738407,25.78669517563183,615.7344963738407,
P07,AGEM KANAN,2,TURUN,beta,154.99401655009754,-18.39352018470806,154.99401655009754,-18.39352018470806,
P07,AGEM KANAN,2,TURUN,mu,537.9635526781166,-4.420092240374332,537.9635526781166,-4.420092240374332,
P07,AGEM KANAN,2,TURUN,theta,186.84792494599134,-54.34485105373005,186.84792494599134,-54.34485105373005,
P07,AGEM KANAN,3,NAIK,beta,381.47339974807807,1645.1547126948199,381.47339974807807,1645.1547126948199,
P07,AGEM KANAN,3,NAIK,mu,1422.1731749364142,607.3316316849421,1422.1731749364142,607.3316316849421,
P07,AGEM KANAN,3,NAIK,theta,1045.9192572155232,282.660585302892,1045.9192572155232,282.660585302892,
P07,AGEM KANAN,3,POST,beta,658.6355501483703,11443.139606015604,658.6355501483703,11443.139606015604,
P07,AGEM KANAN,3,POST,mu,1854.3014913889203,10546.898783410503,1854.3014913889203,10546.898783410503,
P07,AGEM KANAN,3,POST,theta,922.2007115399114,9834.662631465204,922.2007115399114,9834.662631465204,
P07,AGEM KANAN,3,PRA,beta,264.9802010853761,128.42973186369497,264.9802010853761,128.42973186369497,
P07,AGEM KANAN,3,PRA,mu,588.0947809689002,-32.653482165194035,588.0947809689002,-32.653482165194035,
