participant_id,is_simulated,baseline_sec,blink_per_min,rest_theta_occ,rest_alpha_occ,rest_beta_occ,rest_n_win_occ,rest_theta_par,rest_alpha_par,rest_beta_par,rest_n_win_par,rest_theta_sm,rest_alpha_sm,rest_beta_sm,rest_n_win_sm,rest_theta_front,rest_alpha_front,rest_beta_front,rest_n_win_front,rest_theta_alpha_ratio,iaf_occ_rest,iaf_par_rest,rest_exponent_occ,rest_exponent_par,rest_exponent_sm,rest_exponent_front
P01,False,61.0,24.6,0.09254974499947775,0.02475013164892683,0.017572001403424752,51,0.14535473492832782,0.0639872897727168,0.037677660900418325,56,0.19807606560943117,0.05921014827034627,0.04044553856718908,43,0.10629484504771079,0.03244035069145605,0.021019198906276848,54,3.346698155539508,,,2.2654401535868938,2.2146958141668796,2.2651597156286725,2.5740506209595155
