participant_id,is_simulated,baseline_sec,blink_per_min,rest_theta_occ,rest_alpha_occ,rest_beta_occ,rest_n_win_occ,rest_theta_par,rest_alpha_par,rest_beta_par,rest_n_win_par,rest_theta_sm,rest_alpha_sm,rest_beta_sm,rest_n_win_sm,rest_theta_front,rest_alpha_front,rest_beta_front,rest_n_win_front,rest_theta_alpha_ratio,iaf_occ_rest,iaf_par_rest,rest_exponent_occ,rest_exponent_par,rest_exponent_sm,rest_exponent_front
P36,False,60.0,21.0,0.15201902051215727,0.2336189160596538,0.31609869181477074,34,0.17268255603080587,0.225945070883142,0.29932130367117454,37,0.16895908732346393,0.19664535865630367,0.24307712557510644,38,0.17925509428752207,0.16421135219786714,0.19167393366942254,49,0.3053707482668027,9.612919151766928,9.534911284432633,0.8685494539688081,0.9398987588453085,1.1586697846096967,1.43319642255086
