participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P38,AGEM KANAN,4,NAIK,beta,274.22769290639934,350.4028913497042,274.22769290639934,350.4028913497042,
P38,AGEM KANAN,4,NAIK,mu,180.1128881017984,672.4449267750753,180.1128881017984,672.4449267750753,
P38,AGEM KANAN,4,NAIK,theta,453.2437193106722,1394.2271038909557,453.2437193106722,1394.2271038909557,
P38,AGEM KANAN,4,POST,beta,20.76955526665849,-97.43190168324503,20.76955526665849,-97.43190168324503,
P38,AGEM KANAN,4,POST,mu,10.118168945753304,-90.65820652543978,10.118168945753304,-90.65820652543978,
P38,AGEM KANAN,4,POST,theta,43.844234744108256,-87.12923172687707,43.844234744108256,-87.12923172687707,
P38,AGEM KANAN,4,PRA,beta,373.71791990870173,3559.776308046897,373.71791990870173,3559.776308046897,
P38,AGEM KANAN,4,PRA,mu,14.989069464294111,1849.1983927378124,14.989069464294111,1849.1983927378124,
P38,AGEM KANAN,4,PRA,theta,441.0357022142669,3521.6943816706025,441.0357022142669,3521.6943816706025,
P38,AGEM KANAN,4,TAHAN,beta,-90.2129713550704,267.58044874844745,-90.2129713550704,267.58044874844745,
P38,AGEM KANAN,4,TAHAN,mu,-88.44909105846396,520.9721174406226,-88.44909105846396,520.9721174406226,
P38,AGEM KANAN,4,TAHAN,theta,-80.84870113775924,430.58315214674656,-80.84870113775924,430.58315214674656,
P38,AGEM KANAN,4,TURUN,beta,25.550014887368313,763.6688752800313,25.550014887368313,763.6688752800313,
P38,AGEM KANAN,4,TURUN,mu,83.08007698685287,1002.3239458894254,83.08007698685287,1002.3239458894254,
P38,AGEM KANAN,4,TURUN,theta,393.83844176495256,4270.449527696662,393.83844176495256,4270.449527696662,
P38,AGEM KIRI,2,NAIK,beta,-97.81380956128315,438.9434352020346,438.9434352020346,-97.81380956128315,
P38,AGEM KIRI,2,NAIK,mu,-97.54631483777142,353.08037840702366,353.08037840702366,-97.54631483777142,
P38,AGEM KIRI,2,NAIK,theta,-93.89015625521482,351.22624560908736,351.22624560908736,-93.89015625521482,
P38,AGEM KIRI,2,POST,beta,1123.343478371026,60.93053910159483,60.93053910159483,1123.343478371026,
P38,AGEM KIRI,2,POST,mu,1030.575865031963,161.754626629873,161.754626629873,1030.575865031963,
P38,AGEM KIRI,2,POST,theta,416.42613816706574,21.20089583201523,21.20089583201523,416.42613816706574,
P38,AGEM KIRI,2,PRA,beta,908.9203854428642,2497.6691720809195,2497.6691720809195,908.9203854428642,
P38,AGEM KIRI,2,PRA,mu,857.9787304561536,3405.8279265946235,3405.8279265946235,857.9787304561536,
P38,AGEM KIRI,2,PRA,theta,926.9205219871349,7985.2539328553885,7985.2539328553885,926.9205219871349,
P38,AGEM KIRI,2,TAHAN,beta,-96.53369914400416,766.5400025235247,766.5400025235247,-96.53369914400416,
P38,AGEM KIRI,2,TAHAN,mu,-95.14445821782708,1289.7990231843414,1289.7990231843414,-95.14445821782708,
P38,AGEM KIRI,2,TAHAN,theta,-94.27872383175999,871.3728390739421,871.3728390739421,-94.27872383175999,
P38,AGEM KIRI,2,TURUN,beta,127.3722623703492,4164.041461019311,4164.041461019311,127.3722623703492,
P38,AGEM KIRI,2,TURUN,mu,206.15545484269364,2089.4546326866944,2089.4546326866944,206.15545484269364,
P38,AGEM KIRI,2,TURUN,theta,186.3715997958996,4281.587376931206,4281.587376931206,186.3715997958996,
