participant_id,task,rep,phase,band,channel,erd_ref_trial_pct,erd_ref_restEDF_pct,is_simulated
P38,AGEM KIRI,2,PRA,theta,C3,690.1906083149419,900.7694691965187,False
P38,AGEM KIRI,2,PRA,theta,C4,20216.05779967499,1240.5158674755955,False
P38,AGEM KIRI,2,PRA,theta,P3,817.3499717187357,888.3212558811756,False
P38,AGEM KIRI,2,PRA,theta,P4,1130.3977392315894,2147.734073130889,False
P38,AGEM KIRI,2,PRA,theta,O1,9907.937884069746,1307.6902161626967,False
P38,AGEM KIRI,2,PRA,theta,O2,345.6811208271281,605.1783355003029,False
P38,AGEM KIRI,2,PRA,mu,C3,676.8472899526048,233.0941221704614,False
P38,AGEM KIRI,2,PRA,mu,C4,5391.092548966585,27.231308487189352,False
P38,AGEM KIRI,2,PRA,mu,P3,2099.145400141101,764.9084136057011,False
P38,AGEM KIRI,2,PRA,mu,P4,56.58576167534841,74.23425002539065,False
P38,AGEM KIRI,2,PRA,mu,O1,7107.063620156532,242.0012686998785,False
P38,AGEM KIRI,2,PRA,mu,O2,758.2543101605412,381.35876161260967,False
P38,AGEM KIRI,2,PRA,beta,C3,526.9018004784594,134.36917767701289,False
P38,AGEM KIRI,2,PRA,beta,C4,2582.020935490797,9.73085429872973,False
P38,AGEM KIRI,2,PRA,beta,P3,897.4354693080616,378.7652110813059,False
P38,AGEM KIRI,2,PRA,beta,P4,55.07820688776634,87.73709371437116,False
P38,AGEM KIRI,2,PRA,beta,O1,6312.876858169708,162.69388565197568,False
P38,AGEM KIRI,2,PRA,beta,O2,1784.6334030431478,596.7176982651405,False
P38,AGEM KIRI,2,TURUN,theta,C3,307.319876034917,415.8670475746626,False
P38,AGEM KIRI,2,TURUN,theta,C4,10199.915735861814,579.6200627961013,False
P38,AGEM KIRI,2,TURUN,theta,P3,46.08465110819348,57.386570337716655,False
P38,AGEM KIRI,2,TURUN,theta,P4,-97.11343685609737,-94.72672443559121,False
P38,AGEM KIRI,2,TURUN,theta,O1,1598.91571686411,138.9650156123986,False
P38,AGEM KIRI,2,TURUN,theta,O2,16.513001379525782,84.35253488968823,False
