participant_id,task,rep,phase,band,channel,erd_ref_trial_pct,erd_ref_restEDF_pct,is_simulated
P04,NGEED,1,PRA,theta,C3,-56.24524957532804,-31.549160830483068,False
P04,NGEED,1,PRA,theta,C4,-84.37829555428841,-60.87011337490949,False
P04,NGEED,1,PRA,theta,P3,-54.96623694092801,-10.29589286014877,False
P04,NGEED,1,PRA,theta,P4,-16.44960737865229,11.272586020912367,False
P04,NGEED,1,PRA,theta,O1,-61.28017041343657,-34.941086999007034,False
P04,NGEED,1,PRA,theta,O2,-34.50401575378401,-27.26647189288055,False
P04,NGEED,1,PRA,mu,C3,-70.40323316198207,19.800977732493074,False
P04,NGEED,1,PRA,mu,C4,-72.9196983416085,-45.88556259014456,False
P04,NGEED,1,PRA,mu,P3,-63.75780110307572,-0.5201367686296088,False
P04,NGEED,1,PRA,mu,P4,-18.290801836620364,2.2428660658224464,False
P04,NGEED,1,PRA,mu,O1,-57.0663864589635,-23.766678334304693,False
P04,NGEED,1,PRA,mu,O2,-43.24170282890163,5.442803247513228,False
P04,NGEED,1,PRA,beta,C3,-71.04896678428558,-28.936878615292027,False
P04,NGEED,1,PRA,beta,C4,-44.28839588406706,-13.234721595995225,False
P04,NGEED,1,PRA,beta,P3,-18.699246377016298,7.2323025539217545,False
P04,NGEED,1,PRA,beta,P4,-5.231203962821107,55.43436750065733,False
P04,NGEED,1,PRA,beta,O1,-31.677102741881026,-0.9512520567767635,False
P04,NGEED,1,PRA,beta,O2,-46.06950072021838,-24.114890540193755,False
P04,NGEED,1,TURUN,theta,C3,1848.0226958422313,2947.527113226931,False
P04,NGEED,1,TURUN,theta,C4,2030.2858258157564,5236.02739271456,False
P04,NGEED,1,TURUN,theta,P3,420.71663947871826,937.2311360263391,False
P04,NGEED,1,TURUN,theta,P4,1857.956137410795,2507.6100409556843,False
P04,NGEED,1,TURUN,theta,O1,538.1711904095695,972.2858132362272,False
P04,NGEED,1,TURUN,theta,O2,832.9656052136199,936.0616891363229,False
P04,NGEED,1,TURUN,mu,C3,701.402814697961,3143.8962432565936,False
P04,NGEED,1,TURUN,mu,C4,3260.881648456685,6616.0337392690535,False
P04,NGEED,1,TURUN,mu,P3,755.1433675872858,2247.251211018992,False
P04,NGEED,1,TURUN,mu,P4,3302.0137478155434,4156.945898263412,False
P04,NGEED,1,TURUN,mu,O1,308.27872449881386,624.9434829013107,False
P04,NGEED,1,TURUN,mu,O2,615.3194924162502,1228.885753400732,False
P04,NGEED,1,TURUN,beta,C3,636.9624911190838,1708.9459734357831,False
P04,NGEED,1,TURUN,beta,C4,2077.3524201771797,3291.009681343528,False
P04,NGEED,1,TURUN,beta,P3,202.3763427850298,298.82178245278,False
P04,NGEED,1,TURUN,beta,P4,1868.3769854661548,3128.419527655002,False
P04,NGEED,1,TURUN,beta,O1,160.35143171061145,277.43544801296116,False
P04,NGEED,1,TURUN,beta,O2,400.74979877407617,604.6004357351204,False
P04,NGEED,1,TAHAN,theta,C3,494.2920278487223,829.722775771128,False
P04,NGEED,1,TAHAN,theta,C4,895.556821156905,2393.71159696977,False
P04,NGEED,1,TAHAN,theta,P3,388.6364006697483,873.3295434497415,False
P04,NGEED,1,TAHAN,theta,P4,1198.4647137319296,1629.2979963440523,False
P04,NGEED,1,TAHAN,theta,O1,333.27726746663234,628.0132260499822,False
P04,NGEED,1,TAHAN,theta,O2,973.6468734797891,1092.288747899453,False
P04,NGEED,1,TAHAN,mu,C3,167.11395199675425,981.2164987594442,False
P04,NGEED,1,TAHAN,mu,C4,844.646319711674,1787.6822270052958,False
P04,NGEED,1,TAHAN,mu,P3,95.00665998439779,435.2665250700495,False
P04,NGEED,1,TAHAN,mu,P4,2292.8374426708947,2894.1617794253757,False
P04,NGEED,1,TAHAN,mu,O1,302.1241862879,614.0154278777576,False
P04,NGEED,1,TAHAN,mu,O2,300.32475823781624,643.703860437036,False
P04,NGEED,1,TAHAN,beta,C3,114.43992317729652,426.36360771415144,False
P04,NGEED,1,TAHAN,beta,C4,1156.5164597498017,1856.8993242868557,False
P04,NGEED,1,TAHAN,beta,P3,71.08630156014246,125.65569486359954,False
P04,NGEED,1,TAHAN,beta,P4,1213.1191406171076,2053.7030289458835,False
P04,NGEED,1,TAHAN,beta,O1,3.6313790244448585,50.235993377477975,False
P04,NGEED,1,TAHAN,beta,O2,185.75671562134576,302.08564603313556,False
P04,NGEED,1,NAIK,theta,C3,419.3142376118426,712.425965459613,False
P04,NGEED,1,NAIK,theta,C4,147.16788582823895,519.1162675899511,False
P04,NGEED,1,NAIK,theta,P3,431.0373065498184,957.7891831850076,False
P04,NGEED,1,NAIK,theta,P4,-34.36922213578556,-12.592794044521948,False
P04,NGEED,1,NAIK,theta,O1,1532.6805800140055,2643.308143339623,False
P04,NGEED,1,NAIK,theta,O2,2488.89395811932,2774.976132297794,False
P04,NGEED,1,NAIK,mu,C3,-67.3161557043962,32.29676484933661,False
P04,NGEED,1,NAIK,mu,C4,45.48374581484991,190.719474116694,False
P04,NGEED,1,NAIK,mu,P3,44.3185194082798,296.134534036453,False
P04,NGEED,1,NAIK,mu,P4,12.535740021550135,40.81617312698469,False
P04,NGEED,1,NAIK,mu,O1,270.3699726203599,557.6323521218575,False
P04,NGEED,1,NAIK,mu,O2,374.42604961212425,781.3656345951667,False
P04,NGEED,1,NAIK,beta,C3,-31.617808469238994,67.85072716040894,False
P04,NGEED,1,NAIK,beta,C4,111.36098461664604,229.17369666552386,False
P04,NGEED,1,NAIK,beta,P3,75.66741254232487,131.69798914727272,False
P04,NGEED,1,NAIK,beta,P4,110.52852359556833,245.29686219804478,False
P04,NGEED,1,NAIK,beta,O1,57.273632373935925,128.00198756603507,False
P04,NGEED,1,NAIK,beta,O2,40.80586483666811,98.12663721655997,False
P04,NGEED,1,POST,theta,C3,-85.56369817778173,-77.4155499769903,False
P04,NGEED,1,POST,theta,C4,-51.704660080554675,20.972150134800536,False
P04,NGEED,1,POST,theta,P3,-36.364656008986884,26.757155687019353,False
P04,NGEED,1,POST,theta,P4,-47.21924690615316,-29.7064836607003,False
P04,NGEED,1,POST,theta,O1,-39.22434718890362,2.1181640269354762,False
P04,NGEED,1,POST,theta,O2,20.27217004318933,33.56268114782874,False
P04,NGEED,1,POST,mu,C3,-80.53083086972704,-21.193233361898788,False
P04,NGEED,1,POST,mu,C4,-64.23474591497668,-28.530463654128702,False
P04,NGEED,1,POST,mu,P3,-80.44318340410815,-46.31922180733292,False
P04,NGEED,1,POST,mu,P4,-47.409184738527166,-34.19301863274122,False
P04,NGEED,1,POST,mu,O1,-22.56071781957001,37.50190634148858,False
P04,NGEED,1,POST,mu,O2,-23.591327041810175,41.94831541275577,False
P04,NGEED,1,POST,beta,C3,-66.58195191786795,-17.97215700020208,False
P04,NGEED,1,POST,beta,C4,-12.856087248005476,35.71797062972595,False
P04,NGEED,1,POST,beta,P3,-26.845468456702893,-3.5122245481424175,False
P04,NGEED,1,POST,beta,P4,10.613850370112065,81.422520787809,False
P04,NGEED,1,POST,beta,O1,-27.728200954686777,4.773531192602598,False
P04,NGEED,1,POST,beta,O2,-24.79536275804145,5.819753297380448,False
P04,NGEED,2,PRA,theta,C3,72.9062114443361,368.8390402510545,False
P04,NGEED,2,PRA,theta,C4,198.64899877977055,606.7554259687279,False
P04,NGEED,2,PRA,theta,P3,353.34261344383503,425.062844112316,False
P04,NGEED,2,PRA,theta,P4,15.997943797692994,230.08669845955518,False
P04,NGEED,2,PRA,theta,O1,894.5114506104567,1231.992727415984,False
P04,NGEED,2,PRA,theta,O2,1090.9582320606448,2678.9117431441073,False
P04,NGEED,2,PRA,mu,C3,-3.0144616772696198,164.06779376325983,False
P04,NGEED,2,PRA,mu,C4,94.29202303018593,596.6064776563007,False
P04,NGEED,2,PRA,mu,P3,86.00344319702869,213.93539838189622,False
P04,NGEED,2,PRA,mu,P4,100.10996755905555,576.3348859974415,False
P04,NGEED,2,PRA,mu,O1,603.3534415862222,1118.216378209728,False
P04,NGEED,2,PRA,mu,O2,1206.867288040628,2404.9749767639178,False
P04,NGEED,2,PRA,beta,C3,8.324833584385583,87.25045591332776,False
P04,NGEED,2,PRA,beta,C4,-10.028208258920579,330.4493707550501,False
P04,NGEED,2,PRA,beta,P3,19.42423365902519,97.78905567871097,False
P04,NGEED,2,PRA,beta,P4,-25.212415769891138,241.23244870044894,False
P04,NGEED,2,PRA,beta,O1,49.1796755894861,135.52079864657944,False
P04,NGEED,2,PRA,beta,O2,14.310654751446972,156.78458814327917,False
P04,NGEED,2,TURUN,theta,C3,575.5458117166021,1731.757502319655,False
P04,NGEED,2,TURUN,theta,C4,1493.28431071705,3670.521034093602,False
P04,NGEED,2,TURUN,theta,P3,1011.1048435337643,1186.8851326836188,False
P04,NGEED,2,TURUN,theta,P4,438.4382619940834,1432.193609706578,False
P04,NGEED,2,TURUN,theta,O1,1887.2936697418306,2561.669419402971,False
P04,NGEED,2,TURUN,theta,O2,1235.2539606466871,3015.6028913798327,False
P04,NGEED,2,TURUN,mu,C3,456.8942604830489,1416.2862553366385,False
P04,NGEED,2,TURUN,mu,C4,1072.1242660368289,4102.48522613065,False
P04,NGEED,2,TURUN,mu,P3,1475.009763627481,2558.291207416036,False
P04,NGEED,2,TURUN,mu,P4,1115.2667670654434,4007.378160046538,False
P04,NGEED,2,TURUN,mu,O1,1698.0685355406176,3014.2757106572594,False
P04,NGEED,2,TURUN,mu,O2,2208.3311794629262,4324.559322552123,False
P04,NGEED,2,TURUN,beta,C3,307.2398883657786,603.9554296031396,False
P04,NGEED,2,TURUN,beta,C4,392.66157086840064,2257.026119761849,False
P04,NGEED,2,TURUN,beta,P3,171.68768034094435,349.9660419643299,False
P04,NGEED,2,TURUN,beta,P4,425.0977785512558,2295.8575828696785,False
P04,NGEED,2,TURUN,beta,O1,450.45746414100404,769.0472147976518,False
P04,NGEED,2,TURUN,beta,O2,310.99803110324825,823.255670033771,False
P04,NGEED,2,TAHAN,theta,C3,116.85638581283256,488.01091613491155,False
P04,NGEED,2,TAHAN,theta,C4,81.99932008697859,330.70295738357675,False
P04,NGEED,2,TAHAN,theta,P3,93.64415970972932,124.27927626425674,False
P04,NGEED,2,TAHAN,theta,P4,51.65832614960439,331.56278925024327,False
P04,NGEED,2,TAHAN,theta,O1,36.4828745404804,82.79748935334842,False
P04,NGEED,2,TAHAN,theta,O2,4.219303735842006,143.17918061049713,False
P04,NGEED,2,TAHAN,mu,C3,201.9610113006165,722.16564897891,False
P04,NGEED,2,TAHAN,mu,C4,52.09113972982291,445.30119907940724,False
P04,NGEED,2,TAHAN,mu,P3,24.526116865400425,110.17436793188642,False
P04,NGEED,2,TAHAN,mu,P4,95.93663041570821,562.229774015742,False
P04,NGEED,2,TAHAN,mu,O1,42.08845196063964,146.09885883624867,False
P04,NGEED,2,TAHAN,mu,O2,76.7434252650107,238.77797818337586,False
P04,NGEED,2,TAHAN,beta,C3,165.96641988171777,359.74991820957615,False
P04,NGEED,2,TAHAN,beta,C4,-9.278315899120514,334.03705849765817,False
P04,NGEED,2,TAHAN,beta,P3,-9.277995163010122,50.25275118967964,False
P04,NGEED,2,TAHAN,beta,P4,71.4785986745489,682.4034260205534,False
P04,NGEED,2,TAHAN,beta,O1,1.2470044116862367,59.846006135802995,False
P04,NGEED,2,TAHAN,beta,O2,-15.931562090707185,88.84923064543409,False
P04,NGEED,2,NAIK,theta,C3,669.6464604263234,1986.9135054472256,False
P04,NGEED,2,NAIK,theta,C4,548.6830716831279,1435.1140721023785,False
P04,NGEED,2,NAIK,theta,P3,3084.403488743189,3588.186159909335,False
P04,NGEED,2,NAIK,theta,P4,909.1983527296712,2771.8004943634537,False
P04,NGEED,2,NAIK,theta,O1,2378.55850236011,3219.641918242592,False
P04,NGEED,2,NAIK,theta,O2,1648.481561023661,3979.803818302313,False
P04,NGEED,2,NAIK,mu,C3,50.2581036309748,309.11590126817316,False
P04,NGEED,2,NAIK,mu,C4,656.2835554810817,2611.5473681140747,False
P04,NGEED,2,NAIK,mu,P3,886.2861553065429,1564.647340730811,False
P04,NGEED,2,NAIK,mu,P4,664.3584482784139,2483.390973890387,False
P04,NGEED,2,NAIK,mu,O1,391.8544992745161,751.8977391523973,False
P04,NGEED,2,NAIK,mu,O2,217.9398223053842,509.4201808248141,False
P04,NGEED,2,NAIK,beta,C3,202.14078397968697,422.2809736064232,False
P04,NGEED,2,NAIK,beta,C4,2020.8557994179398,10046.747404440412,False
P04,NGEED,2,NAIK,beta,P3,387.6062664233113,707.567945164706,False
P04,NGEED,2,NAIK,beta,P4,1889.6152750772228,8977.994686892025,False
P04,NGEED,2,NAIK,beta,O1,-40.93864658872387,-6.755547834479958,False
P04,NGEED,2,NAIK,beta,O2,86.81192744286344,319.64962892543156,False
P04,NGEED,2,POST,theta,C3,5.498662016871436,186.06196986557478,False
P04,NGEED,2,POST,theta,C4,227.51718011236437,675.0722255495803,False
P04,NGEED,2,POST,theta,P3,111.83280386724937,145.34542126956742,False
P04,NGEED,2,POST,theta,P4,91.41171580509433,444.6860457007415,False
P04,NGEED,2,POST,theta,O1,260.8533966372938,383.30675296819663,False
P04,NGEED,2,POST,theta,O2,365.82475098950295,986.9280180650305,False
P04,NGEED,2,POST,mu,C3,15.99640227022958,215.82970576548507,False
P04,NGEED,2,POST,mu,C4,134.57596881298932,741.0388487861038,False
P04,NGEED,2,POST,mu,P3,55.58078758312996,162.58823864212908,False
P04,NGEED,2,POST,mu,P4,139.0189141783984,707.8399694126775,False
P04,NGEED,2,POST,mu,O1,257.90469855573275,519.8951193521109,False
P04,NGEED,2,POST,mu,O2,416.8807922783369,890.745933023071,False
