participant_id,task,phase,channel,hemisphere,n_windows,offset_change_db,exponent_change,global_offset_db,is_simulated,theta_periodic_db,theta_relative_db,mu_periodic_db,mu_relative_db,beta_periodic_db,beta_relative_db,noise_floor_db
P10,NGEED,PRA,Fp1,kiri,3,14.710732932874908,1.0297222457007416,4.837762962784065,False,-0.7033667526673182,-0.28013939098175455,1.0914377743520447,1.1845193505372111,0.8960339726181582,0.39655364753357325,2.976078005852594
P10,NGEED,PRA,F3,kiri,3,4.717911692544137,0.3426299736183607,4.837762962784065,False,-3.126053357047388,-2.7028259953618243,-0.5022850909296181,-0.4092035147444517,0.8965681380839924,0.39708781299940743,2.976078005852594
P10,NGEED,PRA,C3,kiri,3,3.682648363451939,0.1549223025845552,4.837762962784065,False,-1.775833876479681,-1.3526065147941173,0.3137912276819943,0.40687280386716074,0.20918965910680626,-0.2902906659777787,2.976078005852594
P10,NGEED,PRA,P3,kiri,3,16.075237453286555,1.0744467839174638,4.837762962784065,False,-2.209793053913823,-1.7865656922282596,0.20182889895125733,0.29491047513642377,0.4544205706473575,-0.04505975443722743,2.976078005852594
P10,NGEED,PRA,O1,kiri,3,4.9576142330239925,0.005407972542088579,4.837762962784065,False,-0.11775562511406767,0.30547173657149596,-3.6973827602202345,-3.604301184035068,-0.39673779495061334,-0.8962181200351983,2.976078005852594
P10,NGEED,PRA,F7,kiri,3,0.5266776232609871,0.10818911041492729,4.837762962784065,False,-0.14308797070380908,0.28013939098175455,-0.3879920513215902,-0.29491047513642377,0.815831287913923,0.31635096282933806,2.976078005852594
P10,NGEED,PRA,T3,kiri,3,-3.103464869004764,-0.137526084745085,4.837762962784065,False,0.3516945505317015,0.7749219122172651,1.832742239760712,1.9258238159458785,0.5445400795218124,0.04505975443722743,2.976078005852594
P10,NGEED,PRA,T5,kiri,3,7.538803660025062,0.30452999917673695,4.837762962784065,False,0.44617864188093104,0.8694060035664947,-0.9203612817530651,-0.8272797055678986,-1.2859216415305226,-1.7854019666151075,2.976078005852594
P10,NGEED,PRA,Fp2,kanan,3,6.4432812591805,0.3791586392806834,7.967820057843351,False,-0.40464797465175284,-0.2038074919714672,0.10039366269042727,-0.04088614979182026,0.2145805931117739,-0.2271219545411306,2.976078005852594
P10,NGEED,PRA,F4,kanan,3,7.978541656409064,0.514531392055465,7.967820057843351,False,-1.0078260376770831,-0.8069855549967975,-0.5123505998559957,-0.6536304123382433,0.09129871387756547,-0.350403833775339,2.976078005852594
P10,NGEED,PRA,C4,kanan,3,10.744149675120784,0.7213031468149376,7.967820057843351,False,1.4821645819907392,1.6830050646710248,2.0887246562209523,1.9474448437387046,0.12911175432764418,-0.3125907933252603,2.976078005852594
P10,NGEED,PRA,P4,kanan,3,2.857492764360554,0.2402344088734223,7.967820057843351,False,-0.6899788402288043,-0.48913835754851864,-1.5686477625426385,-1.709927575024886,1.1471381451132125,0.705435597460308,2.976078005852594
P10,NGEED,PRA,O2,kanan,3,12.560138297483556,0.9589217886761985,7.967820057843351,False,0.0029670092911815438,0.2038074919714672,0.6735980824260821,0.5323182699438346,0.24666075267890025,-0.19504179497400426,2.976078005852594
P10,NGEED,PRA,F8,kanan,3,5.6384265384032695,0.15213322471544988,7.967820057843351,False,1.943233106872293,2.144073589552579,0.18216596227406776,0.04088614979182023,0.6367443426269087,0.1950417949740042,2.976078005852594
P10,NGEED,PRA,T4,kanan,3,7.957098459277638,0.5050370366878341,7.967820057843351,False,1.7505336239402625,1.951374106620548,1.1259383257993267,0.9846585133170792,0.6754125202808827,0.2337099726279782,2.976078005852594
