participant_id,task,rep,phase,band,channel,erd_ref_trial_pct,erd_ref_restEDF_pct,is_simulated
P02,NGEED,2,PRA,theta,C3,88.18599705185532,1189.5408925790823,False
P02,NGEED,2,PRA,theta,C4,28.699127663896707,229.69487483499273,False
P02,NGEED,2,PRA,theta,P3,50.67315045070511,372.1160276001126,False
P02,NGEED,2,PRA,theta,P4,16.89281684019932,276.1000527176748,False
P02,NGEED,2,PRA,theta,O1,171.65525283133584,258.2714201704325,False
P02,NGEED,2,PRA,theta,O2,22.981118351669295,501.7592177190702,False
P02,NGEED,2,PRA,mu,C3,-65.41254113745288,43.341620556221706,False
P02,NGEED,2,PRA,mu,C4,0.32997020205669525,181.36331448859036,False
P02,NGEED,2,PRA,mu,P3,-11.885010602735079,94.74310904143286,False
P02,NGEED,2,PRA,mu,P4,98.06064678280009,388.9022304803026,False
P02,NGEED,2,PRA,mu,O1,44.854854885735065,185.81464668823284,False
P02,NGEED,2,PRA,mu,O2,133.72913223683867,590.3251391044796,False
P02,NGEED,2,PRA,beta,C3,-77.82794682163927,2.1632231994243467,False
P02,NGEED,2,PRA,beta,C4,-2.3370268811801598,96.8283099024909,False
P02,NGEED,2,PRA,beta,P3,-51.738520533178914,36.22310595995752,False
P02,NGEED,2,PRA,beta,P4,26.86598315591693,160.41209010314498,False
P02,NGEED,2,PRA,beta,O1,-19.166353237161093,94.69998868186507,False
P02,NGEED,2,PRA,beta,O2,239.7023028102133,942.7428946880964,False
P02,NGEED,2,TURUN,theta,C3,-50.89133067829403,236.51620345074633,False
P02,NGEED,2,TURUN,theta,C4,548.8866174809926,1562.284710205628,False
P02,NGEED,2,TURUN,theta,P3,28.72318428692635,303.3384730046076,False
P02,NGEED,2,TURUN,theta,P4,729.1627245107028,2567.812726476808,False
P02,NGEED,2,TURUN,theta,O1,360.51524025181595,507.34864286826075,False
P02,NGEED,2,TURUN,theta,O2,77.47572770987985,768.4069270327169,False
P02,NGEED,2,TURUN,mu,C3,-17.324075101035074,242.6357831923526,False
P02,NGEED,2,TURUN,mu,C4,461.03754699437457,1473.3622112812068,False
P02,NGEED,2,TURUN,mu,P3,97.22015839566727,335.8766547477818,False
P02,NGEED,2,TURUN,mu,P4,123.9950078802313,452.9198290925112,False
P02,NGEED,2,TURUN,mu,O1,54.220641192302544,204.29437873643144,False
P02,NGEED,2,TURUN,mu,O2,776.9597847715715,2490.123788240604,False
P02,NGEED,2,TURUN,beta,C3,67.25135954610127,670.6520383232648,False
P02,NGEED,2,TURUN,beta,C4,403.5081938405789,914.7619271750314,False
P02,NGEED,2,TURUN,beta,P3,38.08750888490968,289.7665293810078,False
P02,NGEED,2,TURUN,beta,P4,221.717210914146,560.3744300262391,False
P02,NGEED,2,TURUN,beta,O1,16.079758789802057,179.59554749369744,False
P02,NGEED,2,TURUN,beta,O2,321.8242166176102,1194.822558006401,False
P02,NGEED,2,TAHAN,theta,C3,-41.8624807487535,298.386222365565,False
P02,NGEED,2,TAHAN,theta,C4,90.67755615402959,388.4680584177758,False
P02,NGEED,2,TAHAN,theta,P3,-6.762208018792048,192.1493035799699,False
P02,NGEED,2,TAHAN,theta,P4,86.8882231634038,501.3087243860184,False
P02,NGEED,2,TAHAN,theta,O1,61.497673937975875,112.99054736815246,False
P02,NGEED,2,TAHAN,theta,O2,53.95625107918198,653.3237171209363,False
P02,NGEED,2,TAHAN,mu,C3,-36.72474099374791,162.2331465030587,False
P02,NGEED,2,TAHAN,mu,C4,79.24105644636863,402.65994929153266,False
P02,NGEED,2,TAHAN,mu,P3,49.6559219690272,230.75484352966478,False
P02,NGEED,2,TAHAN,mu,P4,250.3705085493371,764.8710680629999,False
P02,NGEED,2,TAHAN,mu,O1,123.39107939282421,340.77530214867966,False
P02,NGEED,2,TAHAN,mu,O2,121.28473135376984,553.5702738103603,False
P02,NGEED,2,TAHAN,beta,C3,-36.58098722414622,192.21879927791696,False
P02,NGEED,2,TAHAN,beta,C4,26.775384365685827,155.50097283622546,False
P02,NGEED,2,TAHAN,beta,P3,-36.54676413761988,79.10343752154635,False
P02,NGEED,2,TAHAN,beta,P4,57.599672539032554,223.49775018116495,False
P02,NGEED,2,TAHAN,beta,O1,-26.785998846088066,76.3469268910178,False
P02,NGEED,2,TAHAN,beta,O2,127.85385533619716,599.4153019087677,False
P02,NGEED,2,NAIK,theta,C3,231.39897250792563,2170.90502748673,False
P02,NGEED,2,NAIK,theta,C4,1.8346914099760303,160.8749293620162,False
P02,NGEED,2,NAIK,theta,P3,364.8160845354059,1356.444779571323,False
P02,NGEED,2,NAIK,theta,P4,56.82386458439454,404.57731562934345,False
P02,NGEED,2,NAIK,theta,O1,69.15096810827244,123.08406311208198,False
P02,NGEED,2,NAIK,theta,O2,90.88233567790118,834.0068340040725,False
P02,NGEED,2,NAIK,mu,C3,864.8835570496775,3898.7896556725227,False
P02,NGEED,2,NAIK,mu,C4,1928.4961090043325,5588.672960903242,False
P02,NGEED,2,NAIK,mu,P3,989.7914697809894,2308.5502419474856,False
P02,NGEED,2,NAIK,mu,P4,950.9454814037048,2494.2033327545746,False
P02,NGEED,2,NAIK,mu,O1,472.00455573652624,1028.6282405298562,False
P02,NGEED,2,NAIK,mu,O2,16.73493746656205,244.77970791976418,False
P02,NGEED,2,NAIK,beta,C3,775.7028774265829,3935.0177677827774,False
P02,NGEED,2,NAIK,beta,C4,668.2286173918117,1448.2750069055528,False
P02,NGEED,2,NAIK,beta,P3,326.2833911220541,1103.229743458475,False
P02,NGEED,2,NAIK,beta,P4,111.18575038257373,333.4914788745097,False
P02,NGEED,2,NAIK,beta,O1,229.5379149098776,693.7416023236365,False
P02,NGEED,2,NAIK,beta,O2,41.92321022731467,335.6444387677197,False
P02,NGEED,2,POST,theta,C3,34.8528660613713,824.0766475292521,False
P02,NGEED,2,POST,theta,C4,990.045116343029,2692.42209889528,False
P02,NGEED,2,POST,theta,P3,151.3548435173428,687.5898916594298,False
P02,NGEED,2,POST,theta,P4,358.0332701745465,1373.7119158878352,False
P02,NGEED,2,POST,theta,O1,683.1428368723865,932.8447303640957,False
P02,NGEED,2,POST,theta,O2,344.47511746492523,2074.862308671263,False
P02,NGEED,2,POST,mu,C3,178.20046147917634,1052.9527262002835,False
P02,NGEED,2,POST,mu,C4,1020.8848493323609,3043.3865248146194,False
P02,NGEED,2,POST,mu,P3,103.05104176479212,348.7635013958799,False
P02,NGEED,2,POST,mu,P4,482.8252277306796,1338.6732470393238,False
P02,NGEED,2,POST,mu,O1,392.5958045856393,871.9459935175084,False
P02,NGEED,2,POST,mu,O2,117.39294229331398,542.0757724668046,False
P02,NGEED,2,POST,beta,C3,99.45440690379728,819.0355501451128,False
P02,NGEED,2,POST,beta,C4,652.9174598252243,1417.4171580172583,False
P02,NGEED,2,POST,beta,P3,35.153120759055234,281.4839100122684,False
P02,NGEED,2,POST,beta,P4,399.1701483937746,924.6240830417374,False
P02,NGEED,2,POST,beta,O1,119.46677257781944,428.618710749432,False
P02,NGEED,2,POST,beta,O2,426.65531532425456,1516.6098476844782,False
P02,AGEM KANAN,1,PRA,theta,C3,150.20787954751032,1549.5281308906851,False
P02,AGEM KANAN,1,PRA,theta,C4,-1.1710370523836056,133.76592499394354,False
P02,AGEM KANAN,1,PRA,theta,P3,170.04414646797494,881.6084486521132,False
P02,AGEM KANAN,1,PRA,theta,P4,-13.227302345502412,123.91965140299791,False
P02,AGEM KANAN,1,PRA,theta,O1,197.24110742542655,230.54125034019793,False
P02,AGEM KANAN,1,PRA,theta,O2,94.033513296098,247.77157225569093,False
P02,AGEM KANAN,1,PRA,mu,C3,181.30340264605582,1414.1382088577964,False
P02,AGEM KANAN,1,PRA,mu,C4,-7.1179264722632585,218.69372511573917,False
P02,AGEM KANAN,1,PRA,mu,P3,158.72455719645666,645.5456472163571,False
P02,AGEM KANAN,1,PRA,mu,P4,104.00140696252484,217.21107442341005,False
P02,AGEM KANAN,1,PRA,mu,O1,113.1780527622769,173.01574825387104,False
P02,AGEM KANAN,1,PRA,mu,O2,244.3786853317542,225.650737733139,False
P02,AGEM KANAN,1,PRA,beta,C3,212.85999737875537,1472.3239598357436,False
P02,AGEM KANAN,1,PRA,beta,C4,78.96996351060737,222.612974757522,False
P02,AGEM KANAN,1,PRA,beta,P3,316.5174749305871,600.7107366906573,False
P02,AGEM KANAN,1,PRA,beta,P4,107.88254162809552,220.4242421271371,False
P02,AGEM KANAN,1,PRA,beta,O1,167.60350321082433,186.1630026823742,False
