participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P05,AGEM KANAN,1,NAIK,beta,20.470415556913203,766.493739635755,20.470415556913203,766.493739635755,
P05,AGEM KANAN,1,NAIK,mu,-19.462846111200143,1413.4904957961498,-19.462846111200143,1413.4904957961498,
P05,AGEM KANAN,1,NAIK,theta,39.83343128742213,447.1337412319304,39.83343128742213,447.1337412319304,
P05,AGEM KANAN,1,POST,beta,920.7571147604647,19476.93446948697,920.7571147604647,19476.93446948697,
P05,AGEM KANAN,1,POST,mu,1401.836594250864,7798.190857822658,1401.836594250864,7798.190857822658,
P05,AGEM KANAN,1,POST,theta,1976.107336093076,2696.6672311556663,1976.107336093076,2696.6672311556663,
P05,AGEM KANAN,1,PRA,beta,64.23289192112117,2531.38757019722,64.23289192112117,2531.38757019722,
P05,AGEM KANAN,1,PRA,mu,167.62857069466762,7010.858280022476,167.62857069466762,7010.858280022476,
P05,AGEM KANAN,1,PRA,theta,41.74387923403681,1912.4813424256595,41.74387923403681,1912.4813424256595,
P05,AGEM KANAN,1,TAHAN,beta,55.151148133822936,4551.448773055652,55.151148133822936,4551.448773055652,
P05,AGEM KANAN,1,TAHAN,mu,42.06516098183237,2977.059846250886,42.06516098183237,2977.059846250886,
P05,AGEM KANAN,1,TAHAN,theta,-3.1643483130559518,531.5931211643493,-3.1643483130559518,531.5931211643493,
P05,AGEM KANAN,1,TURUN,beta,812.7859287590513,9670.679380471352,812.7859287590513,9670.679380471352,
P05,AGEM KANAN,1,TURUN,mu,576.2553162703962,4032.6324096302587,576.2553162703962,4032.6324096302587,
P05,AGEM KANAN,1,TURUN,theta,459.5572246627006,1704.8219478588373,459.5572246627006,1704.8219478588373,
P05,AGEM KANAN,2,NAIK,beta,19.22492676096032,-80.14326722056919,19.22492676096032,-80.14326722056919,
P05,AGEM KANAN,2,NAIK,mu,81.55940889957826,-66.48297921472646,81.55940889957826,-66.48297921472646,
P05,AGEM KANAN,2,NAIK,theta,29.63853676262574,-53.41772143380331,29.63853676262574,-53.41772143380331,
P05,AGEM KANAN,2,POST,beta,745.5687014933654,527.3015860653521,745.5687014933654,527.3015860653521,
P05,AGEM KANAN,2,POST,mu,948.5886960410702,567.2560216215593,948.5886960410702,567.2560216215593,
P05,AGEM KANAN,2,POST,theta,2246.2720520782177,519.42798403511,2246.2720520782177,519.42798403511,
P05,AGEM KANAN,2,PRA,beta,142.91293327391205,232.788497296593,142.91293327391205,232.788497296593,
P05,AGEM KANAN,2,PRA,mu,282.6773362844205,32.097395662523226,282.6773362844205,32.097395662523226,
P05,AGEM KANAN,2,PRA,theta,886.2306031163439,48.37874873891703,886.2306031163439,48.37874873891703,
P05,AGEM KANAN,2,TAHAN,beta,-49.261430478913006,-39.836455138347,-49.261430478913006,-39.836455138347,0.10578225594547896
P05,AGEM KANAN,2,TAHAN,mu,-11.813612716834614,-49.89164331524194,-11.813612716834614,-49.89164331524194,-0.6170954153178302
P05,AGEM KANAN,2,TAHAN,theta,35.37206646704363,-20.86204883576078,35.37206646704363,-20.86204883576078,
P05,AGEM KANAN,2,TURUN,beta,95.75723704008325,86.44099750771723,95.75723704008325,86.44099750771723,
P05,AGEM KANAN,2,TURUN,mu,284.92135011454485,109.08256844919744,284.92135011454485,109.08256844919744,
P05,AGEM KANAN,2,TURUN,theta,998.5004892187501,213.03733042428772,998.5004892187501,213.03733042428772,
P05,AGEM KANAN,4,NAIK,beta,50.14544539797575,250.31832351004218,50.14544539797575,250.31832351004218,
P05,AGEM KANAN,4,NAIK,mu,214.9850260156206,757.9540820133714,214.9850260156206,757.9540820133714,
P05,AGEM KANAN,4,NAIK,theta,60.35660275487708,1268.2163643700217,60.35660275487708,1268.2163643700217,
P05,AGEM KANAN,4,POST,beta,648.9831934962461,11246.451548792857,648.9831934962461,11246.451548792857,
P05,AGEM KANAN,4,POST,mu,2034.934467707018,5585.094915516264,2034.934467707018,5585.094915516264,
P05,AGEM KANAN,4,POST,theta,3716.1366101720705,15589.956283839649,3716.1366101720705,15589.956283839649,
P05,AGEM KANAN,4,PRA,beta,941.4065196541416,10948.794975220979,941.4065196541416,10948.794975220979,
P05,AGEM KANAN,4,PRA,mu,1144.6495468646206,5000.412299453425,1144.6495468646206,5000.412299453425,
P05,AGEM KANAN,4,PRA,theta,1501.125751240074,9920.906430388299,1501.125751240074,9920.906430388299,
P05,AGEM KANAN,4,TAHAN,beta,95.38164114002676,1119.2950612806662,95.38164114002676,1119.2950612806662,
P05,AGEM KANAN,4,TAHAN,mu,73.81409964716971,446.1671262707476,73.81409964716971,446.1671262707476,
P05,AGEM KANAN,4,TAHAN,theta,104.28401062425,956.8802116004618,104.28401062425,956.8802116004618,
P05,AGEM KANAN,4,TURUN,beta,265.201972522495,5764.907461142341,265.201972522495,5764.907461142341,
P05,AGEM KANAN,4,TURUN,mu,177.41067751383557,2737.951179940296,177.41067751383557,2737.951179940296,
P05,AGEM KANAN,4,TURUN,theta,176.23144602969455,3900.4928201575,176.23144602969455,3900.4928201575,
P05,AGEM KIRI,1,NAIK,beta,400.77986661758314,96.09772886993619,96.09772886993619,400.77986661758314,
P05,AGEM KIRI,1,NAIK,mu,-6.031274946826697,-53.69716729893609,-53.69716729893609,-6.031274946826697,0.7980434540043755
P05,AGEM KIRI,1,NAIK,theta,54.22991421758275,-49.98843618975625,-49.98843618975625,54.22991421758275,
P05,AGEM KIRI,1,POST,beta,614.5042728928266,1672.397788798321,1672.397788798321,614.5042728928266,
P05,AGEM KIRI,1,POST,mu,1128.8536904867028,271.6451505700906,271.6451505700906,1128.8536904867028,
P05,AGEM KIRI,1,POST,theta,1901.0589519140904,318.08716928525166,318.08716928525166,1901.0589519140904,
P05,AGEM KIRI,1,PRA,beta,1892.1867203009695,8015.579492556783,8015.579492556783,1892.1867203009695,
P05,AGEM KIRI,1,PRA,mu,1671.7473561282115,4089.749135331789,4089.749135331789,1671.7473561282115,
P05,AGEM KIRI,1,PRA,theta,2418.5819665435047,1395.4170308640196,1395.4170308640196,2418.5819665435047,
P05,AGEM KIRI,1,TAHAN,beta,133.79588320672215,411.9502989827986,411.9502989827986,133.79588320672215,
P05,AGEM KIRI,1,TAHAN,mu,-22.265166433510704,-37.502989907232326,-37.502989907232326,-22.265166433510704,0.25494886251551035
P05,AGEM KIRI,1,TAHAN,theta,8.937279906927099,-61.23201678640035,-61.23201678640035,8.937279906927099,
P05,AGEM KIRI,1,TURUN,beta,576.0450363535421,4409.496605858004,4409.496605858004,576.0450363535421,
P05,AGEM KIRI,1,TURUN,mu,284.6249487814008,1073.4843570268101,1073.4843570268101,284.6249487814008,
P05,AGEM KIRI,1,TURUN,theta,990.5805227157908,1178.183744707957,1178.183744707957,990.5805227157908,
P05,AGEM KIRI,2,NAIK,beta,19.730367950355962,-50.57097808534162,-50.57097808534162,19.730367950355962,
P05,AGEM KIRI,2,NAIK,mu,118.52437815976516,-6.525639397324796,-6.525639397324796,118.52437815976516,
P05,AGEM KIRI,2,NAIK,theta,-45.11257377846482,89.8837580141371,89.8837580141371,-45.11257377846482,
P05,AGEM KIRI,2,POST,beta,981.878211903403,1522.1597328341302,1522.1597328341302,981.878211903403,
P05,AGEM KIRI,2,POST,mu,2299.3442462685484,1444.9169223136557,1444.9169223136557,2299.3442462685484,
P05,AGEM KIRI,2,POST,theta,2182.138244009271,2979.444004460141,2979.444004460141,2182.138244009271,
P05,AGEM KIRI,2,PRA,beta,128.25807611539483,263.71325304157904,263.71325304157904,128.25807611539483,
P05,AGEM KIRI,2,PRA,mu,370.4120085492441,1086.425375223526,1086.425375223526,370.4120085492441,
P05,AGEM KIRI,2,PRA,theta,554.7280600057941,284.972196217154,284.972196217154,554.7280600057941,
P05,AGEM KIRI,2,TAHAN,beta,-54.26484652608617,-66.2635079094319,-66.2635079094319,-54.26484652608617,0.09955052850045289
P05,AGEM KIRI,2,TAHAN,mu,-67.3314898418887,-19.846207792032416,-19.846207792032416,-67.3314898418887,-0.54469529866753
P05,AGEM KIRI,2,TAHAN,theta,-88.1419255250573,-39.49977406172015,-39.49977406172015,-88.1419255250573,-0.3810835457441374
P05,AGEM KIRI,2,TURUN,beta,242.7545429054671,486.53966335788107,486.53966335788107,242.7545429054671,
P05,AGEM KIRI,2,TURUN,mu,357.939296002711,1391.897380239363,1391.897380239363,357.939296002711,
P05,AGEM KIRI,2,TURUN,theta,331.68050398017135,2194.820021868136,2194.820021868136,331.68050398017135,
P05,AGEM KIRI,3,NAIK,beta,-78.1708627568938,-77.53115100302519,-77.53115100302519,-78.1708627568938,-0.0041085644200787195
P05,AGEM KIRI,3,NAIK,mu,33.73124227857789,-96.35171492157657,-96.35171492157657,33.73124227857789,
P05,AGEM KIRI,3,NAIK,theta,-54.522517489478474,-95.73375195302346,-95.73375195302346,-54.522517489478474,0.27427297786942023
P05,AGEM KIRI,3,POST,beta,-20.695061876469968,314.66438770593663,314.66438770593663,-20.695061876469968,
P05,AGEM KIRI,3,POST,mu,86.33617819053381,-33.8484512821097,-33.8484512821097,86.33617819053381,
P05,AGEM KIRI,3,POST,theta,76.4597174818091,-64.18119563755238,-64.18119563755238,76.4597174818091,
P05,AGEM KIRI,3,PRA,beta,-15.620455705950421,297.2754343330265,297.2754343330265,-15.620455705950421,
P05,AGEM KIRI,3,PRA,mu,116.91261323734497,79.00739857706354,79.00739857706354,116.91261323734497,
P05,AGEM KIRI,3,PRA,theta,11.285292935405199,17.344174917491685,17.344174917491685,11.285292935405199,
P05,AGEM KIRI,3,TAHAN,beta,-83.79045510660264,-83.14540159779888,-83.14540159779888,-83.79045510660264,-0.0038640800217413546
P05,AGEM KIRI,3,TAHAN,mu,-69.48175049025417,-94.87454919039294,-94.87454919039294,-69.48175049025417,0.15449848134497007
P05,AGEM KIRI,3,TAHAN,theta,-71.43292999171744,-96.61449240969819,-96.61449240969819,-71.43292999171744,0.14984795397711861
P05,AGEM KIRI,3,TURUN,beta,-20.367462316960612,575.4280753386786,575.4280753386786,-20.367462316960612,
P05,AGEM KIRI,3,TURUN,mu,74.12153060045644,131.44228942114972,131.44228942114972,74.12153060045644,
P05,AGEM KIRI,3,TURUN,theta,3.666327742192256,130.7036484196698,130.7036484196698,3.666327742192256,
P05,AGEM KIRI,4,NAIK,beta,45.44888256731679,100.554777648046,100.554777648046,45.44888256731679,
P05,AGEM KIRI,4,NAIK,mu,72.55433540518642,124.69595593503745,124.69595593503745,72.55433540518642,
P05,AGEM KIRI,4,NAIK,theta,21.525172258387776,50.847271409536596,50.847271409536596,21.525172258387776,
P05,AGEM KIRI,4,POST,beta,1222.0730432780572,685.2977952937523,685.2977952937523,1222.0730432780572,
P05,AGEM KIRI,4,POST,mu,1595.1680710682097,430.48352599657073,430.48352599657073,1595.1680710682097,
P05,AGEM KIRI,4,POST,theta,698.6241502167994,626.4534712544746,626.4534712544746,698.6241502167994,
P05,AGEM KIRI,4,PRA,beta,75.81300350620455,-63.10035300780279,-63.10035300780279,75.81300350620455,
P05,AGEM KIRI,4,PRA,mu,26.025927869170516,30.70274075496642,30.70274075496642,26.025927869170516,
P05,AGEM KIRI,4,PRA,theta,-12.791474989543572,-50.30077304075029,-50.30077304075029,-12.791474989543572,0.5945151618816397
P05,AGEM KIRI,4,TAHAN,beta,-33.82588460961886,-89.31292657640317,-89.31292657640317,-33.82588460961886,0.4506056330441727
P05,AGEM KIRI,4,TAHAN,mu,-31.0905489578238,-76.73465841168104,-76.73465841168104,-31.0905489578238,0.42331575860030596
P05,AGEM KIRI,4,TAHAN,theta,-61.11268317376806,-75.45709998923073,-75.45709998923073,-61.11268317376806,0.10503360614069596
P05,AGEM KIRI,4,TURUN,beta,385.417411223886,608.6949188249399,608.6949188249399,385.417411223886,
P05,AGEM KIRI,4,TURUN,mu,254.58074644099037,539.7195533893466,539.7195533893466,254.58074644099037,
P05,AGEM KIRI,4,TURUN,theta,201.1347039775897,607.6251144033503,607.6251144033503,201.1347039775897,
