participant_id,is_simulated,baseline_sec,blink_per_min,rest_theta_occ,rest_alpha_occ,rest_beta_occ,rest_n_win_occ,rest_theta_par,rest_alpha_par,rest_beta_par,rest_n_win_par,rest_theta_sm,rest_alpha_sm,rest_beta_sm,rest_n_win_sm,rest_theta_front,rest_alpha_front,rest_beta_front,rest_n_win_front,rest_theta_alpha_ratio,iaf_occ_rest,iaf_par_rest,rest_exponent_occ,rest_exponent_par,rest_exponent_sm,rest_exponent_front
P02,False,64.0,19.7,0.1969400405981631,0.08288525563222489,0.06375010906897838,39,0.21243349394768524,0.0840849720983651,0.10708982510684528,22,0.22391428005243796,0.0900390789696146,0.07692799623511082,27,0.20161685240338723,0.0741545108082158,0.05472234146338772,34,2.239825944051948,,,2.0908043824848446,1.7926430558203765,1.9880767542519435,2.192249430068251
