participant_id,is_simulated,coverage_EO,sec_available_EO,ptp_median_EO,coverage_EC,sec_available_EC,ptp_median_EC,alpha_occ_EC,alpha_occ_EC_n_win,mu_sm_EC,mu_sm_EC_n_win,mu_sm_EO,mu_sm_EO_n_win,theta_front_EC,theta_front_EC_n_win,beta_sm_EO,beta_sm_EO_n_win,beta_sm_EC,beta_sm_EC_n_win,alpha_par_EC,alpha_par_EC_n_win,alpha_reactivity_EC_EO,theta_alpha_ratio_EC,iaf_occ_EC,iaf_par_EC,interpolated_channels
P06,False,1.0,28.0,Fp1:210;Fp2:39;F3:22;F4:190;C3:38;C4:88;P3:43;P4:106;O1:126;O2:85;F7:111;F8:99;T3:31;T4:39;T5:54;T6:108,0.854,24.0,Fp1:235;Fp2:40;F3:24;F4:70;C3:34;C4:70;P3:38;P4:91;O1:125;O2:88;F7:144;F8:31;T3:36;T4:61;T5:88;T6:121,0.09524215433559793,18,0.13173711710987948,23,0.12086391937762372,23,0.1773238406432199,23,0.22347006243369236,23,0.24872862465053033,23,0.15947726984812266,23,1.084058142527491,0.5428249539713004,,,
