participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P17,AGEM KANAN,1,PRA,Fp1,frontopolar,kiri,36.698,38.698,2.0,2.0,late,video,0.0,True,False,-11.146251350580169,-8.729074326659866,-5.677426719232178,-8.064867767761228
P17,AGEM KANAN,1,PRA,F3,frontal,kiri,36.698,38.698,2.0,2.0,late,video,0.32,False,False,,,,
P17,AGEM KANAN,1,PRA,C3,sentral,kiri,36.698,38.698,2.0,2.0,late,video,0.72,False,False,,,,
P17,AGEM KANAN,1,PRA,P3,parietal,kiri,36.698,38.698,2.0,2.0,late,video,0.12,False,False,,,,
P17,AGEM KANAN,1,PRA,O1,oksipital,kiri,36.698,38.698,2.0,2.0,late,video,0.82,False,False,,,,
P17,AGEM KANAN,1,PRA,F7,frontotemporal,kiri,36.698,38.698,2.0,2.0,late,video,1.0,False,False,,,,
P17,AGEM KANAN,1,PRA,T3,temporal,kiri,36.698,38.698,2.0,2.0,late,video,0.72,False,False,,,,
P17,AGEM KANAN,1,PRA,T5,temporo-posterior,kiri,36.698,38.698,2.0,2.0,late,video,0.52,False,False,,,,
P17,AGEM KANAN,1,PRA,Fp2,frontopolar,kanan,36.698,38.698,2.0,2.0,late,video,0.0,True,False,-3.6000564662687573,-4.091995119594646,-4.550462447655377,-4.367947408188385
P17,AGEM KANAN,1,PRA,F4,frontal,kanan,36.698,38.698,2.0,2.0,late,video,0.0,True,False,-4.6255316281278205,-2.2588741560701706,-2.6752749238089173,-3.8261853382570834
P17,AGEM KANAN,1,PRA,C4,sentral,kanan,36.698,38.698,2.0,2.0,late,video,0.92,False,False,,,,
P17,AGEM KANAN,1,PRA,P4,parietal,kanan,36.698,38.698,2.0,2.0,late,video,0.42,False,False,,,,
P17,AGEM KANAN,1,PRA,O2,oksipital,kanan,36.698,38.698,2.0,2.0,late,video,0.52,False,False,,,,
P17,AGEM KANAN,1,PRA,F8,frontotemporal,kanan,36.698,38.698,2.0,2.0,late,video,1.0,False,False,,,,
P17,AGEM KANAN,1,PRA,T4,temporal,kanan,36.698,38.698,2.0,2.0,late,video,0.0,True,False,-6.937726618373574,-5.454606093065188,-6.66497979343343,-6.6204141975879445
P17,AGEM KANAN,1,PRA,T6,temporo-posterior,kanan,36.698,38.698,2.0,2.0,late,video,0.42,False,False,,,,
P17,AGEM KANAN,1,TURUN,Fp1,frontopolar,kiri,40.559,42.254,2.195,1.695,late,video,0.0,True,False,15.839216051062799,14.512346170577114,14.255786300263328,14.100244607644221
P17,AGEM KANAN,1,TURUN,F3,frontal,kiri,40.559,42.254,2.195,1.695,late,video,0.059,True,False,13.686554005056887,15.561132655269809,9.464489068867895,13.3579255989894
P17,AGEM KANAN,1,TURUN,C3,sentral,kiri,40.559,42.254,2.195,1.695,late,video,0.176,False,False,,,,
