participant_id,pool,phase,n_seg,is_simulated,level,unit,offset_change,exponent_change,theta_periodic_db,mu_periodic_db,beta_periodic_db,hemisphere,area,n_valid,few_segments,r2,global_offset_db,theta_relative_db,mu_relative_db,beta_relative_db,artifact_prone,noise_floor_db
P16,SEMUA,PRA,9,False,belahan,kiri,6.589917616410556,0.4361724969599747,0.5900443114080589,0.3724887611436982,-0.12054556395195301,,,,,,,,,,,1.416772329081697
P16,SEMUA,PRA,9,False,belahan,kanan,6.342441961294899,0.4210415258448416,0.6043259057330497,0.06720576126674627,-0.10280516480291796,,,,,,,,,,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,Fp1,9.647040931387302,0.6514091581626574,-0.25047614794576234,-0.5015907563591173,-0.6504616548559503,kiri,frontopolar,9.0,False,0.9927174286995457,6.589917616410556,-0.8405204593538212,-0.8740795175028155,-0.5299160909039973,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,F3,4.018301992822657,0.22554685011582176,2.016669412442305,2.0306450311791453,-0.18284696777015008,kiri,frontal,8.0,False,0.9904383337905389,6.589917616410556,1.4266251010342461,1.658156270035447,-0.06230140381819707,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,C3,2.1166607709248595,0.23408902174287183,0.2281667821137412,0.8387318067241814,-0.0018474891486924827,kiri,sentral,9.0,False,0.9793906468748559,6.589917616410556,-0.3618775292943177,0.46624304558048313,0.11869807480326053,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,P3,4.305092603073213,0.4511555339064165,0.6872157352817837,-0.09375428443678491,-0.12506452498821474,kiri,parietal,9.0,False,0.9415293352448139,6.589917616410556,0.0971714238737248,-0.46624304558048313,-0.004518961036261732,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,O1,6.722391542138681,0.42118946001353286,0.4928728875343341,-0.5434385557606789,-0.5060435865281182,kiri,oksipital,8.0,False,0.989932802704848,6.589917616410556,-0.0971714238737248,-0.9159273169043771,-0.38549802257616517,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,F7,6.491381071240099,0.27716836046533344,0.43226413387388885,0.899074852431148,0.4495331339777286,kiri,frontotemporal,9.0,False,0.9862916769842107,6.589917616410556,-0.15778017753417006,0.5265860912874498,0.5700786979296816,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,T3,10.0664530763366,0.5122196048515011,3.455550558704288,3.021912977814703,0.5243218276038951,kiri,temporal,8.0,False,0.9889505805289586,6.589917616410556,2.8655062472962287,2.6494242166710045,0.6448673915558482,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,T5,6.688454161581014,0.4651913837591656,0.8046066541338587,-0.25518708762509545,-0.11602660291569128,kiri,temporo-posterior,9.0,False,0.9758442200686407,6.589917616410556,0.21456234272579977,-0.6276758487687937,0.004518961036261732,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,Fp2,4.516901569293822,0.3966099559606343,0.440839364325612,-0.16448094227716226,0.02960513853380642,kanan,frontopolar,9.0,False,0.9528901869421903,6.342441961294899,-0.16348654140743768,-0.23168670354390852,0.13241030333672438,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,F4,3.367752186639322,0.2718922381710518,0.20244207636930556,0.7599533300130665,-0.39646552223988907,kanan,frontal,9.0,False,0.9808472065312165,6.342441961294899,-0.4018838293637441,0.6927475687463203,-0.2936603574369711,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,C4,8.189814944120243,0.6151142459109505,0.3944292192798221,-0.5408014092179347,-0.3185468370824325,kanan,sentral,9.0,False,0.9911255398439631,6.342441961294899,-0.20989668645322757,-0.608007170484681,-0.21574167227951452,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,P4,6.086822643738273,0.36092037356240647,1.8584905649372443,1.1842408526575414,0.4182268691097958,kanan,parietal,8.0,False,0.9900289761812883,6.342441961294899,1.2541646592041946,1.1170350913907952,0.5210320339127137,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,O2,6.5980612788515245,0.45523882833139484,1.038496546382689,0.2988924648106548,0.005322518426821299,kanan,oksipital,9.0,False,0.9948707920554637,6.342441961294899,0.4341706406496393,0.23168670354390852,0.10812768322973926,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,F8,7.369333680964175,0.4454730957290489,0.3687956007956572,-0.18048790067787834,-0.23146359082503398,kanan,frontotemporal,9.0,False,0.9846091533844076,6.342441961294899,-0.23553030493739247,-0.2476936619446246,-0.12865842602211602,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,T4,5.151674781252069,0.3088557172854065,1.5605868284981588,0.5096832422606759,0.11206199363486469,kanan,temporal,9.0,False,0.9900062939879868,6.342441961294899,0.9562609227651091,0.4424774809939296,0.21486715843778265,,1.416772329081697
P16,SEMUA,PRA,9,False,kanal,T6,7.793747945236902,0.4969777828117381,0.7678124471404874,-0.8697349181912433,-0.21093284803265722,kanan,temporo-posterior,9.0,False,0.9899324464605106,6.342441961294899,0.16348654140743768,-0.9369406794579895,-0.10812768322973926,,1.416772329081697
P16,SEMUA,PRA,9,False,area,frontopolar,8.287129600149107,0.6365018364423974,0.01216282440530514,-0.37643487054122016,-0.05413418964402372,,frontopolar,9.0,False,0.9906920298938253,,,,,True,1.416772329081697
P16,SEMUA,PRA,9,False,area,frontal,2.6081468658994567,0.19189133153117566,1.5790280677947843,1.8331532638945425,-0.1698854587441756,,frontal,9.0,False,0.9909743983395466,,,,,False,1.416772329081697
P16,SEMUA,PRA,9,False,area,frontotemporal,6.335789102588478,0.3429409915483448,0.867766907631113,0.7885765144776973,0.10075998976037237,,frontotemporal,9.0,False,0.9936542375547731,,,,,True,1.416772329081697
