participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P38,NGEED,1,PRA,Fp1,frontopolar,kiri,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,1.0583011464638474,2.1304785125080627,-1.1328311795569697,-1.8005037638177335
P38,NGEED,1,PRA,F3,frontal,kiri,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,-2.5842712777093126,-2.4674288464529184,-5.955018163769825,-5.793013972221509
P38,NGEED,1,PRA,C3,sentral,kiri,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,-1.779419170237837,-1.64615614888028,-2.736090295725777,-4.16939898769683
P38,NGEED,1,PRA,P3,parietal,kiri,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,-4.836570335406783,-3.3770405629426357,-3.4450878195059786,-7.182730141868518
P38,NGEED,1,PRA,O1,oksipital,kiri,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,-0.8448544652083356,5.570729117937262,4.814414535637592,0.1182654859852974
P38,NGEED,1,PRA,F7,frontotemporal,kiri,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,-2.491442058013874,-0.5983494357881725,-3.3235724650876577,-4.212098592412584
P38,NGEED,1,PRA,T3,temporal,kiri,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,0.5649849425650686,5.703825479430343,3.770849317217195,0.4913449531277152
P38,NGEED,1,PRA,T5,temporo-posterior,kiri,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,-3.3476393057930736,-0.7517464100935918,-2.026057780977908,-5.102053167449533
P38,NGEED,1,PRA,Fp2,frontopolar,kanan,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,3.4649835988606235,4.247814781026854,2.284807024304289,-0.85641990570047
P38,NGEED,1,PRA,F4,frontal,kanan,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,1.4057907964814085,3.450208479001642,0.3010213091927483,0.633678531295498
P38,NGEED,1,PRA,C4,sentral,kanan,0.402,2.402,2.0,2.0,short_hold,video,1.0,False,False,,,,
P38,NGEED,1,PRA,P4,parietal,kanan,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,3.1867154170841268,5.953464035827249,3.2675804563679876,3.1006605338976065
P38,NGEED,1,PRA,O2,oksipital,kanan,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,0.7075002378582766,3.618907681656271,-0.3413772306130376,-3.6994768823697513
P38,NGEED,1,PRA,F8,frontotemporal,kanan,0.402,2.402,2.0,2.0,short_hold,video,0.225,False,False,,,,
P38,NGEED,1,PRA,T4,temporal,kanan,0.402,2.402,2.0,2.0,short_hold,video,0.0,True,False,-3.9369770314871424,-0.8264702615229034,-0.796107288377133,-6.2550711367899865
P38,NGEED,1,PRA,T6,temporo-posterior,kanan,0.402,2.402,2.0,2.0,short_hold,video,1.0,False,False,,,,
P38,NGEED,1,TURUN,Fp1,frontopolar,kiri,8.815,9.515,1.0,0.7,short_hold,video,0.0,True,False,15.300425156449236,6.168339984211418,5.35592420386612,12.501698378701523
P38,NGEED,1,TURUN,F3,frontal,kiri,8.815,9.515,1.0,0.7,short_hold,video,0.0,True,False,11.667133538618309,4.450736361173462,4.3911715580520045,9.344744605189199
P38,NGEED,1,TURUN,C3,sentral,kiri,8.815,9.515,1.0,0.7,short_hold,video,0.0,True,False,12.997105350869376,1.843574823333988,4.291960687731027,12.083194144884963
P38,NGEED,1,TURUN,P3,parietal,kiri,8.815,9.515,1.0,0.7,short_hold,video,0.0,True,False,11.721139862006616,5.602766830231918,3.0920245066669807,9.375790526311889
P38,NGEED,1,TURUN,O1,oksipital,kiri,8.815,9.515,1.0,0.7,short_hold,video,0.0,True,False,16.069532501222433,3.3448940833935055,6.776068712800086,13.691527566368137
P38,NGEED,1,TURUN,F7,frontotemporal,kiri,8.815,9.515,1.0,0.7,short_hold,video,0.0,True,False,16.37867586294074,7.069823294279267,6.329270524911355,14.563334150976594
