participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P13,NGEED,1,PRA,Fp1,frontopolar,kiri,4.61,6.61,2.0,2.0,ok,video,1.0,False,False,,,,
P13,NGEED,1,PRA,F3,frontal,kiri,4.61,6.61,2.0,2.0,ok,video,0.58,False,False,,,,
P13,NGEED,1,PRA,C3,sentral,kiri,4.61,6.61,2.0,2.0,ok,video,0.58,False,False,,,,
P13,NGEED,1,PRA,P3,parietal,kiri,4.61,6.61,2.0,2.0,ok,video,0.18,False,False,,,,
P13,NGEED,1,PRA,O1,oksipital,kiri,4.61,6.61,2.0,2.0,ok,video,1.0,False,False,,,,
P13,NGEED,1,PRA,F7,frontotemporal,kiri,4.61,6.61,2.0,2.0,ok,video,0.52,False,False,,,,
P13,NGEED,1,PRA,T3,temporal,kiri,4.61,6.61,2.0,2.0,ok,video,0.48,False,False,,,,
P13,NGEED,1,PRA,T5,temporo-posterior,kiri,4.61,6.61,2.0,2.0,ok,video,0.48,False,False,,,,
P13,NGEED,1,PRA,Fp2,frontopolar,kanan,4.61,6.61,2.0,2.0,ok,video,0.82,False,False,,,,
P13,NGEED,1,PRA,F4,frontal,kanan,4.61,6.61,2.0,2.0,ok,video,0.32,False,False,,,,
P13,NGEED,1,PRA,C4,sentral,kanan,4.61,6.61,2.0,2.0,ok,video,0.0,True,False,6.719017050843192,-0.20347558952257572,1.4900289213886246,2.0401957622951272
P13,NGEED,1,PRA,P4,parietal,kanan,4.61,6.61,2.0,2.0,ok,video,0.0,True,False,7.750958955348395,0.8548502506939926,2.58118073924129,3.4610153610644545
P13,NGEED,1,PRA,O2,oksipital,kanan,4.61,6.61,2.0,2.0,ok,video,0.58,False,False,,,,
P13,NGEED,1,PRA,F8,frontotemporal,kanan,4.61,6.61,2.0,2.0,ok,video,0.72,False,False,,,,
P13,NGEED,1,PRA,T4,temporal,kanan,4.61,6.61,2.0,2.0,ok,video,0.0,True,False,8.899487247935078,3.475428631389086,4.035307119919882,4.5517790512693495
P13,NGEED,1,PRA,T6,temporo-posterior,kanan,4.61,6.61,2.0,2.0,ok,video,1.0,False,False,,,,
P13,NGEED,1,TURUN,Fp1,frontopolar,kiri,7.561,8.31,1.069,0.748,ok,video,0.122,False,False,,,,
P13,NGEED,1,TURUN,F3,frontal,kiri,7.561,8.31,1.069,0.748,ok,video,1.0,False,False,,,,
P13,NGEED,1,TURUN,C3,sentral,kiri,7.561,8.31,1.069,0.748,ok,video,1.0,False,False,,,,
P13,NGEED,1,TURUN,P3,parietal,kiri,7.561,8.31,1.069,0.748,ok,video,1.0,False,False,,,,
P13,NGEED,1,TURUN,O1,oksipital,kiri,7.561,8.31,1.069,0.748,ok,video,0.932,False,False,,,,
P13,NGEED,1,TURUN,F7,frontotemporal,kiri,7.561,8.31,1.069,0.748,ok,video,0.0,True,False,-3.4472720312611145,-9.642595022406582,-8.924108315259282,-5.4739191135034275
P13,NGEED,1,TURUN,T3,temporal,kiri,7.561,8.31,1.069,0.748,ok,video,1.0,False,False,,,,
P13,NGEED,1,TURUN,T5,temporo-posterior,kiri,7.561,8.31,1.069,0.748,ok,video,1.0,False,False,,,,
P13,NGEED,1,TURUN,Fp2,frontopolar,kanan,7.561,8.31,1.069,0.748,ok,video,0.0,True,False,-6.183166844100516,-3.9219419672681433,0.8682435635346621,-6.047187793673416
P13,NGEED,1,TURUN,F4,frontal,kanan,7.561,8.31,1.069,0.748,ok,video,0.0,True,False,-4.378968245512219,-0.6968322815820898,4.076188762331597,-2.001145604445199
P13,NGEED,1,TURUN,C4,sentral,kanan,7.561,8.31,1.069,0.748,ok,video,0.878,False,False,,,,
P13,NGEED,1,TURUN,P4,parietal,kanan,7.561,8.31,1.069,0.748,ok,video,0.338,False,False,,,,
P13,NGEED,1,TURUN,O2,oksipital,kanan,7.561,8.31,1.069,0.748,ok,video,1.0,False,False,,,,
P13,NGEED,1,TURUN,F8,frontotemporal,kanan,7.561,8.31,1.069,0.748,ok,video,0.0,True,False,-5.986781022084159,-5.3666560767701625,-1.025005486098884,-4.083486833283885
P13,NGEED,1,TURUN,T4,temporal,kanan,7.561,8.31,1.069,0.748,ok,video,0.878,False,False,,,,
P13,NGEED,1,TURUN,T6,temporo-posterior,kanan,7.561,8.31,1.069,0.748,ok,video,0.122,False,False,,,,
P13,NGEED,1,TAHAN,Fp1,frontopolar,kiri,8.72,11.15,2.93,2.43,ok,video,0.0,True,False,-3.336612496542127,-0.7707211744604017,0.7187282228153187,1.183154151427928
P13,NGEED,1,TAHAN,F3,frontal,kiri,8.72,11.15,2.93,2.43,ok,video,0.383,False,False,,,,
P13,NGEED,1,TAHAN,C3,sentral,kiri,8.72,11.15,2.93,2.43,ok,video,0.383,False,False,,,,
P13,NGEED,1,TAHAN,P3,parietal,kiri,8.72,11.15,2.93,2.43,ok,video,0.63,False,False,,,,
P13,NGEED,1,TAHAN,O1,oksipital,kiri,8.72,11.15,2.93,2.43,ok,video,0.0,True,False,-2.435334198820165,-1.5181488509786192,-0.4690297906363625,1.2878052257083112
P13,NGEED,1,TAHAN,F7,frontotemporal,kiri,8.72,11.15,2.93,2.43,ok,video,0.0,True,False,-5.439211728852378,-8.046453661374798,-2.5831921615073945,-6.72180786607284
P13,NGEED,1,TAHAN,T3,temporal,kiri,8.72,11.15,2.93,2.43,ok,video,0.383,False,False,,,,
P13,NGEED,1,TAHAN,T5,temporo-posterior,kiri,8.72,11.15,2.93,2.43,ok,video,0.383,False,False,,,,
P13,NGEED,1,TAHAN,Fp2,frontopolar,kanan,8.72,11.15,2.93,2.43,ok,video,0.0,True,False,-10.188458741583844,-7.5892858592500225,-5.7118436841834175,-7.374764334441323
P13,NGEED,1,TAHAN,F4,frontal,kanan,8.72,11.15,2.93,2.43,ok,video,0.864,False,False,,,,
P13,NGEED,1,TAHAN,C4,sentral,kanan,8.72,11.15,2.93,2.43,ok,video,1.0,False,False,,,,
P13,NGEED,1,TAHAN,P4,parietal,kanan,8.72,11.15,2.93,2.43,ok,video,1.0,False,False,,,,
P13,NGEED,1,TAHAN,O2,oksipital,kanan,8.72,11.15,2.93,2.43,ok,video,0.053,True,False,-6.12735496365039,-8.612522669762235,-4.967225223417259,-5.530441744760445
P13,NGEED,1,TAHAN,F8,frontotemporal,kanan,8.72,11.15,2.93,2.43,ok,video,0.0,True,False,-4.692599232644291,-3.9043109346189766,-2.967915479630957,-5.199901930855432
