participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P11,NGEED,1,PRA,Fp1,frontopolar,kiri,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-1.726943559912904,0.3484965177943522,0.8775964667307434,0.0517087261266127
P11,NGEED,1,PRA,F3,frontal,kiri,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-6.979259920274522,-5.126792880850914,-6.297053982775541,2.197048359536989
P11,NGEED,1,PRA,C3,sentral,kiri,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-4.427372758420567,-8.513037980572257,-8.377168547910422,2.666174723991851
P11,NGEED,1,PRA,P3,parietal,kiri,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-6.099430370856833,-4.182912511056841,-4.651213319787413,4.881244602365076
P11,NGEED,1,PRA,O1,oksipital,kiri,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-2.7262539284502374,-3.8233910663282415,-3.812973629995028,1.94786693394855
P11,NGEED,1,PRA,F7,frontotemporal,kiri,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-2.064589492546993,-1.3219246339064128,-1.1246090919672511,1.7234010793188332
P11,NGEED,1,PRA,T3,temporal,kiri,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-3.0198061357254,-2.8946885349136693,-1.2816933833870046,2.3948350151919158
P11,NGEED,1,PRA,T5,temporo-posterior,kiri,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-12.365317758340321,-10.163110873120836,-9.0674083309083,-1.8855005022786315
P11,NGEED,1,PRA,Fp2,frontopolar,kanan,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-4.228299030213851,-3.6520939134954205,-1.6766415935537182,-2.243668475460346
P11,NGEED,1,PRA,F4,frontal,kanan,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-11.580483124193677,-10.899227215130303,-6.435277665159848,-8.922471753348681
P11,NGEED,1,PRA,C4,sentral,kanan,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-7.5691694909391956,-5.561865823933136,-2.8377812615191225,-5.798312822934104
P11,NGEED,1,PRA,P4,parietal,kanan,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-3.690706299454142,-3.3797428823952487,-2.2458320312624807,-3.886143829652603
P11,NGEED,1,PRA,O2,oksipital,kanan,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-1.1663814355442383,-2.59685840222739,-1.5492942611968843,-2.1525395962475997
P11,NGEED,1,PRA,F8,frontotemporal,kanan,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-5.298100406671715,-7.692215821012869,-5.641206131374535,-6.184523614871921
P11,NGEED,1,PRA,T4,temporal,kanan,0.973,2.973,2.0,2.0,ok,video,1.0,False,False,,,,
P11,NGEED,1,PRA,T6,temporo-posterior,kanan,0.973,2.973,2.0,2.0,ok,video,0.0,True,False,-5.029695539814867,-7.251831587995092,-6.312313069462366,-5.610442705601891
P11,NGEED,1,TURUN,Fp1,frontopolar,kiri,7.222,8.861,2.139,1.639,ok,video,0.0,True,False,-5.014521891494379,-2.2578791340502704,-4.110586666233981,-3.632308625738421
P11,NGEED,1,TURUN,F3,frontal,kiri,7.222,8.861,2.139,1.639,ok,video,0.024,True,False,-9.190326255170742,-11.521365266546962,-12.995880679163125,-1.790901573629764
P11,NGEED,1,TURUN,C3,sentral,kiri,7.222,8.861,2.139,1.639,ok,video,0.146,False,False,,,,
P11,NGEED,1,TURUN,P3,parietal,kiri,7.222,8.861,2.139,1.639,ok,video,1.0,False,False,,,,
P11,NGEED,1,TURUN,O1,oksipital,kiri,7.222,8.861,2.139,1.639,ok,video,0.0,True,False,-9.869210265490487,-10.553454357116777,-8.302508440124612,-2.604862910447892
P11,NGEED,1,TURUN,F7,frontotemporal,kiri,7.222,8.861,2.139,1.639,ok,video,1.0,False,False,,,,
P11,NGEED,1,TURUN,T3,temporal,kiri,7.222,8.861,2.139,1.639,ok,video,1.0,False,False,,,,
P11,NGEED,1,TURUN,T5,temporo-posterior,kiri,7.222,8.861,2.139,1.639,ok,video,1.0,False,False,,,,
P11,NGEED,1,TURUN,Fp2,frontopolar,kanan,7.222,8.861,2.139,1.639,ok,video,0.0,True,False,1.2291974283321885,-1.317262908963965,2.0864488626282487,1.002145807650578
P11,NGEED,1,TURUN,F4,frontal,kanan,7.222,8.861,2.139,1.639,ok,video,0.634,False,False,,,,
P11,NGEED,1,TURUN,C4,sentral,kanan,7.222,8.861,2.139,1.639,ok,video,0.0,True,False,-1.487315428438741,-1.8491944086520675,1.6854154814203461,0.15616935768575502
P11,NGEED,1,TURUN,P4,parietal,kanan,7.222,8.861,2.139,1.639,ok,video,0.0,True,False,-0.22193480953838218,-3.066580440819571,0.38233181048577336,-0.33564330382975527
P11,NGEED,1,TURUN,O2,oksipital,kanan,7.222,8.861,2.139,1.639,ok,video,0.0,True,False,0.6969166224469063,-1.4551638162609848,1.4943116708801938,0.5521977274116807
P11,NGEED,1,TURUN,F8,frontotemporal,kanan,7.222,8.861,2.139,1.639,ok,video,0.0,True,False,-4.865540230492002,-6.673125773286074,-0.4802878514270539,-4.217080323935747
P11,NGEED,1,TURUN,T4,temporal,kanan,7.222,8.861,2.139,1.639,ok,video,0.634,False,False,,,,
P11,NGEED,1,TURUN,T6,temporo-posterior,kanan,7.222,8.861,2.139,1.639,ok,video,0.268,False,False,,,,
P11,NGEED,1,TAHAN,Fp1,frontopolar,kiri,9.361,11.514,2.653,2.153,ok,video,0.228,False,False,,,,
P11,NGEED,1,TAHAN,F3,frontal,kiri,9.361,11.514,2.653,2.153,ok,video,1.0,False,False,,,,
P11,NGEED,1,TAHAN,C3,sentral,kiri,9.361,11.514,2.653,2.153,ok,video,1.0,False,False,,,,
P11,NGEED,1,TAHAN,P3,parietal,kiri,9.361,11.514,2.653,2.153,ok,video,1.0,False,False,,,,
P11,NGEED,1,TAHAN,O1,oksipital,kiri,9.361,11.514,2.653,2.153,ok,video,1.0,False,False,,,,
P11,NGEED,1,TAHAN,F7,frontotemporal,kiri,9.361,11.514,2.653,2.153,ok,video,1.0,False,False,,,,
P11,NGEED,1,TAHAN,T3,temporal,kiri,9.361,11.514,2.653,2.153,ok,video,1.0,False,False,,,,
P11,NGEED,1,TAHAN,T5,temporo-posterior,kiri,9.361,11.514,2.653,2.153,ok,video,1.0,False,False,,,,
P11,NGEED,1,TAHAN,Fp2,frontopolar,kanan,9.361,11.514,2.653,2.153,ok,video,0.0,True,False,-4.812994189832267,-7.005386524672932,-4.237834771144264,-4.8766200100400745
P11,NGEED,1,TAHAN,F4,frontal,kanan,9.361,11.514,2.653,2.153,ok,video,0.958,False,False,,,,
P11,NGEED,1,TAHAN,C4,sentral,kanan,9.361,11.514,2.653,2.153,ok,video,0.693,False,False,,,,
P11,NGEED,1,TAHAN,P4,parietal,kanan,9.361,11.514,2.653,2.153,ok,video,0.0,True,False,-5.61551918117101,-4.8567272676260025,-4.0356928097321365,-5.518626118802516
P11,NGEED,1,TAHAN,O2,oksipital,kanan,9.361,11.514,2.653,2.153,ok,video,0.0,True,False,-4.053725130834607,-2.3837225275275102,-0.8893335668005626,-2.2473775008928385
P11,NGEED,1,TAHAN,F8,frontotemporal,kanan,9.361,11.514,2.653,2.153,ok,video,0.0,True,False,-9.457207514657753,-7.048398624590639,-5.869880642838101,-6.757179462623505
P11,NGEED,1,TAHAN,T4,temporal,kanan,9.361,11.514,2.653,2.153,ok,video,0.0,True,False,-6.564243139405278,-4.459212870578103,-3.5978174356273094,-5.839647589317433
P11,NGEED,1,TAHAN,T6,temporo-posterior,kanan,9.361,11.514,2.653,2.153,ok,video,1.0,False,False,,,,
P11,NGEED,1,NAIK,Fp1,frontopolar,kiri,11.945,12.79,1.207,0.845,ok,video,0.0,True,False,-13.710560909941421,-13.75090461267714,-10.803673709355039,-11.420157354807174
P11,NGEED,1,NAIK,F3,frontal,kiri,11.945,12.79,1.207,0.845,ok,video,1.0,False,False,,,,
P11,NGEED,1,NAIK,C3,sentral,kiri,11.945,12.79,1.207,0.845,ok,video,1.0,False,False,,,,
P11,NGEED,1,NAIK,P3,parietal,kiri,11.945,12.79,1.207,0.845,ok,video,1.0,False,False,,,,
