participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P01,NGEED,1,PRA,Fp1,frontopolar,kiri,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,-0.937331410051204,3.8892093241727075,3.443362497229961,1.3560689321315067
P01,NGEED,1,PRA,F3,frontal,kiri,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,1.5416588294865257,-0.17306289610369419,1.8725711108170113,0.5905007251657786
P01,NGEED,1,PRA,C3,sentral,kiri,4.739,6.739,2.0,2.0,ok,video,1.0,False,False,,,,
P01,NGEED,1,PRA,P3,parietal,kiri,4.739,6.739,2.0,2.0,ok,video,0.7,False,False,,,,
P01,NGEED,1,PRA,O1,oksipital,kiri,4.739,6.739,2.0,2.0,ok,video,0.86,False,False,,,,
P01,NGEED,1,PRA,F7,frontotemporal,kiri,4.739,6.739,2.0,2.0,ok,video,0.2,False,False,,,,
P01,NGEED,1,PRA,T3,temporal,kiri,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,6.185129234687345,3.7621431813261488,2.9509524012165897,5.483223265138211
P01,NGEED,1,PRA,T5,temporo-posterior,kiri,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,5.231176226917384,4.954069716433004,3.200603009697012,4.594340793602274
P01,NGEED,1,PRA,Fp2,frontopolar,kanan,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,1.2909636061704042,2.8441684740376836,0.8528611827223465,2.476782157773254
P01,NGEED,1,PRA,F4,frontal,kanan,4.739,6.739,2.0,2.0,ok,video,0.54,False,False,,,,
P01,NGEED,1,PRA,C4,sentral,kanan,4.739,6.739,2.0,2.0,ok,video,0.74,False,False,,,,
P01,NGEED,1,PRA,P4,parietal,kanan,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,-4.417774692251761,-1.5613514946301024,-0.5490298532761706,-3.03716416292389
P01,NGEED,1,PRA,O2,oksipital,kanan,4.739,6.739,2.0,2.0,ok,video,0.7,False,False,,,,
P01,NGEED,1,PRA,F8,frontotemporal,kanan,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,0.29266024294778603,4.470675478367582,2.24077687764823,4.522705978266387
P01,NGEED,1,PRA,T4,temporal,kanan,4.739,6.739,2.0,2.0,ok,video,1.0,False,False,,,,
P01,NGEED,1,PRA,T6,temporo-posterior,kanan,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,3.4963785539390457,2.594954837718486,0.962088358854789,2.5446788560721423
P01,NGEED,1,TURUN,Fp1,frontopolar,kiri,8.054,8.938,1.264,0.885,ok,video,0.682,False,False,,,,
P01,NGEED,1,TURUN,F3,frontal,kiri,8.054,8.938,1.264,0.885,ok,video,0.682,False,False,,,,
P01,NGEED,1,TURUN,C3,sentral,kiri,8.054,8.938,1.264,0.885,ok,video,0.455,False,False,,,,
P01,NGEED,1,TURUN,P3,parietal,kiri,8.054,8.938,1.264,0.885,ok,video,0.773,False,False,,,,
P01,NGEED,1,TURUN,O1,oksipital,kiri,8.054,8.938,1.264,0.885,ok,video,0.0,True,False,-1.6111034874854333,-6.2296813951796075,3.554116398781483,-2.1912680845994146
P01,NGEED,1,TURUN,F7,frontotemporal,kiri,8.054,8.938,1.264,0.885,ok,video,0.0,True,False,-4.616305590530825,4.178213925105251,10.813702463155675,0.9384321814305636
P01,NGEED,1,TURUN,T3,temporal,kiri,8.054,8.938,1.264,0.885,ok,video,0.0,True,False,6.095984024487539,3.4144787468467364,3.953169614384592,4.091131400293442
P01,NGEED,1,TURUN,T5,temporo-posterior,kiri,8.054,8.938,1.264,0.885,ok,video,0.0,True,False,12.779861547832148,9.240461604948997,11.511895598093073,11.9007296718909
P01,NGEED,1,TURUN,Fp2,frontopolar,kanan,8.054,8.938,1.264,0.885,ok,video,0.0,True,False,0.5090166617432388,-0.501957546766743,-0.15210453180825922,1.4825607744003548
P01,NGEED,1,TURUN,F4,frontal,kanan,8.054,8.938,1.264,0.885,ok,video,1.0,False,False,,,,
P01,NGEED,1,TURUN,C4,sentral,kanan,8.054,8.938,1.264,0.885,ok,video,1.0,False,False,,,,
P01,NGEED,1,TURUN,P4,parietal,kanan,8.054,8.938,1.264,0.885,ok,video,1.0,False,False,,,,
P01,NGEED,1,TURUN,O2,oksipital,kanan,8.054,8.938,1.264,0.885,ok,video,0.0,True,False,-8.120631333706005,-13.167135442878763,0.0386166172325062,-1.889320720413508
P01,NGEED,1,TURUN,F8,frontotemporal,kanan,8.054,8.938,1.264,0.885,ok,video,0.0,True,False,6.2525300205716405,2.715994233141412,3.1145528298689733,7.446127155736967
P01,NGEED,1,TURUN,T4,temporal,kanan,8.054,8.938,1.264,0.885,ok,video,0.455,False,False,,,,
P01,NGEED,1,TURUN,T6,temporo-posterior,kanan,8.054,8.938,1.264,0.885,ok,video,0.0,True,False,0.5157941891337714,2.5779692868683206,2.444825685935548,3.8995553462790653
P01,NGEED,1,TAHAN,Fp1,frontopolar,kiri,9.378,11.086,2.208,1.708,ok,video,0.468,False,False,,,,
P01,NGEED,1,TAHAN,F3,frontal,kiri,9.378,11.086,2.208,1.708,ok,video,0.0,True,False,2.011864319613629,1.7644554299445474,0.8196474124309123,1.0838495411935973
P01,NGEED,1,TAHAN,C3,sentral,kiri,9.378,11.086,2.208,1.708,ok,video,0.0,True,False,-5.888020962217837,-3.2205450659195485,-2.046157944614606,-2.7268313880165067
P01,NGEED,1,TAHAN,P3,parietal,kiri,9.378,11.086,2.208,1.708,ok,video,0.702,False,False,,,,
P01,NGEED,1,TAHAN,O1,oksipital,kiri,9.378,11.086,2.208,1.708,ok,video,0.0,True,False,-0.3474526783551113,-6.943778493526633,2.722843141869893,-0.32875611318124953
P01,NGEED,1,TAHAN,F7,frontotemporal,kiri,9.378,11.086,2.208,1.708,ok,video,0.0,True,False,7.389802884906274,7.368700767717165,11.667446526861148,7.233315201208335
P01,NGEED,1,TAHAN,T3,temporal,kiri,9.378,11.086,2.208,1.708,ok,video,0.234,False,False,,,,
P01,NGEED,1,TAHAN,T5,temporo-posterior,kiri,9.378,11.086,2.208,1.708,ok,video,0.0,True,False,4.19456900762577,3.7615457516242863,4.412220726306828,4.619242005340702
P01,NGEED,1,TAHAN,Fp2,frontopolar,kanan,9.378,11.086,2.208,1.708,ok,video,0.0,True,False,0.35388110105720827,-2.18444416046383,-0.3188887006089871,-1.6879129461253939
P01,NGEED,1,TAHAN,F4,frontal,kanan,9.378,11.086,2.208,1.708,ok,video,1.0,False,False,,,,
