participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P20,NGEED,1,PRA,Fp1,frontopolar,kiri,4.601,6.601,2.0,2.0,late,video,0.0,True,False,7.815405988596698,4.125903400191216,3.2489101812926613,6.318029789684388
P20,NGEED,1,PRA,F3,frontal,kiri,4.601,6.601,2.0,2.0,late,video,0.0,True,False,4.164106742616319,6.153070470412949,2.6619551212260646,4.2048065252013735
P20,NGEED,1,PRA,C3,sentral,kiri,4.601,6.601,2.0,2.0,late,video,0.0,True,False,-6.304030645363948,-0.9947993052357873,-0.3808334149149797,-3.6270125207127606
P20,NGEED,1,PRA,P3,parietal,kiri,4.601,6.601,2.0,2.0,late,video,0.0,True,False,-1.2451464630398839,1.8923263725348463,2.844746813697192,-0.7239324154763587
P20,NGEED,1,PRA,O1,oksipital,kiri,4.601,6.601,2.0,2.0,late,video,0.0,True,False,-0.5709835279589122,0.23565450734564308,-0.12510302933124962,1.341878592940919
P20,NGEED,1,PRA,F7,frontotemporal,kiri,4.601,6.601,2.0,2.0,late,video,0.0,True,False,-8.27467000485374,-3.3706295152121015,-3.3847890463690646,-5.353407775603031
P20,NGEED,1,PRA,T3,temporal,kiri,4.601,6.601,2.0,2.0,late,video,0.0,True,False,-12.455352996277096,-6.176634630769719,-7.283860489764788,-10.46852669043237
P20,NGEED,1,PRA,T5,temporo-posterior,kiri,4.601,6.601,2.0,2.0,late,video,0.0,True,False,-3.3465630782885327,0.10003553276221311,0.7723772037313097,-1.7496343783906987
P20,NGEED,1,PRA,Fp2,frontopolar,kanan,4.601,6.601,2.0,2.0,late,video,0.0,True,False,6.69342726809737,3.860127475256448,1.622847670982793,4.299020508974333
P20,NGEED,1,PRA,F4,frontal,kanan,4.601,6.601,2.0,2.0,late,video,0.0,True,False,5.21174754909411,4.279671010771327,1.266185115231945,3.8130058137896263
P20,NGEED,1,PRA,C4,sentral,kanan,4.601,6.601,2.0,2.0,late,video,0.0,True,False,10.535681588542545,11.49540611010628,6.847903041895677,9.0910461852208
P20,NGEED,1,PRA,P4,parietal,kanan,4.601,6.601,2.0,2.0,late,video,0.0,True,False,5.383278089813793,5.626886578167451,3.000578067926945,2.302743429014779
