participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P07,NGEED,1,PRA,Fp1,frontopolar,kiri,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,1.6758684794813163,-2.3963933366397328,-1.543786153133727,-1.3909046934788876
P07,NGEED,1,PRA,F3,frontal,kiri,3.701,5.701,2.0,2.0,ok,video,0.2,False,False,,,,
P07,NGEED,1,PRA,C3,sentral,kiri,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,-9.568622829693847,-6.184894877047466,-5.094103936559087,-9.19549511922878
P07,NGEED,1,PRA,P3,parietal,kiri,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,-2.6653501077780746,-3.232827353226817,-4.346395426220232,-4.85172500744212
P07,NGEED,1,PRA,O1,oksipital,kiri,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,-12.119798232620433,-10.493061817237688,-7.613726583239199,-10.828232061284012
P07,NGEED,1,PRA,F7,frontotemporal,kiri,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,6.3176617437028675,0.9386524082465044,2.229063943706244,4.929674336154012
P07,NGEED,1,PRA,T3,temporal,kiri,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,-6.119710257410645,-6.467918351112456,-5.762407897470208,-6.225479266439212
P07,NGEED,1,PRA,T5,temporo-posterior,kiri,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,6.798613250806191,2.268858854351201,3.1266740439840355,4.75709422361227
P07,NGEED,1,PRA,Fp2,frontopolar,kanan,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,5.134199141379916,-0.3280236842495512,1.996342154680832,1.466542180797532
P07,NGEED,1,PRA,F4,frontal,kanan,3.701,5.701,2.0,2.0,ok,video,0.125,False,False,,,,
P07,NGEED,1,PRA,C4,sentral,kanan,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,-4.232501904460975,-11.259689929241489,-9.836061027361435,-3.697944295091915
P07,NGEED,1,PRA,P4,parietal,kanan,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,-3.711902700943611,-6.4129862888190345,-6.127795838316235,-5.533358747174219
P07,NGEED,1,PRA,O2,oksipital,kanan,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,-1.819300060378687,-5.1038259954200775,-6.620471227232102,-3.9993565576885715
P07,NGEED,1,PRA,F8,frontotemporal,kanan,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,-2.2992681846667153,-5.239733202414513,-5.206715088091503,-4.781435446228926
P07,NGEED,1,PRA,T4,temporal,kanan,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,-3.2084078887876117,-5.750986781559035,-4.29671880367011,-4.253859140062701
P07,NGEED,1,PRA,T6,temporo-posterior,kanan,3.701,5.701,2.0,2.0,ok,video,0.0,True,False,-4.43482794929438,-6.770275542572978,-6.655920564936057,-6.777139562106903
P07,NGEED,1,TURUN,Fp1,frontopolar,kiri,7.353,8.728,1.875,1.375,ok,video,0.0,True,False,-0.8050118043634029,2.5609549140749266,0.9420512999015038,-0.4096690359278874
P07,NGEED,1,TURUN,F3,frontal,kiri,7.353,8.728,1.875,1.375,ok,video,0.0,True,False,-4.502592415374114,-1.582152362317224,-4.106836831606714,-4.0702730130381966
P07,NGEED,1,TURUN,C3,sentral,kiri,7.353,8.728,1.875,1.375,ok,video,0.0,True,False,-3.7813031672358832,-1.117746678462943,-0.6971884418156868,-3.5667105363405476
P07,NGEED,1,TURUN,P3,parietal,kiri,7.353,8.728,1.875,1.375,ok,video,0.0,True,False,-0.2704363253351758,2.381853946846288,-0.7929690312570017,-1.2345102107700434
P07,NGEED,1,TURUN,O1,oksipital,kiri,7.353,8.728,1.875,1.375,ok,video,0.0,True,False,-8.173854548644005,-0.7887176646481571,-3.1833082866394022,-4.842969081603734
P07,NGEED,1,TURUN,F7,frontotemporal,kiri,7.353,8.728,1.875,1.375,ok,video,0.0,True,False,-2.5028972979379347,-2.566680223373446,-2.998854484435686,-2.788770425895642
P07,NGEED,1,TURUN,T3,temporal,kiri,7.353,8.728,1.875,1.375,ok,video,0.0,True,False,-6.454908646252903,-0.6867086034421419,-3.3387756527268415,-2.837333547193076
P07,NGEED,1,TURUN,T5,temporo-posterior,kiri,7.353,8.728,1.875,1.375,ok,video,0.0,True,False,-5.336006365426719,-1.555920501377372,-4.173803160506758,-4.541143810852347
P07,NGEED,1,TURUN,Fp2,frontopolar,kanan,7.353,8.728,1.875,1.375,ok,video,0.0,True,False,-5.542683097200943,-2.2653138046369605,-4.422534542660355,-4.970507817493875
