participant_id,pool,phase,n_seg,is_simulated,level,unit,offset_change,exponent_change,theta_periodic_db,mu_periodic_db,beta_periodic_db,hemisphere,area,n_valid,few_segments,r2,global_offset_db,theta_relative_db,mu_relative_db,beta_relative_db,artifact_prone,noise_floor_db
P14,SEMUA,PRA,11,False,belahan,kiri,-0.44464748590282355,0.13215192923991526,-0.7579969038340045,0.2878264892163249,-0.11874950189574356,,,,,,,,,,,1.8947924669476994
P14,SEMUA,PRA,11,False,belahan,kanan,-0.4976039236140757,0.06572464445969373,1.0630844689769674,-0.002214183863650465,0.27329705465403276,,,,,,,,,,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,Fp1,2.4273550113225184,0.30434690656847585,0.9582761753095204,0.5300534495764322,0.5519454935915099,kiri,frontopolar,8.0,False,0.9814497398999743,-0.44464748590282355,1.7162730791435248,0.24222696036010727,0.6706949954872534,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,F3,-0.31307495478875325,0.18029940521369214,-0.5320048843038572,-0.27946140364324856,0.24462059976607176,kiri,frontal,6.0,False,0.9720994246757403,-0.44464748590282355,0.22599201953014736,-0.5672878928595735,0.3633701016618153,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,C3,-0.4054492542292607,0.22372610290876138,-0.23549238961810326,-0.5053448590172218,-0.47582138049518297,kiri,sentral,6.0,False,0.9733507045889626,-0.44464748590282355,0.5225045142159013,-0.7931713482335467,-0.3570718785994394,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,P3,-5.403045317009244,-0.2842863666452009,-1.4490574652071802,0.7402559889846239,-0.07668867584257844,kiri,parietal,8.0,False,0.8677235520715386,-0.44464748590282355,-0.6910605613731756,0.45242949976829894,0.04206082605316512,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,O1,-0.4838457175763864,0.13444486078894036,0.016707395302983485,0.36610455291285326,-0.16081032794890868,kiri,oksipital,8.0,False,0.9149775941841976,-0.44464748590282355,0.774704299136988,0.07827806369652834,-0.04206082605316512,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,F7,-0.07872596115896613,0.12985899769089015,-1.0105505895018734,0.20954842551979658,0.5398501826035711,kiri,frontotemporal,8.0,False,0.9806188121741449,-0.44464748590282355,-0.25255368566786884,-0.07827806369652834,0.6585996844993146,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,T3,-3.644872354292744,-0.05452835248797072,-2.006897023886637,0.7692480760022753,-1.8972255391250414,kiri,temporal,8.0,False,0.9492669296144169,-0.44464748590282355,-1.2489001200526326,0.4814215867859504,-1.7784760372292978,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,T5,-1.0141751843114264,0.053811564278543056,-0.9839889233641519,0.05418404071775207,-0.6099572530295874,kiri,temporo-posterior,8.0,False,0.9441568456184336,-0.44464748590282355,-0.22599201953014736,-0.23364244849857285,-0.4912077511338438,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,Fp2,-0.5333453566444248,0.1043278037490094,1.8651150023716183,-0.17584705591628014,0.5345708699228808,kanan,frontopolar,11.0,False,0.9899775093333573,-0.4976039236140757,0.8020305333946509,-0.17363287205262967,0.2612738152688481,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,F4,2.2756707676439163,0.528465164411958,1.2504793513152017,-0.5768145890093468,1.2486254674231483,kanan,frontal,8.0,False,0.9932807734402479,-0.4976039236140757,0.18739488233823431,-0.5746004051456963,0.9753284127691155,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,C4,0.4592933936971164,0.13816959610123192,1.6040973972427555,1.0903329653659104,0.20170489891414134,kanan,sentral,9.0,False,0.9858433543793911,-0.4976039236140757,0.5410129282657881,1.0925471492295609,-0.07159215573989142,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,P4,-0.7132550822071622,-0.01626034123070319,0.1134495964658161,0.1714186881889792,0.3448892103939242,kanan,parietal,9.0,False,0.9785929936315814,-0.4976039236140757,-0.9496348725111513,0.17363287205262967,0.07159215573989142,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,O2,-3.7060459952847324,-0.1360263589179913,1.9866712829470297,0.2770798659250642,-0.22348751771402953,kanan,oksipital,10.0,False,0.9864127453639294,-0.4976039236140757,0.9235868139700623,0.27929404978871464,-0.4967845723680623,,1.8947924669476994
P14,SEMUA,PRA,11,False,kanal,F8,2.6440477517760783,0.32708265296691286,-0.20526786659633423,-0.43956566391865115,0.5887850159088609,kanan,frontotemporal,10.0,False,0.9882558959126208,-0.4976039236140757,-1.2683523355733017,-0.4373514800550007,0.31548796125482814,,1.8947924669476994
