participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,is_simulated,theta_db,mu_db,beta_db,broad_db
P08,NGEED,1,PRA,Fp1,frontopolar,kiri,5.205,7.205,2.0,2.0,ok,video,0.35,False,False,,,,
P08,NGEED,1,PRA,F3,frontal,kiri,5.205,7.205,2.0,2.0,ok,video,0.0,True,False,-0.9555045313322807,0.002518037241358684,-1.8949932702702839,-1.241514851127647
P08,NGEED,1,PRA,C3,sentral,kiri,5.205,7.205,2.0,2.0,ok,video,0.0,True,False,-1.5943571948096675,0.6937672506433508,-2.4744336678147505,-0.5830614828369605
P08,NGEED,1,PRA,P3,parietal,kiri,5.205,7.205,2.0,2.0,ok,video,0.0,True,False,-1.5003153778766212,-0.5661829329876156,-3.145569702561591,-1.9575352408320654
P08,NGEED,1,PRA,O1,oksipital,kiri,5.205,7.205,2.0,2.0,ok,video,0.0,True,False,-0.09463801778848335,1.1928566263424614,-1.0410668629434738,-0.39803795238756834
P08,NGEED,1,PRA,F7,frontotemporal,kiri,5.205,7.205,2.0,2.0,ok,video,0.0,True,False,-1.9266392966382355,-0.1712657599713694,-2.666128320296643,-1.7767225052652122
P08,NGEED,1,PRA,T3,temporal,kiri,5.205,7.205,2.0,2.0,ok,video,0.0,True,False,-1.6781871845018728,0.5725530321246097,-2.55924507051855,-1.3178924894956836
P08,NGEED,1,PRA,T5,temporo-posterior,kiri,5.205,7.205,2.0,2.0,ok,video,0.45,False,False,,,,
P08,NGEED,1,PRA,Fp2,frontopolar,kanan,5.205,7.205,2.0,2.0,ok,video,0.0,True,False,5.277694118821376,4.25374689094723,0.5654642011640441,3.515879300846052
P08,NGEED,1,PRA,F4,frontal,kanan,5.205,7.205,2.0,2.0,ok,video,0.15,False,False,,,,
P08,NGEED,1,PRA,C4,sentral,kanan,5.205,7.205,2.0,2.0,ok,video,0.85,False,False,,,,
P08,NGEED,1,PRA,P4,parietal,kanan,5.205,7.205,2.0,2.0,ok,video,0.85,False,False,,,,
P08,NGEED,1,PRA,O2,oksipital,kanan,5.205,7.205,2.0,2.0,ok,video,0.35,False,False,,,,
P08,NGEED,1,PRA,F8,frontotemporal,kanan,5.205,7.205,2.0,2.0,ok,video,0.0,True,False,4.933104508632805,4.235581850205175,2.7772982165587834,4.622839164661528
P08,NGEED,1,PRA,T4,temporal,kanan,5.205,7.205,2.0,2.0,ok,video,0.0,True,False,4.97125125182734,2.38047232223893,1.6179810243607697,4.5447552406098275
P08,NGEED,1,PRA,T6,temporo-posterior,kanan,5.205,7.205,2.0,2.0,ok,video,0.15,False,False,,,,
P08,NGEED,1,TURUN,Fp1,frontopolar,kiri,7.455,9.093,2.138,1.638,ok,video,1.0,False,False,,,,
P08,NGEED,1,TURUN,F3,frontal,kiri,7.455,9.093,2.138,1.638,ok,video,0.0,True,False,-1.4030751705392035,-3.3944930905437403,-1.0881461046220764,-1.2706450988327518
P08,NGEED,1,TURUN,C3,sentral,kiri,7.455,9.093,2.138,1.638,ok,video,0.0,True,False,-0.25316161443235785,-0.6442452035268467,2.1381584624112904,2.052325742220731
P08,NGEED,1,TURUN,P3,parietal,kiri,7.455,9.093,2.138,1.638,ok,video,0.0,True,False,-0.3141869370916943,-0.11491670196236115,1.1702393447732433,1.1267562136677896
P08,NGEED,1,TURUN,O1,oksipital,kiri,7.455,9.093,2.138,1.638,ok,video,0.0,True,False,-3.788410341904111,-3.4334816211404195,-2.5722015874126747,-2.7702440499977428
P08,NGEED,1,TURUN,F7,frontotemporal,kiri,7.455,9.093,2.138,1.638,ok,video,0.0,True,False,-2.8742627513574917,-1.8300937462408484,-1.080094206318222,-1.0701468081173928
P08,NGEED,1,TURUN,T3,temporal,kiri,7.455,9.093,2.138,1.638,ok,video,0.0,True,False,-2.0279743541694586,-1.8822409935011706,-2.8181739269572788,-1.5149523488817742
P08,NGEED,1,TURUN,T5,temporo-posterior,kiri,7.455,9.093,2.138,1.638,ok,video,0.0,True,False,5.552847859268038,2.228031703779454,2.440209481379366,4.2848592818669715
P08,NGEED,1,TURUN,Fp2,frontopolar,kanan,7.455,9.093,2.138,1.638,ok,video,0.0,True,False,16.621543648807034,11.598248520049783,8.356863490817197,13.82834498226537
