participant_id,pool,phase,n_seg,is_simulated,level,unit,offset_change,exponent_change,theta_periodic_db,mu_periodic_db,beta_periodic_db,hemisphere,area,n_valid,few_segments,r2,global_offset_db,theta_relative_db,mu_relative_db,beta_relative_db,artifact_prone,noise_floor_db
P09,SEMUA,PRA,12,False,belahan,kiri,11.234226565106127,-0.09810629101912838,-0.24279732582866143,1.5899310084630998,0.6803790120926141,,,,,,,,,,,1.1333778259623903
P09,SEMUA,PRA,12,False,belahan,kanan,11.824270259662509,0.14365718276266803,1.0666619048437895,2.3229855002176087,0.2877574226575132,,,,,,,,,,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,Fp1,11.055624417214787,0.29351049254013906,-0.24951141837730673,1.6616763411349131,-0.7767069465795661,kiri,frontopolar,12.0,False,0.9794861425844473,11.234226565106127,-0.006714092548645301,0.07174533267181338,-1.45708595867218,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,F3,15.05038438362348,0.15195593008068142,-0.11787936959686995,1.5181856757912864,0.7809390390310588,kiri,frontal,9.0,False,0.9751942588525416,11.234226565106127,0.12491795623179147,-0.07174533267181338,0.10056002693844468,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,C3,15.776885037775259,-0.08714311657660989,-0.9997528536916989,1.5004929970922836,1.3158020940293162,kiri,sentral,9.0,False,0.9871903337256012,11.234226565106127,-0.7569555278630374,-0.0894380113708162,0.6354230819367022,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,P3,14.252615991115498,-0.06457705529839264,-0.4215502206439936,2.3355767360101387,1.3786681502161326,kiri,parietal,7.0,False,0.9844372786808928,11.234226565106127,-0.1787528948153322,0.745645727547039,0.6982891381235186,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,O1,6.3580777525816785,-0.5933583896929084,0.8677294930188362,3.48561787326072,0.11325247459032872,kiri,oksipital,7.0,False,0.9879675665359536,11.234226565106127,1.1105268188474975,1.8956868647976204,-0.5671265375022854,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,F7,11.412828712997467,-0.10906946546164686,0.009297724837095678,1.0825946369766601,0.5798189851541693,kiri,frontotemporal,12.0,False,0.9893233001538403,11.234226565106127,0.2520950506657571,-0.5073363714864396,-0.10056002693844479,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,T3,10.734064924925953,-0.2774879169822504,-0.23608323328001612,2.6115610768637345,-0.22565589811297548,kiri,temporal,8.0,False,0.9908327930611305,11.234226565106127,0.006714092548645301,1.0216300684006347,-0.9060349102055896,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,T5,9.503890587696056,-0.4027177713398238,-1.8306075382087144,1.355233348353316,1.6128827939115422,kiri,temporo-posterior,9.0,False,0.9664972156716951,11.234226565106127,-1.5878102123800528,-0.23469766010978366,0.9325037818189281,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,Fp2,12.37005287018033,0.16206786723126632,1.0773736116636385,3.8973758238448584,0.03140923666090478,kanan,frontopolar,12.0,False,0.9865867789625336,11.824270259662509,0.01071170681984901,1.5743903236272496,-0.2563481859966084,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,F4,14.373128436417012,0.28110316331110896,0.5625648176338149,2.2675234837686293,0.5949474751292253,kanan,frontal,10.0,False,0.9939601056028305,11.824270259662509,-0.5040970872099746,-0.05546201644897941,0.3071900524717121,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,C4,14.510589933263184,0.22080800981538773,0.7666183168377078,2.378447516666588,0.28167676789869,kanan,sentral,9.0,False,0.9890577087334866,11.824270259662509,-0.3000435880060818,0.05546201644897941,-0.00608065475882319,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,P4,12.56053624258842,0.22842445458856453,1.3511647918347458,1.287052903126672,-0.045209817348520476,kanan,parietal,10.0,False,0.9918567505638277,11.824270259662509,0.28450288699095627,-1.0359325970909368,-0.33296724000603367,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,O2,11.278487649144687,0.07607623282219045,1.0559501980239405,3.5547374940016443,0.4419130328542715,kanan,oksipital,10.0,False,0.9813411050480955,11.824270259662509,-0.01071170681984901,1.2317519937840355,0.15415561019675833,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,F8,8.222746792970227,0.12524649829406975,1.892754085981918,3.6960324207696784,-0.22386486100218383,kanan,frontotemporal,12.0,False,0.988464835953151,11.824270259662509,0.8260921811381285,1.3730469205520697,-0.5116222836596971,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,T4,8.184348021362474,-0.04628045319465102,2.484659420004326,1.695827426193727,0.2938380774163364,kanan,temporal,11.0,False,0.9880562409599876,11.824270259662509,1.4179975151605366,-0.6271580740238818,0.00608065475882319,,1.1333778259623903
P09,SEMUA,PRA,12,False,kanal,T6,9.116660097442534,0.07286318289868277,0.000500618803582209,1.1435216513606847,0.783246004108662,kanan,temporo-posterior,11.0,False,0.9863493356064116,11.824270259662509,-1.0661612860402072,-1.179463848856924,0.49548858145114877,,1.1333778259623903
P09,SEMUA,PRA,12,False,area,frontopolar,12.700362816156193,0.25335605956174345,0.7125747986374897,3.3444579789703743,-0.3973788429826943,,frontopolar,12.0,False,0.9936440218697966,,,,,True,1.1333778259623903
P09,SEMUA,PRA,12,False,area,frontal,14.421362486284629,0.23528555366060133,0.3009916846445676,2.0458784678247497,0.6751895211795809,,frontal,10.0,False,0.9947785133520639,,,,,False,1.1333778259623903
